season,team,team_key,level,conference_2020_21,wins,losses,win_pct,delta,rating_rank,rating,power_rank,power,offense_rank,offense,defense_rank,defense,hfa,sos_rank,sos,source_row
2025-26,Mt Olive,mt olive,NCAA D2,,10.0,20.0,0.333,-5.0,74.0,14.5,7.0,71.53,355.0,86.5,981.0,-7.4,2.98,63.0,44.51,742
2025-26,Roberts Wslyn,roberts wslyn,NCCAA I,,10.0,18.0,0.357,,74.0,24.49,73.0,0.44,6.0,80.03,852.0,-2.02,2.97,63.0,64.43,743
2025-26,Scranton,scranton,NCAA D3,,19.0,7.0,0.731,,74.0,34.49,806.0,-3.35,885.0,71.59,686.0,2.63,2.92,846.0,-5.31,744
2025-26,Anderson IN,anderson in,NCAA D3,,18.0,10.0,0.643,,744.0,4.49,729.0,0.52,619.0,79.46,829.0,-1.37,2.87,839.0,-5.11,745
2025-26,Cal Lutheran,cal lutheran,NCAA D3,,13.0,13.0,0.5,1.0,745.0,4.47,71.0,1.35,741.0,76.35,689.0,2.57,2.82,738.0,-1.65,746
2025-26,Maryville MO,maryville mo,NCAA D2,,3.0,25.0,0.107,-1.0,746.0,4.47,69.0,32.21,587.0,80.48,805.0,-0.69,2.84,416.0,13.57,747
2025-26,Lancaster Bib,lancaster bib,NCCAA II,,23.0,9.0,0.719,7.0,747.0,4.46,750.0,-0.57,511.0,82.39,945.0,-5.38,2.73,928.0,-8.0,748
2025-26,Lane,lane,NCAA D2,,10.0,18.0,0.357,-1.0,748.0,4.46,72.0,10.89,646.0,78.77,788.0,-0.3,2.88,65.0,53.1,749
2025-26,D'Youville,d youville,NCAA D2,,8.0,18.0,0.308,-1.0,749.0,4.45,739.0,0.07,721.0,76.89,75.0,40.76,2.83,62.0,25.81,750
2025-26,Central St OH,central st oh,NCAA D2,,12.0,20.0,0.375,,75.0,4.44,738.0,0.08,778.0,74.97,68.0,22.69,2.81,66.0,62.48,751
2025-26,Albright,albright,NCAA D3,,16.0,10.0,0.615,1.0,75.0,14.43,784.0,-2.37,725.0,76.78,835.0,-1.57,2.76,783.0,-3.35,752
2025-26,Salve Regina,salve regina,NCAA D3,,19.0,8.0,0.704,1.0,75.0,24.43,832.0,-4.48,891.0,71.21,71.0,11.88,2.81,823.0,-4.53,753
2025-26,Lees-McRae,lees mcrae,NCAA D2,,10.0,18.0,0.357,-2.0,75.0,34.43,72.0,60.73,618.0,79.48,824.0,-1.18,2.95,66.0,22.81,754
2025-26,Hamline,hamline,NCAA D3,,15.0,11.0,0.577,-5.0,754.0,4.43,71.0,11.35,813.0,74.18,6.0,14.74,2.67,832.0,-4.83,755
2025-26,Ursinus,ursinus,NCAA D3,,18.0,9.0,0.667,,755.0,4.42,752.0,-0.67,588.0,80.4,901.0,-3.5,2.84,886.0,-6.64,756
2025-26,Milwaukee Eng,milwaukee eng,NCAA D3,,19.0,8.0,0.704,2.0,756.0,4.42,800.0,-3.01,637.0,79.01,922.0,-4.45,2.8,870.0,-5.96,757
2025-26,Eliz. City St,eliz city st,NCAA D2,,4.0,21.0,0.16,-1.0,757.0,4.41,7.0,41.74,881.0,71.84,516.0,7.48,2.86,578.0,9.24,758
2025-26,Molloy,molloy,NCAA D2,,8.0,20.0,0.286,-1.0,758.0,4.41,748.0,-0.36,503.0,82.53,943.0,-5.32,2.91,61.0,75.94,759
2025-26,E Connecticut,e connecticut,NCAA D3,,17.0,10.0,0.63,2.0,759.0,4.4,778.0,-2.06,816.0,74.08,73.0,11.43,2.84,831.0,-4.8,760
2025-26,Augsburg,augsburg,NCAA D3,,17.0,10.0,0.63,-1.0,76.0,4.4,792.0,-2.67,73.0,76.62,841.0,-1.72,2.84,795.0,-3.87,761
2025-26,Salem WV,salem wv,USCAA-1,,8.0,19.0,0.296,-1.0,76.0,14.4,761.0,-1.22,585.0,80.61,920.0,-4.25,2.98,618.0,5.92,762
2025-26,Susquehanna,susquehanna,NCAA D3,,16.0,13.0,0.552,,76.0,24.4,772.0,-1.83,76.0,75.77,778.0,-0.02,2.74,762.0,-2.42,763
2025-26,W Salem St,w salem st,NCAA D2,,7.0,19.0,0.269,1.0,76.0,34.39,72.0,30.82,831.0,73.75,608.0,4.64,2.9,64.0,14.19,764
2025-26,Shorter,shorter,NCAA D2,,10.0,17.0,0.37,-1.0,764.0,4.39,754.0,-0.8,625.0,79.23,866.0,-2.46,2.97,668.0,2.25,765
2025-26,Marymount VA,marymount va,NCAA D3,,16.0,9.0,0.64,2.0,765.0,4.39,764.0,-1.33,959.0,68.94,52.0,37.3,2.78,890.0,-6.66,766
2025-26,Rose-Hulman,rose hulman,NCAA D3,,17.0,10.0,0.63,2.0,766.0,4.38,775.0,-1.97,9.0,70.95,6.0,44.66,2.72,848.0,-5.36,767
2025-26,Averett,averett,NCAA D3,,15.0,12.0,0.556,2.0,767.0,4.38,795.0,-2.88,913.0,70.61,629.0,4.08,2.75,745.0,-1.82,768
2025-26,Francis Marion,francis marion,NCAA D2,,7.0,22.0,0.241,-3.0,768.0,4.38,73.0,40.32,549.0,81.25,897.0,-3.35,2.8,61.0,56.11,769
2025-26,Queens NY,queens ny,NCAA D2,,8.0,19.0,0.296,-3.0,769.0,4.38,756.0,-1.04,756.0,75.87,76.0,20.67,2.83,628.0,5.03,770
2025-26,Puget Sound,puget sound,NCAA D3,,17.0,10.0,0.63,,77.0,4.37,807.0,-3.43,864.0,72.45,718.0,1.69,2.83,806.0,-4.21,771
2025-26,Monmouth IL,monmouth il,NCAA D3,,20.0,7.0,0.741,1.0,77.0,14.37,833.0,-4.55,841.0,73.54,794.0,-0.52,2.78,909.0,-7.56,772
2025-26,Kutztown,kutztown,NCAA D2,,6.0,20.0,0.231,-1.0,77.0,24.37,741.0,-0.05,786.0,74.73,678.0,2.8,2.97,609.0,6.65,773
2025-26,N Central IL,n central il,NCAA D3,,8.0,18.0,0.308,1.0,77.0,34.36,728.0,0.6,803.0,74.35,64.0,23.82,2.82,66.0,12.87,774
2025-26,NC Wesleyan,nc wesleyan,NCAA D3,,21.0,7.0,0.75,2.0,774.0,4.35,805.0,-3.32,744.0,76.3,854.0,-2.05,2.89,948.0,-8.92,775
2025-26,Elizabethtown,elizabethtown,NCAA D3,,17.0,9.0,0.654,,775.0,4.35,825.0,-4.01,762.0,75.68,856.0,-2.11,2.79,844.0,-5.25,776
2025-26,S Maine,s maine,NCAA D3,,16.0,10.0,0.615,1.0,776.0,4.34,791.0,-2.59,605.0,79.83,930.0,-4.85,2.81,838.0,-5.11,777
2025-26,Clayton St,clayton st,NCAA D2,,3.0,26.0,0.103,-4.0,777.0,4.34,72.0,0.9,636.0,79.02,795.0,-0.54,2.84,502.0,11.44,778
2025-26,Stevens,stevens,NCAA D3,,18.0,10.0,0.643,,778.0,4.33,780.0,-2.09,772.0,75.29,77.0,40.19,2.77,884.0,-6.53,779
2025-26,Whittier,whittier,NCAA D3,,15.0,12.0,0.556,,779.0,4.33,797.0,-2.92,688.0,77.69,888.0,-3.03,2.84,773.0,-2.97,780
2025-26,Central IA,central ia,NCAA D3,,12.0,14.0,0.462,,78.0,4.32,773.0,-1.93,74.0,76.35,806.0,-0.71,2.7,726.0,-1.03,781
2025-26,Wheaton MA,wheaton ma,NCAA D3,,17.0,11.0,0.607,,78.0,14.32,822.0,-3.97,91.0,70.65,67.0,12.96,2.78,809.0,-4.34,782
2025-26,Swarthmore,swarthmore,NCAA D3,,13.0,13.0,0.5,1.0,78.0,24.32,759.0,-1.12,846.0,73.37,669.0,3.08,2.86,776.0,-3.04,783
2025-26,Wartburg,wartburg,NCAA D3,,14.0,12.0,0.538,-1.0,78.0,34.32,782.0,-2.25,775.0,75.07,77.0,20.26,2.77,788.0,-3.62,784
2025-26,Chatham,chatham,NCAA D3,,19.0,8.0,0.704,1.0,784.0,4.31,803.0,-3.25,779.0,74.87,797.0,-0.54,2.84,945.0,-8.69,785
2025-26,Arcadia,arcadia,NCAA D3,,18.0,9.0,0.667,1.0,785.0,4.3,799.0,-3.0,903.0,70.77,64.0,33.8,2.72,908.0,-7.37,786
2025-26,Carleton MN,carleton mn,NCAA D3,,15.0,11.0,0.577,-2.0,786.0,4.3,798.0,-2.95,794.0,74.6,776.0,0.03,2.83,825.0,-4.55,787
2025-26,MA Dartmouth,ma dartmouth,NCAA D3,,13.0,12.0,0.52,,787.0,4.3,766.0,-1.38,555.0,81.16,932.0,-4.96,2.92,792.0,-3.77,788
2025-26,Pitt-Greensburg,pitt greensburg,NCAA D3,,22.0,8.0,0.733,,788.0,4.3,826.0,-4.07,753.0,76.08,869.0,-2.58,2.77,946.0,-8.72,789
2025-26,Marietta,marietta,NCAA D3,,9.0,16.0,0.36,,789.0,4.29,755.0,-0.92,583.0,80.63,913.0,-3.97,2.97,688.0,1.05,790
2025-26,Clark MA,clark ma,NCAA D3,,12.0,14.0,0.462,,79.0,4.29,760.0,-1.2,784.0,74.78,72.0,51.6,2.69,764.0,-2.44,791
2025-26,Suffolk,suffolk,NCAA D3,,16.0,11.0,0.593,1.0,79.0,14.29,774.0,-1.94,962.0,68.87,539.0,6.77,2.81,887.0,-6.65,792
2025-26,Buena Vista,buena vista,NCAA D3,,15.0,13.0,0.536,-1.0,79.0,24.28,821.0,-3.94,792.0,74.64,815.0,-1.01,2.84,770.0,-2.75,793
2025-26,Pfeiffer,pfeiffer,NCAA D3,,17.0,11.0,0.607,1.0,79.0,34.28,819.0,-3.8,694.0,77.61,911.0,-3.83,2.89,833.0,-4.87,794
2025-26,Oberlin,oberlin,NCAA D3,,13.0,13.0,0.5,2.0,794.0,4.28,794.0,-2.82,936.0,69.95,598.0,4.8,2.75,779.0,-3.24,795
2025-26,Bloomfield,bloomfield,NCAA D2,,21.0,8.0,0.724,-2.0,795.0,4.27,742.0,-0.05,368.0,86.1,1007.0,-8.58,2.82,1008.0,-12.46,796
2025-26,Belmont Abbey,belmont abbey,NCAA D2,,7.0,19.0,0.269,-1.0,796.0,4.27,770.0,-1.78,906.0,70.72,58.0,45.07,3.04,64.0,53.8,797
2025-26,Lake Forest,lake forest,NCAA D3,,16.0,10.0,0.615,1.0,797.0,4.26,809.0,-3.56,518.0,82.22,998.0,-8.2,2.8,865.0,-5.78,798
2025-26,Franklin,franklin,NCAA D3,,16.0,12.0,0.571,1.0,798.0,4.26,808.0,-3.48,86.0,72.76,73.0,51.33,2.74,834.0,-4.93,799
2025-26,MA Boston,ma boston,NCAA D3,,16.0,11.0,0.593,1.0,799.0,4.26,838.0,-4.86,757.0,75.83,891.0,-3.12,2.84,817.0,-4.5,800
2025-26,St Olaf,st olaf,NCAA D3,,15.0,11.0,0.577,-3.0,8.0,4.25,843.0,-5.3,865.0,72.4,780.0,-0.13,2.82,793.0,-3.81,801
2025-26,NJ City,nj city,NCAA D3,,16.0,13.0,0.552,,8.0,14.25,831.0,-4.41,942.0,69.61,65.0,13.55,2.85,820.0,-4.52,802
2025-26,Colorado Col,colorado col,NCAA D3,,12.0,16.0,0.429,,8.0,24.23,783.0,-2.26,808.0,74.26,747.0,1.05,2.84,742.0,-1.73,803
2025-26,Franciscan OH,franciscan oh,NCAA D3,,21.0,9.0,0.7,,8.0,34.23,850.0,-5.69,863.0,72.59,807.0,-0.71,2.73,929.0,-8.0,804
2025-26,Alvernia,alvernia,NCAA D3,,14.0,11.0,0.56,,804.0,4.22,801.0,-3.19,706.0,77.38,884.0,-2.99,2.77,862.0,-5.61,805
2025-26,Belhaven MS,belhaven ms,NCAA D3,,16.0,14.0,0.533,2.0,805.0,4.22,776.0,-1.99,62.0,79.41,910.0,-3.82,2.86,860.0,-5.52,806
2025-26,WI Stout,wi stout,NCAA D3,,9.0,18.0,0.333,-1.0,806.0,4.22,790.0,-2.57,871.0,72.3,679.0,2.7,2.84,689.0,1.05,807
2025-26,Regis CO,regis co,NCAA D2,,2.0,25.0,0.074,-1.0,807.0,4.21,749.0,-0.43,645.0,78.81,839.0,-1.67,2.94,489.0,11.8,808
2025-26,Rowan,rowan,NCAA D3,,10.0,18.0,0.357,,808.0,4.21,751.0,-0.64,573.0,80.81,912.0,-3.87,2.8,724.0,-0.94,809
2025-26,PSU-Behrend,psu behrend,NCAA D3,,20.0,8.0,0.714,,809.0,4.21,837.0,-4.81,1031.0,64.99,509.0,7.78,2.78,966.0,-10.37,810
2025-26,Wilmington OH,wilmington oh,NCAA D3,,11.0,15.0,0.423,1.0,81.0,4.2,813.0,-3.6,602.0,79.92,958.0,-5.95,2.81,728.0,-1.11,811
2025-26,Lewis & Clark,lewis clark,NCAA D3,,13.0,14.0,0.481,1.0,81.0,14.2,823.0,-3.98,802.0,74.36,809.0,-0.77,2.7,771.0,-2.75,812
2025-26,Kean,kean,NCAA D3,,12.0,15.0,0.444,-2.0,81.0,24.2,779.0,-2.09,869.0,72.35,667.0,3.13,2.77,780.0,-3.24,813
2025-26,Moravian,moravian,NCAA D3,,15.0,10.0,0.6,,81.0,34.2,844.0,-5.3,566.0,81.02,1008.0,-8.75,2.8,855.0,-5.46,814
2025-26,PSU-Harrisburg,psu harrisburg,NCAA D3,,18.0,11.0,0.621,,814.0,4.2,820.0,-3.88,996.0,67.44,55.0,6.25,2.8,939.0,-8.44,815
2025-26,Hobart & Smith,hobart smith,NCAA D3,,14.0,11.0,0.56,,815.0,4.2,786.0,-2.5,798.0,74.56,768.0,0.52,2.85,894.0,-6.76,816
2025-26,Willamette,willamette,NCAA D3,,16.0,12.0,0.571,,816.0,4.18,852.0,-5.78,661.0,78.33,968.0,-6.54,2.68,826.0,-4.62,817
2025-26,Wooster,wooster,NCAA D3,,8.0,17.0,0.32,,817.0,4.18,753.0,-0.79,773.0,75.28,729.0,1.51,2.83,719.0,-0.61,818
2025-26,St Vincent,st vincent,NCAA D3,,16.0,10.0,0.615,,818.0,4.18,827.0,-4.19,743.0,76.33,883.0,-2.94,2.71,914.0,-7.58,819
2025-26,Salisbury,salisbury,NCAA D3,,11.0,15.0,0.423,,819.0,4.18,814.0,-3.64,898.0,71.02,67.0,22.92,2.9,746.0,-1.86,820
2025-26,St Lawrence,st lawrence,NCAA D3,,14.0,13.0,0.519,1.0,82.0,4.17,802.0,-3.24,1006.0,66.44,5.0,47.9,2.83,867.0,-5.79,821
2025-26,Pomona-Pitzer,pomona pitzer,NCAA D3,,10.0,15.0,0.4,2.0,82.0,14.17,785.0,-2.46,842.0,73.53,726.0,1.59,2.92,752.0,-2.2,822
2025-26,Bloomsburg,bloomsburg,NCAA D2,,7.0,22.0,0.241,-2.0,82.0,24.17,834.0,-4.6,954.0,69.03,636.0,3.94,2.93,62.0,15.82,823
2025-26,WI River Falls,wi river falls,NCAA D3,,8.0,18.0,0.308,1.0,82.0,34.16,787.0,-2.5,917.0,70.5,61.0,34.57,2.9,69.0,50.71,824
2025-26,Mt St Joseph,mt st joseph,NCAA D3,,14.0,12.0,0.538,1.0,824.0,4.16,862.0,-6.02,994.0,67.49,63.0,4.07,2.83,811.0,-4.37,825
2025-26,Webster,webster,NCAA D3,,23.0,6.0,0.793,1.0,825.0,4.16,881.0,-7.05,882.0,71.78,825.0,-1.26,2.82,1005.0,-12.16,826
2025-26,Allen,allen,NCAA D2,,7.0,19.0,0.269,-4.0,826.0,4.16,824.0,-3.99,817.0,74.06,792.0,-0.48,2.86,66.0,2.88,827
2025-26,Westminster PA,westminster pa,NCAA D3,,18.0,9.0,0.667,1.0,827.0,4.15,863.0,-6.05,843.0,73.49,848.0,-1.97,2.85,940.0,-8.45,828
2025-26,Schreiner,schreiner,NCAA D3,,11.0,15.0,0.423,1.0,828.0,4.15,804.0,-3.31,63.0,79.19,931.0,-4.93,2.77,761.0,-2.38,829
2025-26,Capital,capital,NCAA D3,,9.0,17.0,0.346,1.0,829.0,4.15,777.0,-1.99,695.0,77.58,850.0,-1.99,2.83,727.0,-1.07,830
2025-26,Nichols,nichols,NCAA D3,,15.0,12.0,0.556,-3.0,83.0,4.15,830.0,-4.34,657.0,78.5,942.0,-5.27,2.62,875.0,-6.12,831
2025-26,Albion,albion,NCAA D3,,14.0,12.0,0.538,,83.0,14.15,839.0,-4.88,873.0,72.27,77.0,0.42,2.77,841.0,-5.18,832
2025-26,Westfield St,westfield st,NCAA D3,,21.0,6.0,0.778,,83.0,24.14,842.0,-5.21,804.0,74.33,847.0,-1.97,2.78,1021.0,-13.47,833
2025-26,Ohio Wesleyan,ohio wesleyan,NCAA D3,,7.0,20.0,0.259,1.0,83.0,34.12,788.0,-2.52,861.0,72.7,7.0,2.35,2.87,68.0,1.81,834
2025-26,DeSales,desales,NCAA D3,,15.0,12.0,0.556,-1.0,834.0,4.12,816.0,-3.67,852.0,73.25,76.0,30.65,2.9,902.0,-7.12,835
2025-26,Misericordia,misericordia,NCAA D3,,17.0,12.0,0.586,,835.0,4.12,865.0,-6.2,923.0,70.22,74.0,21.16,2.89,882.0,-6.47,836
2025-26,Shenandoah,shenandoah,NCAA D3,,12.0,14.0,0.462,1.0,836.0,4.11,849.0,-5.66,974.0,68.31,649.0,3.61,2.84,760.0,-2.37,837
2025-26,Hanover,hanover,NCAA D3,,13.0,14.0,0.481,2.0,837.0,4.11,818.0,-3.78,821.0,73.95,781.0,-0.16,2.96,835.0,-5.03,838
2025-26,Kentucky St,kentucky st,NCAA D2,,6.0,23.0,0.207,-2.0,838.0,4.11,817.0,-3.7,717.0,77.09,894.0,-3.21,3.0,639.0,4.29,839
2025-26,Middlebury,middlebury,NCAA D3,,8.0,16.0,0.333,1.0,839.0,4.1,796.0,-2.89,728.0,76.72,853.0,-2.03,2.84,729.0,-1.25,840
2025-26,Dist Columbia,dist columbia,NCAA D2,,6.0,19.0,0.24,-2.0,84.0,4.1,810.0,-3.57,796.0,74.57,798.0,-0.56,2.92,65.0,33.18,841
2025-26,Marian WI,marian wi,NCAA D3,,17.0,12.0,0.586,1.0,84.0,14.09,848.0,-5.49,927.0,70.15,709.0,1.93,2.71,923.0,-7.77,842
2025-26,Simpson IA,simpson ia,NCAA D3,,9.0,17.0,0.346,-1.0,84.0,24.09,847.0,-5.42,84.0,73.55,830.0,-1.39,2.84,7.0,40.19,843
2025-26,Bethany Luth,bethany luth,NCAA D3,,16.0,12.0,0.571,1.0,84.0,34.09,836.0,-4.7,628.0,79.19,964.0,-6.32,2.83,913.0,-7.57,844
2025-26,Mansfield,mansfield,NCAA D2,,4.0,24.0,0.143,-1.0,844.0,4.09,829.0,-4.22,65.0,78.7,944.0,-5.35,2.93,588.0,8.48,845
2025-26,Concordia WI,concordia wi,NCAA D3,,14.0,13.0,0.519,,845.0,4.08,846.0,-5.41,674.0,77.97,954.0,-5.81,2.86,850.0,-5.36,846
2025-26,Kenyon,kenyon,NCAA D3,,10.0,15.0,0.4,,846.0,4.08,878.0,-6.81,934.0,70.02,756.0,0.75,2.73,725.0,-0.97,847
2025-26,Pac Lutheran,pac lutheran,NCAA D3,,11.0,16.0,0.407,,847.0,4.07,811.0,-3.59,858.0,72.81,74.0,1.17,2.86,784.0,-3.44,848
2025-26,Nazareth,nazareth,NCAA D3,,18.0,8.0,0.692,,848.0,4.07,859.0,-5.93,872.0,72.28,802.0,-0.64,2.78,980.0,-11.23,849
2025-26,Centre,centre,NCAA D3,,14.0,12.0,0.538,1.0,849.0,4.06,867.0,-6.3,812.0,74.19,882.0,-2.92,2.82,868.0,-5.86,850
2025-26,SUNY Oneonta,suny oneonta,NCAA D3,,17.0,11.0,0.607,-1.0,85.0,4.06,857.0,-5.89,894.0,71.14,766.0,0.54,2.85,944.0,-8.69,851
2025-26,Illinois Col,illinois col,NCAA D3,,12.0,14.0,0.462,1.0,85.0,14.05,815.0,-3.66,912.0,70.63,659.0,3.29,2.8,876.0,-6.14,852
2025-26,Rutgers-Camden,rutgers camden,NCAA D3,,14.0,13.0,0.519,-1.0,85.0,24.04,897.0,-8.43,1008.0,66.28,676.0,2.86,2.77,810.0,-4.36,853
2025-26,RI College,ri college,NCAA D3,,11.0,15.0,0.423,,85.0,34.03,861.0,-5.96,845.0,73.39,844.0,-1.77,2.92,782.0,-3.31,854
2025-26,Baldwin-Wallace,baldwin wallace,NCAA D3,,7.0,18.0,0.28,,854.0,4.03,828.0,-4.21,799.0,74.54,823.0,-1.17,2.84,7.0,70.07,855
2025-26,Howard Payne,howard payne,NCAA D3,,13.0,15.0,0.464,1.0,855.0,4.02,858.0,-5.9,317.0,87.73,1063.0,-16.05,2.94,803.0,-4.11,856
2025-26,Lasell,lasell,NCAA D3,,13.0,13.0,0.5,1.0,856.0,4.02,841.0,-4.95,761.0,75.68,889.0,-3.06,2.89,896.0,-6.86,857
2025-26,Millsaps,millsaps,NCAA D3,,15.0,12.0,0.556,3.0,857.0,4.01,901.0,-8.5,89.0,71.21,857.0,-2.14,2.92,864.0,-5.75,858
2025-26,Emerson,emerson,NCAA D3,,9.0,17.0,0.346,,858.0,4.01,840.0,-4.95,829.0,73.79,820.0,-1.16,2.86,740.0,-1.7,859
2025-26,Ithaca,ithaca,NCAA D3,,10.0,16.0,0.385,,859.0,4.01,812.0,-3.59,686.0,77.77,907.0,-3.78,2.78,808.0,-4.31,860
2025-26,Spring Hill,spring hill,NCAA D2,,4.0,25.0,0.138,-5.0,86.0,4.01,789.0,-2.54,599.0,80.05,936.0,-5.02,2.82,63.0,24.69,861
2025-26,Springfield,springfield,NCAA D3,,10.0,16.0,0.385,1.0,86.0,14.0,868.0,-6.35,945.0,69.55,719.0,1.68,2.95,768.0,-2.6,862
2025-26,ME Farmington,me farmington,NCAA D3,,24.0,7.0,0.774,1.0,86.0,24.0,887.0,-7.59,746.0,76.27,963.0,-6.29,2.71,1042.0,-15.36,863
2025-26,Paine,paine,NCCAA,,12.0,11.0,0.522,-2.0,86.0,34.0,872.0,-6.43,875.0,72.22,818.0,-1.08,2.93,880.0,-6.3,864
2025-26,Utica,utica,NCAA D3,,17.0,9.0,0.654,1.0,864.0,4.0,877.0,-6.8,877.0,72.09,828.0,-1.32,2.74,977.0,-10.95,865
2025-26,Hamilton,hamilton,NCAA D3,,6.0,18.0,0.25,-1.0,865.0,4.0,793.0,-2.72,886.0,71.52,658.0,3.33,2.93,722.0,-0.71,866
2025-26,Eastern Univ,eastern univ,NCAA D3,,9.0,16.0,0.36,,866.0,4.0,845.0,-5.33,81.0,74.22,849.0,-1.97,2.82,753.0,-2.21,867
2025-26,McDaniel,mcdaniel,NCAA D3,,16.0,11.0,0.593,,867.0,3.99,907.0,-8.79,1043.0,63.92,59.0,44.87,2.8,911.0,-7.56,868
2025-26,Brockport St,brockport st,NCAA D3,,16.0,12.0,0.571,,868.0,3.99,873.0,-6.62,827.0,73.86,881.0,-2.91,2.69,937.0,-8.35,869
2025-26,Linfield,linfield,NCAA D3,,10.0,14.0,0.417,1.0,869.0,3.99,884.0,-7.28,1003.0,66.88,65.0,53.42,2.93,777.0,-3.12,870
2025-26,SUNY Poly,suny poly,NCAA D3,,18.0,8.0,0.692,-1.0,87.0,3.99,886.0,-7.37,911.0,70.63,791.0,-0.43,2.7,1001.0,-12.03,871
2025-26,S Virginia,s virginia,NCAA D3,,15.0,14.0,0.517,,87.0,13.97,883.0,-7.24,77.0,75.33,935.0,-5.0,2.82,878.0,-6.25,872
2025-26,Gwynedd-Mercy,gwynedd mercy,NCAA D3,,19.0,9.0,0.679,,87.0,23.96,866.0,-6.24,82.0,73.96,872.0,-2.63,2.77,1020.0,-13.09,873
2025-26,Neumann,neumann,NCAA D3,,19.0,10.0,0.655,,87.0,33.96,880.0,-7.01,895.0,71.04,793.0,-0.48,2.79,996.0,-11.94,874
2025-26,Skidmore,skidmore,NCAA D3,,13.0,13.0,0.5,,874.0,3.96,899.0,-8.48,939.0,69.7,800.0,-0.61,2.72,866.0,-5.78,875
2025-26,Lawrence,lawrence,NCAA D3,,14.0,12.0,0.538,1.0,875.0,3.95,915.0,-9.46,973.0,68.38,787.0,-0.27,2.84,869.0,-5.94,876
2025-26,Luther IA,luther ia,NCAA D3,,9.0,16.0,0.36,-1.0,876.0,3.95,889.0,-7.68,1042.0,64.39,576.0,5.5,2.78,754.0,-2.23,877
2025-26,Muhlenberg,muhlenberg,NCAA D3,,12.0,13.0,0.48,,877.0,3.94,885.0,-7.36,1026.0,65.23,588.0,4.99,2.81,873.0,-6.09,878
2025-26,N Central MN,n central mn,NCCAA II,,17.0,18.0,0.486,,878.0,3.94,875.0,-6.74,736.0,76.43,950.0,-5.6,2.67,904.0,-7.21,879
2025-26,Hartford,hartford,NCAA D3,,13.0,12.0,0.52,,879.0,3.94,874.0,-6.72,811.0,74.2,896.0,-3.34,3.0,915.0,-7.63,880
2025-26,Huntingdon,huntingdon,NCAA D3,,14.0,13.0,0.519,1.0,88.0,3.92,864.0,-6.17,641.0,78.88,984.0,-7.48,2.82,930.0,-8.01,881
2025-26,Centenary,centenary,NCAA D3,,11.0,17.0,0.393,1.0,88.0,13.91,879.0,-6.99,987.0,67.76,677.0,2.82,2.96,818.0,-4.51,882
2025-26,Bethel MN,bethel mn,NCAA D3,,12.0,15.0,0.444,-2.0,88.0,23.89,892.0,-8.13,788.0,74.71,941.0,-5.27,2.8,842.0,-5.2,883
2025-26,Geneseo St,geneseo st,NCAA D3,,16.0,11.0,0.593,,88.0,33.89,913.0,-9.24,907.0,70.71,862.0,-2.37,2.87,957.0,-9.52,884
2025-26,Russell Sage,russell sage,NCAA D3,,21.0,5.0,0.808,1.0,884.0,3.89,936.0,-11.0,763.0,75.66,1013.0,-9.09,2.71,1043.0,-15.45,885
2025-26,Cairn,cairn,NCAA D3,,21.0,7.0,0.75,-1.0,885.0,3.89,904.0,-8.69,768.0,75.57,971.0,-6.68,2.76,1044.0,-15.55,886
2025-26,Whitman,whitman,NCAA D3,,10.0,16.0,0.385,,886.0,3.88,851.0,-5.69,924.0,70.21,72.0,1.68,2.86,861.0,-5.54,887
2025-26,Berry,berry,NCAA D3,,9.0,16.0,0.36,1.0,887.0,3.88,835.0,-4.7,856.0,72.93,779.0,-0.05,2.76,847.0,-5.35,888
2025-26,WV Wesleyan,wv wesleyan,NCAA D2,,2.0,26.0,0.071,-1.0,888.0,3.87,860.0,-5.96,693.0,77.64,961.0,-6.02,3.01,56.0,39.77,889
2025-26,Worcester St,worcester st,NCAA D3,,15.0,15.0,0.5,1.0,889.0,3.86,903.0,-8.68,782.0,74.8,957.0,-5.9,2.8,897.0,-6.87,890
2025-26,McMurry,mcmurry,NCAA D3,,10.0,17.0,0.37,1.0,89.0,3.86,876.0,-6.77,644.0,78.83,994.0,-8.02,2.78,812.0,-4.38,891
2025-26,Mercy,mercy,NCAA D2,,3.0,24.0,0.111,-2.0,89.0,13.86,853.0,-5.79,795.0,74.58,876.0,-2.79,2.87,62.0,35.73,892
2025-26,LaGrange,lagrange,NCAA D3,,15.0,14.0,0.517,1.0,89.0,23.85,895.0,-8.33,8.0,74.46,939.0,-5.21,2.89,933.0,-8.18,893
2025-26,Pacific OR,pacific or,NCAA D3,,10.0,16.0,0.385,-1.0,89.0,33.85,882.0,-7.09,723.0,76.85,966.0,-6.36,2.91,840.0,-5.14,894
2025-26,E Texas Bap,e texas bap,NCAA D3,,7.0,19.0,0.269,,894.0,3.85,855.0,-5.83,921.0,70.33,73.0,31.41,2.85,758.0,-2.32,895
2025-26,Stevenson,stevenson,NCAA D3,,11.0,14.0,0.44,,895.0,3.84,870.0,-6.4,935.0,70.02,74.0,31.16,2.82,931.0,-8.01,896
2025-26,TX Lutheran,tx lutheran,NCAA D3,,10.0,17.0,0.37,,896.0,3.83,900.0,-8.49,833.0,73.7,923.0,-4.62,2.92,794.0,-3.81,897
2025-26,SW Univ TX,sw univ tx,NCAA D3,,13.0,14.0,0.481,,897.0,3.82,923.0,-10.17,949.0,69.42,851.0,-2.02,2.78,895.0,-6.85,898
