"Jalen Graham","Arizona St.",P12,29,54.1,92.9,25.8,48.8,49.62,5.5,15.4,16.9,17.4,38,72,0.528,123,237,0.519,1,18,0.056,4.7,2,28.2,Jr,6-9,2,1.58656,105.175,5,2022,71000,"Phoenix, AZ",66.4,0.96151915,52,86,71,151,0.6047,0.4702,13,15,0.8667,,95.5955,90.822,2.93417,139.997,2.81073,-1.15313,3.96387,2.39843,23.5172,-0.337906,2.73633,1.2069,3.3448,4.5517,1.7241,0.7931,0.9310,9.8966,C,1.55487,2001-05-05
"Jordan Reeves-Young","Eastern Kentucky",ASun,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fr,6-3,30,-0.320491,-6.96255,40,2022,71001,"Brooklyn, NY",,0.00000000,,,,,,,,,,,112.678,138.936,-0.0400368,0.126286,-8.14575,-4.94334,-3.20241,-33.3533,1.2000,-31.9977,-1.35555,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6000,PF/C,0,2000-10-15
"Hall Elisias",Bryant,NEC,24,43.8,125.2,16.7,56.1,61.96,10.4,15.7,5.5,12,63,81,0.778,69,118,0.585,3,13,0.231,11.5,1.1,61.8,Sr,6-8,34,2.43197,116.412,5.1,2022,71005,"Valley Stream, NY",,0.68000001,54,80,15,39,0.6750,0.3846,20,25,0.8000,,96.8481,100.984,2.0712,127.258,5.40786,0.845031,4.56283,4.31751,22.6000,1.59404,2.72347,2.2400,3.6800,5.9200,0.6800,0.4400,2.9600,8.7600,C,1.30612,1998-01-20
"Khalil Robinson",Howard,MEAC,19,27.7,96.7,13.3,44.1,48.63,2.8,7.5,16.9,23.1,12,16,0.75,12,31,0.387,7,20,0.35,0.4,1.9,31.4,Jr,6-0,0,-0.00595592,85.2843,2.9,2022,71009,"Columbia, SC",,1.80963857,7,13,5,18,0.5385,0.2778,0,0,,,102.614,111.841,0.81574,48.4106,-4.44734,-2.45156,-1.99578,-3.86141,15.6818,-2.95343,-0.907982,0.3636,1.0455,1.4091,1.7273,0.6818,0.0455,3.3182,"Scoring PG",3.82073,2000-10-15
"William FitzPatrick","Sacramento St.",BSky,26,79.9,102.4,15.2,53.2,54.61,0.3,10.8,6.5,12.4,22,31,0.71,7,36,0.194,72,180,0.4,0,0.8,14.4,Sr,6-3,14,0.701799,91.4921,2.7,2022,71010,"Folsom, CA",,1.13797431,2,15,5,21,0.1333,0.2381,0,0,,,111.741,113.181,1.63718,117.761,-3.42672,-0.222997,-3.20372,-3.51203,33.0357,-0.888905,-2.62312,0.1071,2.8929,3.0000,1.1786,0.3929,0.0000,9.8214,"Combo G",12.5679,1998-10-15
"Charles Smith IV","Old Dominion",CUSA,24,33.2,91.2,18.1,43.8,45.42,2.7,9.9,6.8,16.1,11,16,0.688,18,38,0.474,26,92,0.283,0.9,1.6,12.3,So,6-5,15,0.175066,88.3449,3.2,2022,71013,"Atlanta, GA",38.8,0.79999997,8,11,10,27,0.7273,0.3704,0,0,,,105.453,105.032,1.32862,64.0693,-3.38634,-1.32092,-2.06542,-2.99462,17.4000,-1.84995,-1.14467,0.4000,1.4800,1.8800,0.6400,0.4400,0.1200,5.3200,"Wing G",13.3963,2000-12-15
"Khalyl Waters",Troy,SB,25,37,104.8,21.1,50,55.53,5.3,9.6,7.5,16.6,49,65,0.754,47,97,0.485,13,36,0.361,1.9,1.8,48.9,Sr,6-5,13,1.19245,105.45,3.9,2022,71020,"Douglasville, GA",,0.50000000,35,62,12,35,0.5645,0.3429,7,9,0.7778,,100.106,101.507,1.53963,74.0064,-0.999083,-0.792167,-0.206916,0.777054,16.7500,0.440327,0.336726,0.7857,1.3571,2.1429,0.5357,0.4643,0.2500,7.2143,"Wing G",4.86748,1998-06-18
"Jack Forrest","Saint Joseph's",A10,22,24.2,85.5,16.9,38.8,41.5,1.1,13.1,6.5,11.8,10,13,0.769,15,37,0.405,13,52,0.25,1,1.6,14.6,Jr,6-5,24,-0.0867251,83.5106,4.6,2022,71021,"Bala Cynwyd, PA",,1.00000000,13,21,2,16,0.6190,0.1250,1,1,1.0000,,100.956,100.344,1.24322,52.056,-3.34667,-3.26245,-0.0842219,-4.44108,13.3182,-4.93081,0.489726,0.1364,1.5909,1.7273,0.4545,0.3636,0.1364,3.5909,"Wing G",10.348,2000-08-15
"Nick Caldwell","Southeastern Louisiana",Slnd,29,26,98.5,16.8,54.7,54,3.4,11.2,11.5,18.8,7,16,0.438,30,51,0.588,11,34,0.324,3.3,1.4,18.8,So,6-7,22,0.220216,91.3032,5.1,2022,71023,"Geismar, LA",,1.34994219,18,23,12,28,0.7826,0.4286,4,4,1.0000,,109.716,113.12,0.532429,53.8937,-4.14175,-1.91834,-2.22341,-3.04243,11.2424,-1.94525,-1.09718,0.3939,1.2727,1.6667,0.8182,0.4545,0.3939,3.9091,"Wing F",5.94577,2000-12-15
"Tyler Cochran","Ball St.",MAC,30,67.5,97.8,24.8,48.4,52.44,6.9,16.7,17.4,21.2,72,99,0.727,100,216,0.463,24,65,0.369,0.4,4.1,35.2,Jr,6-2,45,1.41534,100.511,3.9,2022,71025,"Bolingbrook, IL",,0.87341081,60,117,40,99,0.5128,0.4040,1,1,1.0000,,101.993,103.633,2.22548,188.731,0.976631,0.104496,0.872135,0.931785,27.0000,0.102642,0.829144,1.6129,4.0000,5.6129,2.2258,2.0000,0.0968,11.7097,"Wing G",4.42977,2000-10-15
"Jakevan Leftridge",Troy,SB,16,15.3,93.6,13.7,48.3,51,5.7,10.3,19.2,30.9,4,5,0.8,11,17,0.647,2,12,0.167,1.9,3.3,17.2,So,6-7,14,0.00663976,85.571,4.6,2022,71026,"Dallas, TX",,1.60002400,11,14,0,3,0.7857,0.0000,0,0,,,96.389,98.8846,1.09364,35.8006,0.684028,-1.81231,2.49634,-0.863907,11.0556,-3.17514,2.31123,0.5556,0.8889,1.4444,1.3333,0.6111,0.1667,2.0000,"Wing G",3.92368,2000-10-15
"Kruz Perrott-Hunt","South Dakota",Sum,29,81.4,108.7,24.4,48.3,53.8,3,13.3,13.6,12.1,99,118,0.839,93,217,0.429,51,134,0.381,0.2,0.7,33.6,Jr,6-3,5,2.66588,109.003,2.9,2022,71028,"Auckland, New Zealand",,1.47913965,42,81,51,136,0.5185,0.3750,0,0,,,109.752,109.723,1.99613,145.33,-1.69058,1.08363,-2.77421,-0.668105,31.9677,1.53091,-2.19902,0.7419,3.3871,4.1290,2.2903,0.3548,0.1290,15.0323,"Wing G",8.40595,2000-11-23
"Terrell Burden","Kennesaw St.",ASun,27,73.4,103.6,25.7,44.3,51.32,1.5,10.2,29.9,17.8,110,155,0.71,90,206,0.437,12,38,0.316,2.2,2.2,63.5,Jr,5-10,1,2.49284,109.879,2.8,2022,71032,"Smyrna, GA",,2.11595664,58,122,32,84,0.4754,0.3810,1,2,0.5000,,107.977,108.277,1.94709,137.498,-0.881451,0.39934,-1.28079,0.0244124,29.1333,0.893746,-0.869334,0.4000,2.3333,2.7333,4.8667,1.2000,0.5333,11.5667,"Scoring PG",2.80455,2000-11-25
"Nate Jenkins","Green Bay",Horz,22,40.7,98.9,18.5,48.6,54.96,1.6,10.5,11.6,20.4,42,54,0.778,26,58,0.448,18,51,0.353,0,1.6,49.5,So,6-2,55,0.678593,94.513,3.8,2022,71033,"Delafield, WI",,0.86667177,9,19,17,39,0.4737,0.4359,0,0,,,110.021,111.15,1.20958,69.0859,-3.99427,-1.6618,-2.33247,-4.07187,21.0435,-2.54227,-1.5296,0.3043,1.5652,1.8696,1.1304,0.5217,0.0000,6.4348,"Combo G",6.64146,2001-08-17
"Armani Harris","Kennesaw St.",ASun,8,3.1,106.1,10.5,60,54.79,10.4,7.2,0,16.8,0,1,0,3,5,0.6,0,0,0,0,0,20,Jr,6-6,21,0.0504183,88.8166,5.9,2022,71034,"Brooklyn, NY",,4.00120032,3,5,0,0,0.6000,,0,0,,,114.66,115.828,0.170633,4.08988,-8.47355,-2.56531,-5.90824,-8.4812,6.1667,-4.29093,-4.19028,1.0000,0.5833,1.5833,0.3333,0.1667,0.0833,1.3333,PF/C,0,2000-10-15
"J.J. Miles","East Carolina",Amer,21,41,95,16.4,45.3,47.02,2,9,8.2,10.7,14,20,0.7,29,70,0.414,26,80,0.325,1.2,0.9,13.3,Sr,6-7,11,0.540277,92.0292,3.1,2022,71035,"Garysburg, NC",,1.26669470,11,27,18,43,0.4074,0.4186,1,1,1.0000,,107.368,107.083,1.65513,73.5662,-2.60101,-0.993936,-1.60708,-2.92052,23.6190,-1.71155,-1.20897,0.4286,1.8571,2.2857,0.9048,0.3810,0.2381,7.1429,"Wing G",9.35892,1998-10-15
"Tremont Robinson-White","East Carolina",Amer,29,64.2,91.9,18,45.6,49.07,1.9,8.5,22.1,23.7,32,40,0.8,44,104,0.423,30,91,0.33,1.5,3.6,20.5,Jr,6-1,12,0.605238,91.9639,3,2022,71036,"Little Rock, AR",,1.45616886,32,63,12,41,0.5079,0.2927,4,5,0.8000,,101.425,101.084,2.42558,150.578,0.402316,-0.699863,1.10218,0.103034,26.7931,-1.60594,1.70898,0.4483,2.0000,2.4483,2.8621,1.6552,0.3448,7.2414,"Scoring PG",6.7987,1999-10-15
"Nyzaiah Chambers","Norfolk St.",MEAC,27,29.8,96.2,15.5,46.4,50.32,11.9,18.2,4.9,23.1,23,39,0.59,23,52,0.442,2,4,0.5,3.7,1.4,69.6,Jr,6-7,1,0.100274,87.7339,6.1,2022,71041,"Chesapeake, VA",,0.57142859,23,45,0,7,0.5111,0.0000,10,12,0.8333,,92.8755,99.4892,1.19798,72.5262,-2.433,-2.90753,0.474534,-3.56982,12.5000,-3.49547,-0.0743538,1.2667,2.2333,3.5000,0.4000,0.3333,0.3667,3.1000,"Wing F",0.68118,1999-10-17
"Leslie Nkereuwem",Longwood,BSth,26,42.1,102.2,24.1,53.6,55.56,11.3,14.7,5,19,53,89,0.596,82,151,0.543,0,2,0,2.4,2.7,58.2,Jr,6-7,0,1.3207,105.705,4.6,2022,71042,"Lawrenceville, GA",,0.25584315,72,116,10,35,0.6207,0.2857,20,21,0.9524,,98.0362,101.249,1.68685,96.2066,-2.10111,-1.43932,-0.661787,-1.5711,18.9333,-0.863534,-0.707562,1.9000,2.3667,4.2667,0.3667,0.8000,0.5000,8.7333,PF/C,0.243939,2001-11-30
"Dame Adelekun",Dartmouth,Ivy,20,37,119.8,24,59.6,62.41,16.6,25.5,15.4,16.7,37,53,0.698,59,97,0.608,0,2,0,4.5,2,53.5,Jr,6-8,32,2.33731,123.182,5.3,2022,71043,"Gastonia, NC",,0.95833328,53,82,6,15,0.6463,0.4000,3,4,0.7500,,95.5412,96.4632,1.91362,79.5565,6.01609,2.64887,3.36721,4.23579,18.0500,3.12667,1.10912,2.6000,3.8000,6.4000,1.1500,0.6000,0.7000,7.7500,C,0.334214,2001-03-02
"Allen Powell",Rider,MAAC,32,83.6,96.5,20.1,44.6,48.51,1.2,4.5,15.1,16.2,64,79,0.81,63,171,0.368,62,179,0.346,0.8,1.8,22.6,Jr,6-2,2,1.17892,95.5542,2,2022,71044,"Philadelphia, PA",,1.35485416,26,52,37,119,0.5000,0.3109,0,0,,,106.398,108.841,2.15406,159.694,-2.06396,-0.0991223,-1.96484,-1.80264,33.7273,-0.549994,-1.25265,0.3636,1.3939,1.7576,2.5455,1.0303,0.2121,12.0606,"Combo G",9.68567,2000-05-09
"Nate Ogbu",Dartmouth,Ivy,15,17.2,80.7,15.1,38.5,45.06,6.2,15.9,12.7,33.3,6,6,1,10,22,0.455,0,4,0,4.1,2.9,23.1,Jr,6-7,33,-0.442792,73.7197,7.1,2022,71045,"Stone Mountain, GA",,0.85714286,7,9,3,13,0.7778,0.2308,1,1,1.0000,,96.9407,96.1153,1.18611,35.2656,-1.8652,-5.72972,3.86453,-4.96645,11.1875,-7.22507,2.25861,0.6875,1.5000,2.1875,0.7500,0.5000,0.5000,1.8750,"Wing F",1.4379,2001-07-01
"Hunter Goodrick","South Dakota",Sum,29,63.1,110.1,17.6,59.4,57.54,9.9,24.7,11.1,18.4,31,67,0.463,80,131,0.611,8,24,0.333,1.2,1.6,43.2,Jr,6-7,12,1.36863,101.03,3.5,2022,71046,"Sydney, Australia",,1.11628582,62,98,18,33,0.6327,0.5455,1,1,1.0000,,103.903,103.875,2.05941,145.358,0.93629,0.267653,0.668637,0.575457,25.0323,0.549485,0.0259716,2.0968,5.0968,7.1935,1.5484,0.6774,0.2581,7.4516,PF/C,1.94217,2000-02-24
"Nikc Jackson","Air Force",MWC,28,46.6,89.7,22.1,48.4,51.69,3.7,22,16.8,23.2,45,75,0.6,43,83,0.518,11,40,0.275,4.7,1.7,61,Jr,6-8,22,0.490741,92.7174,6.1,2022,71049,"Scottsdale, AZ",,0.90912556,39,63,5,21,0.6190,0.2381,11,13,0.8462,,100.206,99.4554,1.87342,104.815,-1.3047,-3.52783,2.22314,-2.18429,19.3214,-3.88505,1.70076,0.5357,3.1071,3.6429,1.4286,0.5357,0.7500,5.8571,"Stretch 4",4.6517,2000-10-15
"Daryl Anderson","Norfolk St.",MEAC,27,35.7,86.5,10.2,50.8,50.54,2,8.9,2.6,26.5,4,9,0.444,2,9,0.222,20,54,0.37,1.9,0.4,14.3,Jr,6-6,13,-0.687713,72.0202,2.8,2022,71050,"North Chesterfield, VA",,0.47370916,1,1,1,8,1.0000,0.1250,1,1,1.0000,,100.583,107.746,1.01025,62.5312,-4.11638,-2.97782,-1.13856,-3.88844,15.5000,-2.82545,-1.06299,0.2667,1.5000,1.7667,0.3000,0.1333,0.3000,2.9333,"Stretch 4",7.67616,2000-03-03
"Masai Olowokere","Central Arkansas",ASun,20,28.5,101.4,15.3,49.4,50.38,3.3,15,12,14,6,9,0.667,25,51,0.49,13,39,0.333,0.6,1.5,10,So,6-5,5,0.395158,92.3022,1.6,2022,71051,"Brooklyn, NY",,1.76933497,10,18,15,33,0.5556,0.4545,2,3,0.6667,,114.303,114.844,0.718484,56.3014,-3.08894,-0.643318,-2.44562,-3.16718,17.0909,-0.831126,-2.33605,0.5455,2.3636,2.9091,1.0455,0.5909,0.0909,5.0455,"Wing G",6.45073,2000-10-15
"Caleb Burgess",Hofstra,CAA,29,36.8,99,12.6,39.8,42.04,1,7.9,25.4,22.5,8,13,0.615,15,34,0.441,7,30,0.233,0.5,1.8,20.3,Jr,6-3,1,0.120299,87.6766,2.7,2022,71053,"WInston-Salem, NC",,3.29165571,9,22,6,12,0.4091,0.5000,0,0,,,109.134,107.701,1.03983,71.0456,-4.33516,-2.1715,-2.16366,-2.96083,15.2903,-2.38571,-0.575124,0.1290,1.0645,1.1935,2.5484,0.4516,0.0645,1.9032,"Pure PG",3.86506,2000-10-15
"Josh Vazquez",Montana,BSky,28,22.7,88.1,15.4,38.3,45.54,1,8.8,6.6,13.1,16,17,0.941,5,23,0.217,12,37,0.324,2.1,2,28.3,Jr,6-3,3,-0.229942,78.3383,3.5,2022,71054,"Torrance, CA",,1.50000000,3,8,2,15,0.3750,0.1333,0,0,,,104.812,107.029,0.663438,44.1535,-3.96793,-2.93198,-1.03595,-3.04195,10.3226,-2.43114,-0.61081,0.0968,0.7419,0.8387,0.4839,0.2903,0.1613,2.9032,"Combo G",8.31533,2000-05-30
"Kyle Owens",Montana,BSky,22,21.5,86.7,18.6,39.9,43.73,5.5,9.3,4.1,12.7,12,16,0.75,20,37,0.541,5,32,0.156,0.9,0.5,23.2,Jr,6-8,0,-0.162838,81.2614,6.9,2022,71055,"Calabasas, CA",,0.83333336,15,17,5,20,0.8824,0.2500,0,0,,,108.429,109.958,0.686549,35.0013,-7.40741,-3.66707,-3.74034,-8.66997,12.2400,-5.6454,-3.02457,0.5600,1.2800,1.8400,0.4000,0.1200,0.0800,4.4000,"Stretch 4",7.59303,2000-10-15
"Kadin Shedrick",Virginia,ACC,35,51.8,119,17.1,64.1,66.45,9.8,21.2,2.4,16.6,61,86,0.709,91,141,0.645,0,1,0,11.2,1.8,60.6,So,6-11,21,2.34114,117.95,5.3,2022,71056,"Holl Springs, NC",86.4,0.25810094,79,104,12,37,0.7596,0.3243,47,50,0.9400,,92.3433,87.7926,2.84837,157.683,7.03906,0.606254,6.43281,5.11326,20.8000,0.851135,4.26213,1.5714,3.5143,5.0857,0.2286,0.5714,1.9143,6.9429,C,0.0917622,2001-07-27
"CJ Wilbourn","Wright St.",Horz,33,18,106.3,13.2,50,52.03,9,10.2,3.4,15.5,8,12,0.667,24,46,0.522,1,5,0.2,1.2,0.5,23.5,Jr,6-7,5,0.19697,92.8312,5.1,2022,71057,"Bloomington, IL",,0.55555554,20,27,4,19,0.7407,0.2105,0,0,,,108.29,110.063,0.459339,37.3696,-5.13306,-2.07144,-3.06162,-5.81392,7.6364,-3.28596,-2.52796,0.5758,0.6667,1.2424,0.1515,0.0606,0.0909,1.7879,"Wing F",1.1369,2000-11-04
"Lewis McDaniel","Central Arkansas",ASun,10,5.3,59.8,14.3,25,30.89,1.8,3.7,10.5,31,2,2,1,3,7,0.429,0,5,0,4.8,0.9,16.7,So,6-3,2,-0.680444,52.9792,5.2,2022,71059,"Nashville, TN",,0.80000001,1,2,2,5,0.5000,0.4000,0,0,,,116.798,119.709,0.161388,9.17569,-9.50905,-7.47929,-2.02976,-12.7307,6.2000,-9.13171,-3.59898,0.1000,0.2000,0.3000,0.4000,0.1000,0.3000,0.8000,"Wing G",4.44716,2000-10-15
"Kalil Thomas","UMass Lowell",AE,27,68.4,100.6,17,51.6,52.15,2.2,14.8,10.4,16.6,19,34,0.559,56,94,0.596,36,119,0.303,1.7,1.8,16,Jr,6-5,2,0.667626,92.1804,3.5,2022,71060,"New Orleans, LA",,1.32505815,29,43,27,51,0.6744,0.5294,3,3,1.0000,,100.782,103.541,2.34834,136.899,-0.907633,-0.941768,0.0341348,-1.14057,27.7333,-1.32176,0.181193,0.6000,3.5000,4.1000,1.7667,0.9000,0.4000,9.0000,"Wing G",9.0797,2001-03-02
"Connor Nelson",American,Pat,15,30.3,108.3,16.3,52.1,55.07,4.5,11.3,11.8,14.3,16,20,0.8,25,47,0.532,16,47,0.34,1.4,3.1,21.3,Sr,6-6,5,1.17104,98.5602,1.6,2022,71063,"Denver, CO",,1.53330004,14,25,11,22,0.5600,0.5000,0,0,,,106.402,111.546,1.41028,67.966,-0.200256,0.624118,-0.824374,0.34941,26.0667,0.8544,-0.50499,0.9333,2.3333,3.2667,1.5333,1.3333,0.3333,7.6000,"Wing G",7.31705,1999-07-19
"Jordan Jones",Cornell,Ivy,19,40,101.1,24.6,46.4,49.7,5.9,9.7,12.9,12.1,28,36,0.778,35,63,0.556,28,103,0.272,1.2,2,21.7,Jr,6-5,23,1.33705,104.489,4.8,2022,71065,"Thousand Oaks, CA",,1.28571437,27,40,8,23,0.6750,0.3478,0,0,,,105.945,108.58,1.31791,68.8723,-0.701232,1.57901,-2.28024,-2.55481,20.1000,-0.275623,-2.27918,1.2000,1.7500,2.9500,1.3500,0.7000,0.2000,9.6500,"Wing G",14.648,2000-10-15
"Caleb Christopher","Tennessee Tech",OVC,6,1.2,60.9,29.4,37.5,37.5,0,7.5,0,26,0,0,0,3,4,0.75,0,4,0,0,0,0,So,6-1,31,-0.14381,68.8203,5.3,2022,71066,"Carson, CA",1.4,0.33333333,2,3,1,1,0.6667,1.0000,0,0,,,113.576,112.047,0.133171,1.82013,-21.3667,-12.1253,-9.24138,-20.8074,3.3750,-12.6041,-8.20336,0.0000,0.3750,0.3750,0.1250,0.1250,0.0000,2.1250,"Wing G",15.8149,2000-06-16
"Marcus Filien",Cornell,Ivy,18,19.7,99.4,8,60.4,57.92,3.6,20.2,1.8,21.6,1,4,0.25,10,14,0.714,3,10,0.3,1.2,1.2,16.7,Jr,6-7,2,-0.188509,80.2155,3.8,2022,71069,"Rensselaer, NY",,1.16666660,5,8,5,6,0.6250,0.8333,2,2,1.0000,,103.927,105.454,0.798221,37.039,-3.7491,-3.08476,-0.664338,-3.37959,10.8500,-2.55055,-0.829045,0.5000,2.1000,2.6000,0.3500,0.3000,0.2000,1.7000,"Stretch 4",2.88758,2000-10-15
"LaQuan Butler","UT Rio Grande Valley",WAC,20,24.6,81.5,23.4,42,44.47,1.6,5.5,13.2,20.5,15,23,0.652,22,56,0.393,15,50,0.3,0,1.5,21.7,Jr,6-0,32,0.0123457,85.6475,3.1,2022,71071,"Lancaster, TX",,0.87500859,13,34,9,22,0.3824,0.4091,0,0,,,113.309,116.574,0.535206,43.1537,-8.8301,-3.63067,-5.19943,-6.16687,15.1364,-2.40207,-3.7648,0.1818,0.8182,1.0000,1.2727,0.3636,0.0000,6.0455,"Combo G",9.56764,1999-10-15
"Bas Leyte","UNC Greensboro",SC,30,58,113.6,21.7,52.8,57.46,13.5,17.5,8.2,15.8,74,103,0.718,99,176,0.563,2,17,0.118,2.7,1.7,53.4,Jr,6-10,33,2.36521,113.838,3,2022,71073,"Bergen op Zoom, Netherlands",16.8,0.69231378,87,136,12,40,0.6397,0.3000,4,5,0.8000,,101.763,99.6743,2.30565,130.497,2.44022,1.36224,1.07797,1.66531,24.0968,1.99508,-0.329765,2.6452,3.3226,5.9677,0.8710,0.6129,0.4194,9.5484,PF/C,1.49303,2001-04-04
"Jackson Blaufeld",Dartmouth,Ivy,6,2.7,46.7,15.9,25,25,4.4,14,0,29.1,0,0,0,0,0,0,1,6,0.167,0,0,0,Jr,6-4,14,-0.636154,43.091,0,2022,71074,"Pittsburg, PA",,0.00000000,0,0,0,0,,,0,0,,,107.082,106.57,0.31318,3.48637,-15.7771,-10.3996,-5.37749,-12.7515,4.5714,-7.81914,-4.9324,0.1429,0.4286,0.5714,0.0000,0.0000,0.0000,1.4286,"Wing G",13.7399,2000-12-21
"EJ Williams","Alabama A&M",SWAC,30,43,91.2,19.1,44.6,49.5,7.2,14.7,13.6,22.8,40,60,0.667,54,120,0.45,0,1,0,3.4,1.5,49.6,Jr,6-10,34,0.0806713,86.7511,4.4,2022,71075,"Cincinnati, OH",,0.79484622,41,78,13,42,0.5256,0.3095,3,4,0.7500,,96.3947,101.491,1.54445,101.759,-2.43705,-4.26847,1.83142,-2.64439,17.4667,-3.67457,1.03018,1.2000,2.4333,3.6333,1.0333,0.4333,0.5333,4.9333,C,0.111483,1999-12-29
"Louis Tang",VMI,SC,24,17.7,79.1,17,48.5,51.7,8.1,16.2,5.9,37.7,9,14,0.643,16,33,0.485,0,0,0,0,0,42.4,Jr,6-4,0,-0.321602,74.5925,4.6,2022,71078,"Kaohsiung, Taiwan",,0.66666667,11,17,5,16,0.6471,0.3125,0,0,,,113.668,113.279,0.420222,32.7849,-10.4168,-6.78805,-3.62875,-10.0298,9.7037,-6.35132,-3.6785,0.6296,1.6296,2.2593,0.5926,0.0741,0.0370,2.2963,PF/C,0,1999-09-25
"Garrett Hicks","Alabama A&M",SWAC,28,81.9,92.9,21.8,44.9,47.84,1.6,9.7,7.2,14.5,55,73,0.753,71,193,0.368,65,182,0.357,0.4,3.2,19.5,Jr,6-0,10,0.841691,92.1964,2,2022,71080,"Madison, AL",,0.53702167,32,70,39,126,0.4571,0.3095,1,1,1.0000,,96.7668,101.752,3.17509,191.151,-1.10172,-1.36353,0.26181,-0.272868,35.6786,-1.30226,1.0294,0.5357,3.2857,3.8214,1.0357,1.9286,0.1429,14.0000,"Combo G",10.6528,2001-01-22
"Camden Vander Zwaag","Air Force",MWC,28,44,101.3,15.4,53.6,55.01,2.6,7.8,11.9,16.1,12,17,0.706,25,48,0.521,23,63,0.365,1.2,1.2,15.3,Jr,6-4,30,0.623455,95.2621,1.5,2022,71081,"Johnston, IA",,1.34999301,21,33,5,18,0.6364,0.2778,1,1,1.0000,,108.194,107.384,1.26495,69.0941,-2.46761,-0.946702,-1.52091,-0.858097,18.2143,0.0983802,-0.956477,0.3571,1.0357,1.3929,0.9643,0.3571,0.1786,4.6786,"Combo G",7.75935,2000-10-15
"Da'mir Faison",NJIT,AE,14,13.7,99.8,13.4,50,50.93,2.2,8.8,7.1,11.5,4,7,0.571,15,30,0.5,1,3,0.333,1.5,1.2,21.2,So,6-7,35,0.0625117,87.0146,3.3,2022,71083,"Philadelphia, PA",,1.00000000,10,18,5,12,0.5556,0.4167,4,4,1.0000,,109.023,109.916,0.675942,23.1065,-6.83396,-4.44249,-2.39147,-6.44464,11.4667,-3.94141,-2.50323,0.3333,1.1333,1.4667,0.4000,0.2667,0.1333,2.8667,"Wing G",1.1566,2000-10-15
"Chris LaValle",Syracuse,ACC,5,0.4,108.8,20,50,50,18.7,0,100,15.4,0,0,0,3,6,0.5,0,0,0,0,9.7,0,Sr,5-11,24,0.116125,113.286,0,2022,71084,"Syracuse, NY",,2.00000000,1,2,2,4,0.5000,0.5000,0,0,,,98.053,92.7936,0.144092,1.52116,15.8608,15.0887,0.772195,16.1504,1.2000,13.9868,2.16359,0.2000,0.0000,0.2000,0.4000,0.2000,0.0000,1.2000,"Pure PG",0,1998-10-15
"Kassim Nicholson","Tennessee St.",OVC,30,78.3,107,19,50.9,52.68,10.3,21.5,6,13.3,49,78,0.628,127,241,0.527,10,38,0.263,2.4,1.6,28,Sr,6-7,11,1.92174,103.09,3.1,2022,71085,"Jackson, MS",,0.72727273,61,95,66,146,0.6421,0.4521,12,12,1.0000,,100.147,104.671,2.46857,189.216,-0.14003,-0.0362521,-0.103778,0.108789,30.8750,1.12389,-1.0151,2.7500,5.5938,8.3438,1.0000,0.9688,0.6250,11.0938,PF/C,2.33626,1999-05-28
"Kmani Doughty","New Orleans",Slnd,28,31.2,113.9,17.1,54.9,63.06,4.4,12.4,7.4,18.8,39,40,0.975,22,52,0.423,19,40,0.475,2.6,1.9,43.5,So,6-5,2,0.797476,103.185,6.6,2022,71088,"Brooklyn, NY",,0.82757884,9,28,13,24,0.3214,0.5417,1,1,1.0000,,102.246,105.158,0.997107,72.4813,-0.78588,-0.100239,-0.685642,-0.340211,13.2581,-0.271498,-0.0687131,0.5161,1.7419,2.2581,0.7742,0.5484,0.3226,5.1935,"Wing G",5.83145,2000-10-15
"Raquan Brown","South Carolina St.",MEAC,18,22.3,91.8,14.9,40,44.26,10.9,12.9,3.1,20.3,11,14,0.786,21,48,0.438,2,12,0.167,0.9,0.9,23.3,So,6-3,55,-0.127348,82.7687,3.5,2022,71089,"Charlotte, NC",,0.31576038,18,37,3,11,0.4865,0.2727,0,0,,,103.459,109.197,0.881599,44.072,-5.92826,-3.70791,-2.22035,-5.05826,14.1905,-2.92111,-2.13716,1.6667,1.9048,3.5714,0.2857,0.3333,0.0952,4.0000,"Wing G",2.58623,2000-10-15
"Rodney Carson Jr.","New Orleans",Slnd,27,24.4,86.6,12.6,34.5,41.22,4,5.5,8.1,17.7,14,17,0.824,13,37,0.351,4,18,0.222,0,1.7,30.9,So,6-3,24,-0.451472,73.0013,4.8,2022,71090,"Philadelphia, PA",,1.46157402,9,14,4,23,0.6429,0.1739,1,1,1.0000,,107.014,110.141,0.628494,45.305,-5.90718,-3.47638,-2.4308,-6.61732,10.8000,-5.32996,-1.28736,0.4000,0.5000,0.9000,0.6333,0.3333,0.0333,2.6667,"Wing G",3.35547,2000-10-15
"Dajuan Harris Jr.",Kansas,B12,40,71.7,106.3,13.1,47.6,49.45,1.6,3.6,22.7,22.4,19,24,0.792,68,144,0.472,20,62,0.323,1.1,2.9,11.7,So,6-1,3,1.80269,103.511,2.7,2022,71093,"Columbia, MO",81.2,2.81355934,43,76,25,68,0.5658,0.3676,3,4,0.7500,,99.2152,93.7376,3.34998,196.048,4.89167,2.80309,2.08857,4.09645,28.9500,0.807137,3.28932,0.3750,0.9750,1.3500,4.1500,1.4500,0.3000,5.3750,"Pure PG",3.0822,2000-12-11
