player_name,source_school,source_season,target_conference,source_level,source_games,college_stat_seasons_before_transfer,college_stat_seasons_source,source_url,outcome_url,needs_manual_review
Isaiah Pope,Utah Tech,2022-23,Mountain West,D1,33,4.0,data/cache/sports_reference_roster_diff_profiles/isaiah-pope-1.html,https://www.sports-reference.com/cbb/players/isaiah-pope-1.html,https://www.sports-reference.com/cbb/players/isaiah-pope-1.html,False
Pierre Geneste,Louisiana Tech,2022-23,Mountain West,D1,7,1.0,data/cache/sports_reference_d1_profile_audit/pierre-geneste-jr-1.html,https://www.sports-reference.com/cbb/players/pierre-geneste-jr-1.html,https://www.sports-reference.com/cbb/players/pierre-geneste-jr-1.html,False
Xavier DuSell,Wyoming,2022-23,Mountain West,D1,31,3.0,data/cache/sports_reference_roster_diff_profiles/xavier-dusell-1.html,https://www.sports-reference.com/cbb/players/xavier-dusell-1.html,https://www.sports-reference.com/cbb/players/xavier-dusell-1.html,False
David Douglas,Green Bay,2023-24,Mountain West,D1,28,1.0,data/cache/sports_reference_roster_diff_profiles/david-douglas-jr-1.html,https://www.sports-reference.com/cbb/players/david-douglas-jr-1.html,https://www.sports-reference.com/cbb/players/david-douglas-jr-1.html,False
Mor Seck,Hawaii,2023-24,Mountain West,D1,19,2.0,data/cache/sports_reference_roster_diff_profiles/mor-seck-1.html,https://www.sports-reference.com/cbb/players/mor-seck-1.html,https://www.sports-reference.com/cbb/players/mor-seck-1.html,False
Cameron Faas,Kansas City,2024-25,Mountain West,D1,32,4.0,data/cache/sports_reference_roster_diff_profiles/cameron-faas-1.html,https://www.sports-reference.com/cbb/players/cameron-faas-1.html,https://www.sports-reference.com/cbb/players/cameron-faas-1.html,False
Jac Mani,UC Davis,2024-25,Mountain West,D1,10,3.0,data/cache/sports_reference_roster_diff_profiles/jac-mani-1.html,https://www.sports-reference.com/cbb/players/jac-mani-1.html,https://www.sports-reference.com/cbb/players/jac-mani-1.html,False
Jake Heidbreder,Clemson,2024-25,Mountain West,D1,32,3.0,data/cache/sports_reference_roster_diff_profiles/jake-heidbreder-1.html,https://www.sports-reference.com/cbb/players/jake-heidbreder-1.html,https://www.sports-reference.com/cbb/players/jake-heidbreder-1.html,False
Hunter McIntosh,Elon,2021-22,Mountain West,D1,32,3.0,data/cache/sports_reference_roster_diff_profiles/hunter-mcintosh-1.html,https://www.sports-reference.com/cbb/players/hunter-mcintosh-1.html,https://www.sports-reference.com/cbb/players/hunter-mcintosh-1.html,False
Jarod Lucas,Oregon State,2021-22,Mountain West,D1,31,3.0,data/cache/sports_reference_roster_diff_profiles/jarod-lucas-1.html,https://www.sports-reference.com/cbb/players/jarod-lucas-1.html,https://www.sports-reference.com/cbb/players/jarod-lucas-1.html,False
Tyler Powell,Seton Hall,2021-22,Mountain West,D1,12,1.0,data/cache/sports_reference_roster_diff_profiles/tyler-powell-1.html,https://www.sports-reference.com/cbb/players/tyler-powell-1.html,https://www.sports-reference.com/cbb/players/tyler-powell-1.html,False
Tylan Pope,Tulane,2022-23,Mountain West,D1,30,3.0,data/cache/sports_reference_roster_diff_profiles/tylan-pope-1.html,https://www.sports-reference.com/cbb/players/tylan-pope-1.html,https://www.sports-reference.com/cbb/players/tylan-pope-1.html,False
Brandon Love,Texas State,2023-24,Mountain West,D1,34,3.0,data/cache/sports_reference_roster_diff_profiles/brandon-love-1.html,https://www.sports-reference.com/cbb/players/brandon-love-1.html,https://www.sports-reference.com/cbb/players/brandon-love-1.html,False
Chuck Bailey,Evansville,2023-24,Mountain West,D1,34,1.0,data/cache/sports_reference_roster_diff_profiles/chuck-bailey-iii-1.html,https://www.sports-reference.com/cbb/players/chuck-bailey-iii-1.html,https://www.sports-reference.com/cbb/players/chuck-bailey-iii-1.html,False
Justin McBride,Oklahoma State,2023-24,Mountain West,D1,24,1.0,data/cache/sports_reference_roster_diff_profiles/justin-mcbride-2.html,https://www.sports-reference.com/cbb/players/justin-mcbride-2.html,https://www.sports-reference.com/cbb/players/justin-mcbride-2.html,False
Kobe Sanders,Cal Poly,2023-24,Mountain West,D1,29,4.0,data/cache/sports_reference_roster_diff_profiles/kobe-sanders-1.html,https://www.sports-reference.com/cbb/players/kobe-sanders-1.html,https://www.sports-reference.com/cbb/players/kobe-sanders-1.html,False
Xavier DuSell,Fresno State,2023-24,Mountain West,D1,33,4.0,data/cache/sports_reference_roster_diff_profiles/xavier-dusell-1.html,https://www.sports-reference.com/cbb/players/xavier-dusell-1.html,https://www.sports-reference.com/cbb/players/xavier-dusell-1.html,False
Corey Camper,UTEP,2024-25,Mountain West,D1,31,4.0,data/cache/sports_reference_roster_diff_profiles/corey-camper-jr-1.html,https://www.sports-reference.com/cbb/players/corey-camper-jr-1.html,https://www.sports-reference.com/cbb/players/corey-camper-jr-1.html,False
Elijah Price,Fresno State,2024-25,Mountain West,D1,32,1.0,data/cache/sports_reference_roster_diff_profiles/elijah-price-1.html,https://www.sports-reference.com/cbb/players/elijah-price-1.html,https://www.sports-reference.com/cbb/players/elijah-price-1.html,False
Joel Armotrading,UC Riverside,2024-25,Mountain West,D1,33,5.0,data/cache/sports_reference_d1_profile_audit/joel-armotrading-1.html,https://www.sports-reference.com/cbb/players/joel-armotrading-1.html,https://www.sports-reference.com/cbb/players/joel-armotrading-1.html,False
Tayshawn Comer,Evansville,2024-25,Mountain West,D1,32,3.0,data/cache/sports_reference_roster_diff_profiles/tayshawn-comer-1.html,https://www.sports-reference.com/cbb/players/tayshawn-comer-1.html,https://www.sports-reference.com/cbb/players/tayshawn-comer-1.html,False
Elijah Harkless,Oklahoma,2021-22,Mountain West,D1,26,4.0,data/cache/sports_reference_roster_diff_profiles/elijah-harkless-1.html,https://www.sports-reference.com/cbb/players/elijah-harkless-1.html,https://www.sports-reference.com/cbb/players/elijah-harkless-1.html,False
Elijah Parquet,Colorado,2021-22,Mountain West,D1,18,4.0,data/cache/sports_reference_roster_diff_profiles/eli-parquet-1.html,https://www.sports-reference.com/cbb/players/eli-parquet-1.html,https://www.sports-reference.com/cbb/players/eli-parquet-1.html,False
Isaiah Cottrell,West Virginia,2021-22,Mountain West,D1,33,2.0,data/cache/sports_reference_roster_diff_profiles/isaiah-cottrell-1.html,https://www.sports-reference.com/cbb/players/isaiah-cottrell-1.html,https://www.sports-reference.com/cbb/players/isaiah-cottrell-1.html,False
Jackie Johnson,Duquesne,2021-22,Mountain West,D1,30,1.0,data/cache/sports_reference_roster_diff_profiles/jackie-johnsoniii-1.html,https://www.sports-reference.com/cbb/players/jackie-johnsoniii-1.html,https://www.sports-reference.com/cbb/players/jackie-johnsoniii-1.html,False
Luis Rodriguez,Ole Miss,2021-22,Mountain West,D1,32,4.0,data/cache/sports_reference_roster_diff_profiles/luis-rodriguez-1.html,https://www.sports-reference.com/cbb/players/luis-rodriguez-1.html,https://www.sports-reference.com/cbb/players/luis-rodriguez-1.html,False
Shane Nowell,Arizona,2021-22,Mountain West,D1,19,1.0,data/cache/sports_reference_roster_diff_profiles/shane-nowell-1.html,https://www.sports-reference.com/cbb/players/shane-nowell-1.html,https://www.sports-reference.com/cbb/players/shane-nowell-1.html,False
Jalen Hill,Oklahoma,2022-23,Mountain West,D1,32,4.0,data/cache/sports_reference_roster_diff_profiles/jalen-hill-2.html,https://www.sports-reference.com/cbb/players/jalen-hill-2.html,https://www.sports-reference.com/cbb/players/jalen-hill-2.html,False
Kalib Boone,Oklahoma State,2022-23,Mountain West,D1,36,4.0,data/cache/sports_reference_roster_diff_profiles/kalib-boone-1.html,https://www.sports-reference.com/cbb/players/kalib-boone-1.html,https://www.sports-reference.com/cbb/players/kalib-boone-1.html,False
Keylan Boone,Pacific,2022-23,Mountain West,D1,27,4.0,data/cache/sports_reference_roster_diff_profiles/keylan-boone-1.html,https://www.sports-reference.com/cbb/players/keylan-boone-1.html,https://www.sports-reference.com/cbb/players/keylan-boone-1.html,False
Jace Whiting,Boise State,2023-24,Mountain West,D1,33,2.0,data/cache/sports_reference_roster_diff_profiles/jace-whiting-1.html,https://www.sports-reference.com/cbb/players/jace-whiting-1.html,https://www.sports-reference.com/cbb/players/jace-whiting-1.html,False
Jaden Henley,DePaul,2023-24,Mountain West,D1,32,2.0,data/cache/sports_reference_roster_diff_profiles/jaden-henley-1.html,https://www.sports-reference.com/cbb/players/jaden-henley-1.html,https://www.sports-reference.com/cbb/players/jaden-henley-1.html,False
Jailen Bedford,Oral Roberts,2023-24,Mountain West,D1,31,3.0,data/cache/sports_reference_roster_diff_profiles/jailen-bedford-1.html,https://www.sports-reference.com/cbb/players/jailen-bedford-1.html,https://www.sports-reference.com/cbb/players/jailen-bedford-1.html,False
Julian Rishwain,Florida,2023-24,Mountain West,D1,8,5.0,data/cache/sports_reference_roster_diff_profiles/julian-rishwain-1.html,https://www.sports-reference.com/cbb/players/julian-rishwain-1.html,https://www.sports-reference.com/cbb/players/julian-rishwain-1.html,False
Al Green,Louisiana Tech,2024-25,Mountain West,D1,30,3.0,data/cache/sports_reference_roster_diff_profiles/al-green-1.html,https://www.sports-reference.com/cbb/players/al-green-1.html,https://www.sports-reference.com/cbb/players/al-green-1.html,False
Dra Gibbs-Lawhorn,Illinois,2024-25,Mountain West,D1,35,2.0,data/cache/sports_reference_roster_diff_profiles/dra-gibbs-lawhorn-1.html,https://www.sports-reference.com/cbb/players/dra-gibbs-lawhorn-1.html,https://www.sports-reference.com/cbb/players/dra-gibbs-lawhorn-1.html,False
Emmanuel Stephen,Arizona,2024-25,Mountain West,D1,8,1.0,data/cache/sports_reference_roster_diff_profiles/emmanuel-stephen-1.html,https://www.sports-reference.com/cbb/players/emmanuel-stephen-1.html,https://www.sports-reference.com/cbb/players/emmanuel-stephen-1.html,False
Howie Fleming,Texas–Rio Grande Valley,2024-25,Mountain West,D1,31,4.0,data/cache/sports_reference_roster_diff_profiles/howard-flemingjr-1.html,https://www.sports-reference.com/cbb/players/howard-flemingjr-1.html,https://www.sports-reference.com/cbb/players/howard-flemingjr-1.html,False
Kimani Hamilton,High Point,2024-25,Mountain West,D1,35,3.0,data/cache/sports_reference_roster_diff_profiles/kimani-hamilton-1.html,https://www.sports-reference.com/cbb/players/kimani-hamilton-1.html,https://www.sports-reference.com/cbb/players/kimani-hamilton-1.html,False
Ladji Dembele,Iowa,2024-25,Mountain West,D1,33,2.0,data/cache/sports_reference_roster_diff_profiles/ladji-dembele-1.html,https://www.sports-reference.com/cbb/players/ladji-dembele-1.html,https://www.sports-reference.com/cbb/players/ladji-dembele-1.html,False
Josiah Allick,Kansas City,2021-22,Mountain West,D1,17,3.0,data/cache/sports_reference_roster_diff_profiles/josiah-allick-1.html,https://www.sports-reference.com/cbb/players/josiah-allick-1.html,https://www.sports-reference.com/cbb/players/josiah-allick-1.html,False
Morris Udeze,Wichita State,2021-22,Mountain West,D1,27,4.0,data/cache/sports_reference_roster_diff_profiles/morris-udeze-1.html,https://www.sports-reference.com/cbb/players/morris-udeze-1.html,https://www.sports-reference.com/cbb/players/morris-udeze-1.html,False
Isaac Mushila,Texas A&M–Corpus Christi,2022-23,Mountain West,D1,35,2.0,data/cache/sports_reference_roster_diff_profiles/isaac-mushila-1.html,https://www.sports-reference.com/cbb/players/isaac-mushila-1.html,https://www.sports-reference.com/cbb/players/isaac-mushila-1.html,False
Jemarl Baker,Fresno State,2022-23,Mountain West,D1,28,5.0,data/cache/sports_reference_roster_diff_profiles/jemarl-baker-1.html,https://www.sports-reference.com/cbb/players/jemarl-baker-1.html,https://www.sports-reference.com/cbb/players/jemarl-baker-1.html,False
Mustapha Amzil,Dayton,2022-23,Mountain West,D1,34,3.0,data/cache/sports_reference_roster_diff_profiles/mustapha-amzil-1.html,https://www.sports-reference.com/cbb/players/mustapha-amzil-1.html,https://www.sports-reference.com/cbb/players/mustapha-amzil-1.html,False
Nelly Junior Joseph,Iona,2022-23,Mountain West,D1,35,3.0,data/cache/sports_reference_roster_diff_profiles/nellyjunior-joseph-1.html,https://www.sports-reference.com/cbb/players/nellyjunior-joseph-1.html,https://www.sports-reference.com/cbb/players/nellyjunior-joseph-1.html,False
Atiki Ally Atiki,Brigham Young,2023-24,Mountain West,D1,23,3.0,data/cache/sports_reference_roster_diff_profiles/atiki-allyatiki-1.html,https://www.sports-reference.com/cbb/players/atiki-allyatiki-1.html,https://www.sports-reference.com/cbb/players/atiki-allyatiki-1.html,False
C.J. Noland,North Texas,2023-24,Mountain West,D1,29,3.0,data/cache/sports_reference_roster_diff_profiles/cj-noland-1.html,https://www.sports-reference.com/cbb/players/cj-noland-1.html,https://www.sports-reference.com/cbb/players/cj-noland-1.html,False
Filip Borovicanin,Arizona,2023-24,Mountain West,D1,20,2.0,data/cache/sports_reference_roster_diff_profiles/filip-borovicanin-1.html,https://www.sports-reference.com/cbb/players/filip-borovicanin-1.html,https://www.sports-reference.com/cbb/players/filip-borovicanin-1.html,False
Ibrahima Sacko,Georgia Tech,2023-24,Mountain West,D1,20,1.0,data/cache/sports_reference_roster_diff_profiles/ibrahima-sacko-1.html,https://www.sports-reference.com/cbb/players/ibrahima-sacko-1.html,https://www.sports-reference.com/cbb/players/ibrahima-sacko-1.html,False
Antonio Chol,Rutgers,2023-24,Mountain West,D1,7,2.0,data/cache/sports_reference_roster_diff_profiles/antonio-chol-1.html,https://www.sports-reference.com/cbb/players/antonio-chol-1.html,https://www.sports-reference.com/cbb/players/antonio-chol-1.html,False
Chris Howell,UC San Diego,2024-25,Mountain West,D1,35,3.0,data/cache/sports_reference_roster_diff_profiles/chris-howell-3.html;data/cache/sports_reference_d1_profile_audit/chris-howell-3.html,https://www.sports-reference.com/cbb/players/chris-howell-3.html,https://www.sports-reference.com/cbb/players/chris-howell-3.html,False
Deyton Albury,Utah State,2024-25,Mountain West,D1,34,2.0,data/cache/sports_reference_roster_diff_profiles/deyton-albury-1.html,https://www.sports-reference.com/cbb/players/deyton-albury-1.html,https://www.sports-reference.com/cbb/players/deyton-albury-1.html,False
JT Rock,Iowa State,2024-25,Mountain West,D1,9,1.0,data/cache/sports_reference_roster_diff_profiles/jt-rock-1.html,https://www.sports-reference.com/cbb/players/jt-rock-1.html,https://www.sports-reference.com/cbb/players/jt-rock-1.html,False
Kevin Patton,Southern California,2024-25,Mountain West,D1,27,2.0,data/cache/sports_reference_roster_diff_profiles/kevin-patton-jr-1.html,https://www.sports-reference.com/cbb/players/kevin-patton-jr-1.html,https://www.sports-reference.com/cbb/players/kevin-patton-jr-1.html,False
Milos Vicentic,UC San Diego,2024-25,Mountain West,D1,1,5.0,data/cache/sports_reference_d2_outcome_audit/milos-vicentic-1.html,https://www.sports-reference.com/cbb/players/milos-vicentic-1.html,https://www.sports-reference.com/cbb/players/milos-vicentic-1.html,False
Tajavis Miller,North Dakota State,2024-25,Mountain West,D1,30,3.0,data/cache/sports_reference_roster_diff_profiles/tajavis-miller-1.html,https://www.sports-reference.com/cbb/players/tajavis-miller-1.html,https://www.sports-reference.com/cbb/players/tajavis-miller-1.html,False
Darrion Trammell,Seattle,2021-22,Mountain West,D1,31,3.0,data/cache/sports_reference_roster_diff_profiles/darrion-trammell-1.html,https://www.sports-reference.com/cbb/players/darrion-trammell-1.html,https://www.sports-reference.com/cbb/players/darrion-trammell-1.html,False
Micah Parrish,Oakland,2021-22,Mountain West,D1,30,2.0,data/cache/sports_reference_roster_diff_profiles/micah-parrish-1.html,https://www.sports-reference.com/cbb/players/micah-parrish-1.html,https://www.sports-reference.com/cbb/players/micah-parrish-1.html,False
Jay Pal,Campbell,2022-23,Mountain West,D1,32,4.0,data/cache/sports_reference_roster_diff_profiles/jay-pal-1.html,https://www.sports-reference.com/cbb/players/jay-pal-1.html,https://www.sports-reference.com/cbb/players/jay-pal-1.html,False
Reese Dixon-Waters,Southern California,2022-23,Mountain West,D1,29,3.0,data/cache/sports_reference_roster_diff_profiles/reese-waters-1.html,https://www.sports-reference.com/cbb/players/reese-waters-1.html,https://www.sports-reference.com/cbb/players/reese-waters-1.html,False
Jared Coleman-Jones,Middle Tennessee,2023-24,Mountain West,D1,33,4.0,data/cache/sports_reference_roster_diff_profiles/jared-coleman-jones-1.html,https://www.sports-reference.com/cbb/players/jared-coleman-jones-1.html,https://www.sports-reference.com/cbb/players/jared-coleman-jones-1.html,False
Kimo Ferrari,Brown,2023-24,Mountain West,D1,26,3.0,data/cache/sports_reference_roster_diff_profiles/kimo-ferrari-1.html,https://www.sports-reference.com/cbb/players/kimo-ferrari-1.html,https://www.sports-reference.com/cbb/players/kimo-ferrari-1.html,False
Nick Boyd,Florida Atlantic,2023-24,Mountain West,D1,27,3.0,data/cache/sports_reference_roster_diff_profiles/nicholas-boyd-1.html,https://www.sports-reference.com/cbb/players/nicholas-boyd-1.html,https://www.sports-reference.com/cbb/players/nicholas-boyd-1.html,False
Wayne McKinney,San Diego,2023-24,Mountain West,D1,32,3.0,data/cache/sports_reference_roster_diff_profiles/wayne-mckinneyiii-1.html,https://www.sports-reference.com/cbb/players/wayne-mckinneyiii-1.html,https://www.sports-reference.com/cbb/players/wayne-mckinneyiii-1.html,False
Jeremiah Oden,DePaul,2023-24,Mountain West,D1,32,4.0,data/cache/sports_reference_roster_diff_profiles/jeremiah-oden-1.html,https://www.sports-reference.com/cbb/players/jeremiah-oden-1.html,https://www.sports-reference.com/cbb/players/jeremiah-oden-1.html,False
Sean Newman,Louisiana Tech,2024-25,Mountain West,D1,31,4.0,data/cache/sports_reference_roster_diff_profiles/sean-newman-jr-1.html,https://www.sports-reference.com/cbb/players/sean-newman-jr-1.html,https://www.sports-reference.com/cbb/players/sean-newman-jr-1.html,False
Robert Vaihola,Fresno State,2021-22,Mountain West,D1,22,1.0,data/cache/sports_reference_roster_diff_profiles/robert-vaihola-1.html,https://www.sports-reference.com/cbb/players/robert-vaihola-1.html,https://www.sports-reference.com/cbb/players/robert-vaihola-1.html,False
Sage Tolbert,Temple,2021-22,Mountain West,D1,29,4.0,data/cache/sports_reference_roster_diff_profiles/sage-tolbert-1.html,https://www.sports-reference.com/cbb/players/sage-tolbert-1.html,https://www.sports-reference.com/cbb/players/sage-tolbert-1.html,False
Adrame Diongue,Washington State,2022-23,Mountain West,D1,23,1.0,data/cache/sports_reference_roster_diff_profiles/adrame-diongue-1.html,https://www.sports-reference.com/cbb/players/adrame-diongue-1.html,https://www.sports-reference.com/cbb/players/adrame-diongue-1.html,False
Chol Marial,Oregon State,2023-24,Mountain West,D1,31,4.0,data/cache/sports_reference_roster_diff_profiles/chol-marial-1.html,https://www.sports-reference.com/cbb/players/chol-marial-1.html,https://www.sports-reference.com/cbb/players/chol-marial-1.html,False
Donavan Yap,Fresno State,2023-24,Mountain West,D1,26,4.0,data/cache/sports_reference_roster_diff_profiles/donavan-yap-1.html,https://www.sports-reference.com/cbb/players/donavan-yap-1.html,https://www.sports-reference.com/cbb/players/donavan-yap-1.html,False
Josh Uduje,Utah State,2023-24,Mountain West,D1,35,3.0,data/cache/sports_reference_roster_diff_profiles/josh-uduje-1.html,https://www.sports-reference.com/cbb/players/josh-uduje-1.html,https://www.sports-reference.com/cbb/players/josh-uduje-1.html,False
Sadaidriene Hall,Stephen F. Austin,2023-24,Mountain West,D1,18,4.0,data/cache/sports_reference_roster_diff_profiles/sadaidriene-hall-1.html,https://www.sports-reference.com/cbb/players/sadaidriene-hall-1.html,https://www.sports-reference.com/cbb/players/sadaidriene-hall-1.html,False
Sadraque Nganga,Seton Hall,2023-24,Mountain West,D1,19,2.0,data/cache/sports_reference_roster_diff_profiles/sadraque-nganga-1.html,https://www.sports-reference.com/cbb/players/sadraque-nganga-1.html,https://www.sports-reference.com/cbb/players/sadraque-nganga-1.html,False
Steven Vasquez,Fresno State,2023-24,Mountain West,D1,9,3.0,data/cache/sports_reference_roster_diff_profiles/steven-vasquez-1.html,https://www.sports-reference.com/cbb/players/steven-vasquez-1.html,https://www.sports-reference.com/cbb/players/steven-vasquez-1.html,False
Will McClendon,UCLA,2023-24,Mountain West,D1,33,2.0,data/cache/sports_reference_roster_diff_profiles/will-mcclendon-1.html,https://www.sports-reference.com/cbb/players/will-mcclendon-1.html,https://www.sports-reference.com/cbb/players/will-mcclendon-1.html,False
Adrian Myers,Mississippi State,2023-24,Mountain West,D1,10,1.0,data/cache/sports_reference_roster_diff_profiles/adrian-myers-1.html,https://www.sports-reference.com/cbb/players/adrian-myers-1.html,https://www.sports-reference.com/cbb/players/adrian-myers-1.html,False
Colby Garland,Longwood,2024-25,Mountain West,D1,32,2.0,data/cache/sports_reference_roster_diff_profiles/colby-garland-1.html,https://www.sports-reference.com/cbb/players/colby-garland-1.html,https://www.sports-reference.com/cbb/players/colby-garland-1.html,False
JaVaughn Hannah,Western Michigan,2024-25,Mountain West,D1,30,3.0,data/cache/sports_reference_roster_diff_profiles/javaughn-hannah-1.html,https://www.sports-reference.com/cbb/players/javaughn-hannah-1.html,https://www.sports-reference.com/cbb/players/javaughn-hannah-1.html,False
Marcus Overstreet,Mercer,2024-25,Mountain West,D1,29,1.0,data/cache/sports_reference_roster_diff_profiles/marcus-overstreet-1.html,https://www.sports-reference.com/cbb/players/marcus-overstreet-1.html,https://www.sports-reference.com/cbb/players/marcus-overstreet-1.html,False
Yaphet Moundi,Iona,2024-25,Mountain West,D1,32,3.0,data/cache/sports_reference_roster_diff_profiles/yaphet-moundi-1.html,https://www.sports-reference.com/cbb/players/yaphet-moundi-1.html,https://www.sports-reference.com/cbb/players/yaphet-moundi-1.html,False
Daniel Akin,California Baptist,2021-22,Mountain West,D1,34,5.0,data/cache/sports_reference_roster_diff_profiles/daniel-akin-1.html,https://www.sports-reference.com/cbb/players/daniel-akin-1.html,https://www.sports-reference.com/cbb/players/daniel-akin-1.html,False
Taylor Funk,Saint Joseph's,2021-22,Mountain West,D1,28,5.0,data/cache/sports_reference_roster_diff_profiles/taylor-funk-1.html,https://www.sports-reference.com/cbb/players/taylor-funk-1.html,https://www.sports-reference.com/cbb/players/taylor-funk-1.html,False
Darius Brown,Montana State,2022-23,Mountain West,D1,34,5.0,data/cache/sports_reference_roster_diff_profiles/darius-brownii-1.html,https://www.sports-reference.com/cbb/players/darius-brownii-1.html,https://www.sports-reference.com/cbb/players/darius-brownii-1.html,False
Great Osobor,Montana State,2022-23,Mountain West,D1,34,2.0,data/cache/sports_reference_roster_diff_profiles/great-osobor-1.html,https://www.sports-reference.com/cbb/players/great-osobor-1.html,https://www.sports-reference.com/cbb/players/great-osobor-1.html,False
Ian Martinez,Maryland,2022-23,Mountain West,D1,35,3.0,data/cache/sports_reference_roster_diff_profiles/ian-martinez-2.html,https://www.sports-reference.com/cbb/players/ian-martinez-2.html,https://www.sports-reference.com/cbb/players/ian-martinez-2.html,False
Jackson Grant,Washington,2022-23,Mountain West,D1,14,2.0,data/cache/sports_reference_roster_diff_profiles/jackson-grant-1.html,https://www.sports-reference.com/cbb/players/jackson-grant-1.html,https://www.sports-reference.com/cbb/players/jackson-grant-1.html,False
Josh Uduje,Coastal Carolina,2022-23,Mountain West,D1,31,2.0,data/cache/sports_reference_roster_diff_profiles/josh-uduje-1.html,https://www.sports-reference.com/cbb/players/josh-uduje-1.html,https://www.sports-reference.com/cbb/players/josh-uduje-1.html,False
Max Agbonkpolo,Wyoming,2022-23,Mountain West,D1,16,4.0,data/cache/sports_reference_roster_diff_profiles/max-agbonkpolo-1.html,https://www.sports-reference.com/cbb/players/max-agbonkpolo-1.html,https://www.sports-reference.com/cbb/players/max-agbonkpolo-1.html,False
Nigel Burris,Idaho,2022-23,Mountain West,D1,32,1.0,data/cache/sports_reference_roster_diff_profiles/nigel-burris-1.html,https://www.sports-reference.com/cbb/players/nigel-burris-1.html,https://www.sports-reference.com/cbb/players/nigel-burris-1.html,False
Aubin Gateretse,Stetson,2023-24,Mountain West,D1,35,3.0,data/cache/sports_reference_roster_diff_profiles/aubin-gateretse-1.html,https://www.sports-reference.com/cbb/players/aubin-gateretse-1.html,https://www.sports-reference.com/cbb/players/aubin-gateretse-1.html,False
Braden Housley,Southern Utah,2023-24,Mountain West,D1,31,1.0,data/cache/sports_reference_roster_diff_profiles/braden-housley-1.html,https://www.sports-reference.com/cbb/players/braden-housley-1.html,https://www.sports-reference.com/cbb/players/braden-housley-1.html,False
Dexter Akanno,Oregon State,2023-24,Mountain West,D1,30,4.0,data/cache/sports_reference_roster_diff_profiles/dexter-akanno-1.html,https://www.sports-reference.com/cbb/players/dexter-akanno-1.html,https://www.sports-reference.com/cbb/players/dexter-akanno-1.html,False
Deyton Albury,Queens (NC),2023-24,Mountain West,D1,32,1.0,data/cache/sports_reference_roster_diff_profiles/deyton-albury-1.html,https://www.sports-reference.com/cbb/players/deyton-albury-1.html,https://www.sports-reference.com/cbb/players/deyton-albury-1.html,False
Drake Allen,Utah Valley,2023-24,Mountain West,D1,30,4.0,data/cache/sports_reference_roster_diff_profiles/drake-allen-1.html,https://www.sports-reference.com/cbb/players/drake-allen-1.html,https://www.sports-reference.com/cbb/players/drake-allen-1.html,False
Tucker Anderson,Central Arkansas,2023-24,Mountain West,D1,31,1.0,data/cache/sports_reference_roster_diff_profiles/tucker-anderson-1.html,https://www.sports-reference.com/cbb/players/tucker-anderson-1.html,https://www.sports-reference.com/cbb/players/tucker-anderson-1.html,False
Garry Clark,Texas A&M–Corpus Christi,2024-25,Mountain West,D1,34,4.0,data/cache/sports_reference_roster_diff_profiles/garry-clark-1.html,https://www.sports-reference.com/cbb/players/garry-clark-1.html,https://www.sports-reference.com/cbb/players/garry-clark-1.html,False
Kolby King,Butler,2024-25,Mountain West,D1,34,3.0,data/cache/sports_reference_roster_diff_profiles/kolby-king-1.html,https://www.sports-reference.com/cbb/players/kolby-king-1.html,https://www.sports-reference.com/cbb/players/kolby-king-1.html,False
Luke Kearney,Air Force,2024-25,Mountain West,D1,32,2.0,data/cache/sports_reference_roster_diff_profiles/luke-kearney-1.html,https://www.sports-reference.com/cbb/players/luke-kearney-1.html,https://www.sports-reference.com/cbb/players/luke-kearney-1.html,False
MJ Collins,Vanderbilt,2024-25,Mountain West,D1,32,3.0,data/cache/sports_reference_roster_diff_profiles/mj-collins-1.html,https://www.sports-reference.com/cbb/players/mj-collins-1.html,https://www.sports-reference.com/cbb/players/mj-collins-1.html,False
Zach Keller,Utah,2024-25,Mountain West,D1,28,3.0,data/cache/sports_reference_roster_diff_profiles/zach-keller-1.html,https://www.sports-reference.com/cbb/players/zach-keller-1.html,https://www.sports-reference.com/cbb/players/zach-keller-1.html,False
Ethan Anderson,Southern California,2021-22,Mountain West,D1,34,3.0,data/cache/sports_reference_roster_diff_profiles/ethan-anderson-1.html,https://www.sports-reference.com/cbb/players/ethan-anderson-1.html,https://www.sports-reference.com/cbb/players/ethan-anderson-1.html,False
Jake Kyman,UCLA,2021-22,Mountain West,D1,23,3.0,data/cache/sports_reference_roster_diff_profiles/jake-kyman-1.html,https://www.sports-reference.com/cbb/players/jake-kyman-1.html,https://www.sports-reference.com/cbb/players/jake-kyman-1.html,False
Max Agbonkpolo,Southern California,2021-22,Mountain West,D1,33,3.0,data/cache/sports_reference_roster_diff_profiles/max-agbonkpolo-1.html,https://www.sports-reference.com/cbb/players/max-agbonkpolo-1.html,https://www.sports-reference.com/cbb/players/max-agbonkpolo-1.html,False
Oleg Kojenets,Nebraska,2022-23,Mountain West,D1,18,1.0,data/cache/sports_reference_roster_diff_profiles/oleg-kojenets-2.html,https://www.sports-reference.com/cbb/players/oleg-kojenets-2.html,https://www.sports-reference.com/cbb/players/oleg-kojenets-2.html,False
Sam Griffin,Tulsa,2022-23,Mountain West,D1,26,4.0,data/cache/sports_reference_roster_diff_profiles/sam-griffin-1.html,https://www.sports-reference.com/cbb/players/sam-griffin-1.html,https://www.sports-reference.com/cbb/players/sam-griffin-1.html,False
