target_conference,player_name,player_slug,source_school,source_school_slug,source_conference,source_level,destination_school,destination_school_slug,first_big_west_season,source_season,source_stat_source,position,height_in,weight_lbs,source_conf_power,source_conf_power_method,destination_conf_power,destination_conf_power_method,conf_power_delta,source_games,source_mpg,source_minutes_share,source_ppg,source_rpg,source_apg,source_spg,source_bpg,source_topg,source_fg_pct,source_fg3_pct,source_ft_pct,source_efg_pct,source_ts_pct,source_three_rate,source_ft_rate,source_per,source_usg_pct,source_ws,source_bpm,source_pts_per_40,source_reb_per_40,source_ast_per_40,source_stl_per_40,source_blk_per_40,source_tov_per_40,big_west_games,big_west_games_started,big_west_mpg,big_west_minutes,big_west_minutes_share,big_west_ppg,big_west_rpg,big_west_apg,big_west_spg,big_west_bpg,big_west_topg,big_west_ts_pct,big_west_per,big_west_usg_pct,big_west_ws,big_west_ws_per_40,big_west_bpm,big_west_porpag,production_score,impact_score,outcome_tier,source_url,outcome_url,source_evanmiya_match_method,source_evanmiya_player_name,source_evanmiya_team,source_evanmiya_rank,source_evanmiya_obpr,source_evanmiya_dbpr,source_evanmiya_bpr,source_evanmiya_poss,source_evanmiya_box_obpr,source_evanmiya_box_dbpr,source_evanmiya_box_bpr,source_evanmiya_adj_team_off_eff,source_evanmiya_adj_team_def_eff,source_evanmiya_adj_team_eff_margin,source_evanmiya_plus_minus,target_evanmiya_match_method,target_evanmiya_player_name,target_evanmiya_team,target_evanmiya_rank,target_evanmiya_obpr,target_evanmiya_dbpr,target_evanmiya_bpr,target_evanmiya_poss,target_evanmiya_box_obpr,target_evanmiya_box_dbpr,target_evanmiya_box_bpr,target_evanmiya_adj_team_off_eff,target_evanmiya_adj_team_def_eff,target_evanmiya_adj_team_eff_margin,target_evanmiya_plus_minus,big_west_bpr,big_west_obpr,big_west_dbpr,big_west_bpr_poss
Atlantic 10,De'Shayne Montgomery,de shayne montgomery,Georgia,georgia,SEC,D1,Dayton,dayton,2025-26,2024-25,target_conference_common_box,G,6-4,190.0,46.93,exact,34.66,nearest_2024-25,-12.270000000000003,17,15.5,0.3875,6.5,2.1,0.8,1.1,0.2,1.7,0.409,0.25,0.711,0.446,,,,,,,,16.774193548387096,5.419354838709677,2.064516129032258,2.838709677419355,0.5161290322580645,4.387096774193548,36,36,30.6,1101.6,0.765,13.4,4.0,2.1,2.1,0.6,1.9,0.5982142857142858,18.8,22.7,3.9,0.143,5.8,,18.61,89.71057884231537,Target-conference impact starter,https://www.sports-reference.com/cbb/players/deshayne-montgomery-1.html,https://www.sports-reference.com/cbb/players/deshayne-montgomery-1.html,missing,,,,,,,,,,,,,,,exact_name_team,De'Shayne Montgomery,Dayton,282.0,1.69,3.01,4.7,1886.0,1.81,2.47,4.28,109.4,94.1,15.3,205.0,4.7,1.69,3.01,1886.0
Atlantic 10,Jordan Derkack,jordan derkack,Rutgers,rutgers,Big Ten,D1,Dayton,dayton,2025-26,2024-25,target_conference_common_box,G,6-5,205.0,45.57,exact,34.66,nearest_2024-25,-10.910000000000004,31,17.0,0.425,5.7,2.8,1.5,0.7,0.2,1.4,0.363,0.25,0.735,0.407,,,,,,,,13.411764705882351,6.588235294117647,3.5294117647058822,1.6470588235294117,0.4705882352941176,3.2941176470588234,32,14,24.9,796.8,0.6224999999999999,9.2,4.8,2.5,1.2,0.1,1.7,0.5393996247654783,15.7,22.0,2.6,0.132,3.1,,14.37,70.16966067864271,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/players/jordan-derkack-1.html,https://www.sports-reference.com/cbb/players/jordan-derkack-1.html,exact_name_team,Jordan Derkack,Rutgers,1040.0,0.89,0.79,1.69,932.0,0.44,1.24,1.68,114.2,101.6,12.6,-9.0,exact_name_team,Jordan Derkack,Dayton,713.0,0.81,1.94,2.75,1362.0,0.68,1.28,1.96,108.6,95.1,13.5,125.0,2.75,0.81,1.94,1362.0
Atlantic 10,Keonte Jones,keonte jones,Cal State Northridge,cal-state-northridge,Big West,D1,Dayton,dayton,2025-26,2024-25,target_conference_common_box,F,6-6,175.0,30.41,exact,34.66,nearest_2024-25,4.2499999999999964,33,30.8,0.77,13.1,9.0,4.1,1.8,1.3,2.6,0.506,0.382,0.675,0.528,,,,,,,,17.01298701298701,11.688311688311687,5.324675324675325,2.3376623376623376,1.6883116883116882,3.3766233766233764,37,37,30.2,1117.4,0.755,7.7,5.3,2.2,1.5,0.7,1.4,0.5718954248366013,14.1,14.3,3.5,0.126,3.6,,13.79,80.9930139720559,Target-conference impact starter,https://www.sports-reference.com/cbb/players/keonte-jones-1.html,https://www.sports-reference.com/cbb/players/keonte-jones-1.html,exact_name_team,Keonte Jones,Cal State Northridge,254.0,1.99,2.76,4.75,1765.0,2.89,2.18,5.07,107.5,97.7,9.9,127.0,exact_name_team,Keonte Jones,Dayton,426.0,0.61,3.33,3.93,1918.0,0.96,2.1,3.06,105.2,93.9,11.3,126.0,3.93,0.61,3.33,1918.0
Atlantic 10,Dae Dae Grant,dae dae grant,Miami (OH),miami-oh,MAC,D1,Duquesne,duquesne,2022-23,2021-22,target_conference_common_box,G,6-2,180.0,28.35,nearest_2024-25,34.48,exact,6.1299999999999955,32,33.0,0.825,17.5,4.7,4.1,0.9,0.1,1.9,0.423,0.343,0.853,0.497,,,,,,,,21.21212121212121,5.696969696969697,4.96969696969697,1.0909090909090908,0.1212121212121212,2.303030303030303,33,33,32.6,1075.8,0.8150000000000001,15.5,4.6,2.5,1.2,0.1,1.6,0.5549985677456316,18.0,23.6,3.9,0.145,3.3,,20.58,90.02994011976048,Target-conference impact starter,https://www.sports-reference.com/cbb/players/daedae-grant-1.html,https://www.sports-reference.com/cbb/players/daedae-grant-1.html,exact_name_team,Dae Dae Grant,Miami (OH),696.0,3.63,-1.11,2.52,1720.0,3.45,-0.23,3.22,108.3,106.1,2.3,-30.0,exact_name_team,Dae Dae Grant,Duquesne,302.0,3.97,0.22,4.19,1865.0,3.83,0.27,4.11,110.0,98.3,11.6,152.0,4.19,3.97,0.22,1865.0
Atlantic 10,Joseph Reece,joseph reece,Bowling Green,bowling-green,MAC,D1,Duquesne,duquesne,2022-23,2021-22,target_conference_common_box,F,6-8,200.0,28.35,nearest_2024-25,34.48,exact,6.1299999999999955,23,19.0,0.475,11.2,5.1,0.7,1.0,0.4,1.2,0.534,0.444,0.701,0.546,,,,,,,,23.57894736842105,10.736842105263158,1.4736842105263157,2.1052631578947367,0.8421052631578947,2.526315789473684,29,27,18.4,533.5999999999999,0.4599999999999999,9.6,4.7,1.3,1.0,0.6,1.3,0.5657708628005658,24.4,26.4,2.4,0.182,4.5,,14.27,62.3502994011976,Target-conference rotation,https://www.sports-reference.com/cbb/players/joseph-reece-1.html,https://www.sports-reference.com/cbb/players/joseph-reece-1.html,missing,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,
Atlantic 10,Tevin Brewer,tevin brewer,Florida International,florida-international,CUSA,D1,Duquesne,duquesne,2022-23,2021-22,target_conference_common_box,G,5-8,160.0,32.18,exact,34.48,exact,2.299999999999997,30,32.1,0.8025,15.2,3.5,5.6,0.9,0.0,2.8,0.426,0.398,0.829,0.513,,,,,,,,18.94080996884735,4.361370716510903,6.978193146417445,1.1214953271028036,0.0,3.4890965732087227,29,26,25.2,730.8,0.63,7.5,1.6,3.2,0.6,0.0,1.1,0.526685393258427,11.9,16.0,1.7,0.093,-0.7,,10.73,52.3003992015968,Target-conference rotation,https://www.sports-reference.com/cbb/players/tevin-brewer-1.html,https://www.sports-reference.com/cbb/players/tevin-brewer-1.html,exact_name_team,Tevin Brewer,Florida International,812.0,2.74,-0.61,2.12,1570.0,3.16,-0.48,2.69,99.3,100.5,-1.2,-53.0,exact_name_team,Tevin Brewer,Duquesne,796.0,2.3,-0.08,2.22,1284.0,2.77,-0.98,1.78,106.2,96.0,10.2,83.0,2.22,2.3,-0.08,1284.0
Atlantic 10,Andrei Savrasov,andrei savrasov,Georgia Southern,georgia-southern,Sun Belt,D1,Duquesne,duquesne,2023-24,2022-23,target_conference_common_box,F,6-7,225.0,29.73,interpolated_2021-22_2024-25,35.42,exact,5.690000000000001,29,30.4,0.76,14.3,7.3,1.2,1.3,0.3,1.6,0.498,0.359,0.693,0.55,,,,,,,,18.815789473684212,9.605263157894738,1.5789473684210529,1.7105263157894737,0.3947368421052631,2.1052631578947367,20,12,16.5,330.0,0.4125,5.9,3.5,1.1,0.9,0.4,0.7,0.5414831130690162,18.8,19.3,1.2,0.151,5.7,,9.68,50.5938123752495,Target-conference rotation,https://www.sports-reference.com/cbb/players/andrei-savrasov-1.html,https://www.sports-reference.com/cbb/players/andrei-savrasov-1.html,exact_name_team,Andrei Savrasov,Georgia Southern,612.0,1.52,1.22,2.74,1436.0,2.2,0.6,2.8,99.8,94.5,5.4,14.0,exact_name_team,Andrei Savrasov,Duquesne,848.0,0.43,1.72,2.16,550.0,1.14,0.88,2.03,103.1,90.7,12.5,17.0,2.16,0.43,1.72,550.0
Atlantic 10,Dusan Mahorcic,dusan mahorcic,NC State,nc-state,ACC,D1,Duquesne,duquesne,2023-24,2022-23,target_conference_common_box,F,6-10,230.0,39.87,exact,35.42,exact,-4.449999999999996,10,20.9,0.5225,8.7,6.6,1.2,0.6,0.7,1.2,0.643,0.0,0.577,0.643,,,,,,,,16.650717703349283,12.63157894736842,2.2966507177033493,1.1483253588516746,1.3397129186602872,2.2966507177033493,26,15,10.5,273.0,0.2625,4.5,2.0,0.5,0.2,0.2,0.7,0.5541871921182266,16.2,23.7,0.8,0.112,-1.0,,6.18,24.695608782435126,Limited target-conference role,https://www.sports-reference.com/cbb/players/dusan-mahorcic-1.html,https://www.sports-reference.com/cbb/players/dusan-mahorcic-1.html,missing,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,
Atlantic 10,Fousseyni Drame,fousseyni drame,La Salle,la-salle,A-10,D1,Duquesne,duquesne,2023-24,2022-23,target_conference_common_box,F,6-7,192.0,34.48,exact,35.42,exact,0.9400000000000048,34,26.1,0.6525000000000001,8.8,5.3,0.7,1.0,0.8,1.1,0.43,0.26,0.613,0.467,,,,,,,,13.486590038314176,8.122605363984674,1.0727969348659003,1.532567049808429,1.2260536398467432,1.685823754789272,37,6,21.4,791.8,0.5349999999999999,6.9,5.7,1.1,0.7,0.4,1.1,0.5792478173270651,17.5,17.1,3.0,0.151,3.9,,11.88,65.52894211576846,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/players/fousseyni-drame-1.html,https://www.sports-reference.com/cbb/players/fousseyni-drame-1.html,exact_name_team,Fousseyni Drame,La Salle,1697.0,0.01,0.17,0.18,1531.0,-0.16,0.8,0.65,102.8,102.9,-0.1,-83.0,exact_name_team,Fousseyni Drame,Duquesne,401.0,2.24,1.62,3.86,1284.0,1.49,1.32,2.81,113.9,94.1,19.8,137.0,3.86,2.24,1.62,1284.0
Atlantic 10,Hassan Drame,hassan drame,La Salle,la-salle,A-10,D1,Duquesne,duquesne,2023-24,2022-23,target_conference_common_box,F,6-7,190.0,34.48,exact,35.42,exact,0.9400000000000048,34,21.9,0.5475,6.4,4.3,0.7,1.0,0.4,1.0,0.367,0.313,0.674,0.437,,,,,,,,11.689497716894978,7.853881278538814,1.2785388127853885,1.8264840182648403,0.7305936073059361,1.8264840182648403,13,0,11.7,152.1,0.2925,3.4,3.2,0.5,0.4,0.1,0.6,0.4753914988814317,12.1,18.5,0.4,0.097,-1.3,,6.04,21.1377245508982,Limited target-conference role,https://www.sports-reference.com/cbb/players/hassan-drame-1.html,https://www.sports-reference.com/cbb/players/hassan-drame-1.html,exact_name_team,Hassan Drame,La Salle,1509.0,-0.78,1.36,0.59,1280.0,-0.51,0.66,0.15,99.7,97.1,2.7,-28.0,missing,,,,,,,,,,,,,,,,,,
Atlantic 10,Cameron Crawford,cameron crawford,Marshall,marshall,Sun Belt,D1,Duquesne,duquesne,2024-25,2023-24,target_conference_common_box,G,6-5,175.0,29.51,interpolated_2021-22_2024-25,34.66,exact,5.149999999999995,24,17.6,0.44,8.2,2.4,1.4,0.8,0.2,1.8,0.372,0.315,0.721,0.432,,,,,,,,18.636363636363633,5.454545454545454,3.1818181818181817,1.818181818181818,0.4545454545454545,4.090909090909091,29,22,23.1,669.9000000000001,0.5775,8.6,2.5,1.1,0.9,0.1,1.5,0.5823401950162513,13.1,20.1,1.7,0.099,0.5,,11.07,52.85928143712575,Target-conference rotation,https://www.sports-reference.com/cbb/players/cameron-crawford-2.html,https://www.sports-reference.com/cbb/players/cameron-crawford-2.html,exact_name_team,Cameron Crawford,Marshall,2854.0,-2.38,-0.62,-3.0,747.0,-2.04,-0.22,-2.26,96.0,102.4,-6.4,-83.0,exact_name_team,Cameron Crawford,Duquesne,1506.0,0.53,0.06,0.59,1076.0,1.2,-0.45,0.75,106.5,97.4,9.1,2.0,0.59,0.53,0.06,1076.0
Atlantic 10,Eli Wilborn,eli wilborn,Saint Francis (PA),saint-francis-pa,NEC,D1,Duquesne,duquesne,2024-25,2023-24,target_conference_common_box,F,6-8,215.0,21.927,interpolated_2021-22_2024-25,34.66,exact,12.732999999999995,30,25.6,0.64,10.8,7.4,1.7,0.8,1.6,1.9,0.54,0.167,0.56,0.542,,,,,,,,16.875,11.5625,2.65625,1.25,2.5,2.96875,28,13,12.8,358.40000000000003,0.32,5.0,3.5,0.4,0.4,0.9,0.8,0.6027000964320155,20.6,20.4,1.4,0.155,-0.5,,8.24,33.05389221556886,Limited target-conference role,https://www.sports-reference.com/cbb/players/eli-wilborn-1.html,https://www.sports-reference.com/cbb/players/eli-wilborn-1.html,exact_name_team,Eli Wilborn,Saint Francis (PA),1470.0,0.11,0.44,0.55,1231.0,0.98,0.9,1.88,95.9,107.0,-11.1,-94.0,exact_name_team,Eli Wilborn,Duquesne,1109.0,0.76,0.75,1.51,539.0,-0.21,0.8,0.59,110.9,103.3,7.5,-16.0,1.51,0.76,0.75,539.0
Atlantic 10,Jahsean Corbett,jahsean corbett,Chicago State,chicago-state,Northeast,D1,Duquesne,duquesne,2024-25,2023-24,target_conference_common_box,G,6-6,195.0,21.927,interpolated_2021-22_2024-25,34.66,exact,12.732999999999995,32,35.4,0.885,15.4,7.7,1.6,0.9,0.1,2.0,0.459,0.287,0.695,0.491,,,,,,,,17.401129943502827,8.700564971751414,1.807909604519774,1.0169491525423728,0.1129943502824858,2.2598870056497176,31,22,25.4,787.4,0.635,8.3,5.2,1.7,0.8,0.2,1.1,0.4431866723622383,13.6,21.5,1.7,0.086,-1.0,,13.28,54.54590818363273,Target-conference rotation,https://www.sports-reference.com/cbb/players/jahsean-corbett-1.html,https://www.sports-reference.com/cbb/players/jahsean-corbett-1.html,exact_name_team,Jahsean Corbett,Chicago State,1947.0,0.36,-0.76,-0.4,1742.0,0.45,-0.45,-0.0,98.2,105.2,-7.0,-186.0,exact_name_team,Jahsean Corbett,Duquesne,1821.0,0.11,-0.12,-0.01,1238.0,-0.26,-0.04,-0.3,106.0,101.2,4.8,-20.0,-0.01,0.11,-0.12,1238.0
Atlantic 10,Maximus Edwards,maximus edwards,George Washington,george-washington,A-10,D1,Duquesne,duquesne,2024-25,2023-24,target_conference_common_box,G,6-5,215.0,35.42,exact,34.66,exact,-0.7600000000000051,31,28.0,0.7,12.4,6.6,1.2,0.7,0.4,2.2,0.427,0.358,0.867,0.508,,,,,,,,17.714285714285715,9.428571428571429,1.7142857142857142,1.0,0.5714285714285714,3.142857142857143,32,10,19.7,630.4,0.4925,8.3,3.6,1.1,0.6,0.2,1.5,0.5539241857981848,15.4,23.8,1.6,0.104,1.7,,11.4,51.77644710578842,Target-conference rotation,https://www.sports-reference.com/cbb/players/maximus-edwards-2.html,https://www.sports-reference.com/cbb/players/maximus-edwards-2.html,exact_name_team,Maximus Edwards,George Washington,1673.0,0.26,-0.1,0.16,1524.0,0.02,0.4,0.42,106.0,103.8,2.2,-30.0,exact_name_team,Maximus Edwards,Duquesne,1322.0,-0.05,1.06,1.01,1013.0,0.88,0.22,1.1,102.0,95.4,6.6,15.0,1.01,-0.05,1.06,1013.0
Atlantic 10,Tre Dinkins,tre dinkins,Canisius,canisius,MAAC,D1,Duquesne,duquesne,2024-25,2023-24,target_conference_common_box,G,6-2,190.0,26.62,exact,34.66,exact,8.039999999999996,32,35.1,0.8775000000000001,15.4,2.7,3.6,1.0,0.3,2.4,0.41,0.365,0.786,0.512,,,,,,,,17.54985754985755,3.0769230769230766,4.102564102564102,1.1396011396011396,0.3418803418803419,2.735042735042735,32,30,29.2,934.4,0.73,12.9,2.3,3.1,0.9,0.1,1.8,0.5581516095534786,16.2,23.9,3.0,0.129,3.2,,16.48,79.7005988023952,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/players/tre-dinkins-1.html,https://www.sports-reference.com/cbb/players/tre-dinkins-1.html,exact_name_team,Tre Dinkins,Canisius,1378.0,1.35,-0.6,0.75,1872.0,2.23,-0.42,1.82,100.4,102.5,-2.1,-71.0,exact_name_team,Tre Dinkins,Duquesne,726.0,3.01,-0.51,2.51,1484.0,3.64,-0.26,3.38,107.1,100.9,6.1,-8.0,2.51,3.01,-0.51,1484.0
Atlantic 10,Alex Williams,alex williams,Furman,furman,Southern,D1,Duquesne,duquesne,2025-26,2023-24,target_conference_common_box,F,6-5,205.0,30.14,exact,34.66,nearest_2024-25,4.519999999999996,25,27.0,0.675,13.2,4.8,1.0,0.7,0.0,1.7,0.438,0.399,0.759,0.552,,,,,,,,19.555555555555557,7.111111111111111,1.4814814814814814,1.037037037037037,0.0,2.5185185185185186,31,1,17.8,551.8000000000001,0.445,9.2,3.5,0.9,0.5,0.2,1.1,0.5983350676378771,18.8,24.6,2.0,0.147,4.3,,12.22,56.99101796407186,Target-conference rotation,https://www.sports-reference.com/cbb/players/alex-williams-3.html,https://www.sports-reference.com/cbb/players/alex-williams-3.html,exact_name_team,Alex Williams,Furman,1465.0,1.25,-0.69,0.56,1084.0,0.96,-0.59,0.36,109.8,102.2,7.6,13.0,exact_name_team,Alex Williams,Duquesne,1406.0,2.02,-1.17,0.85,920.0,2.46,0.06,2.52,109.1,111.4,-2.3,-22.0,0.85,2.02,-1.17,920.0
Atlantic 10,Jimmie Williams,jimmie williams,South Florida,south-florida,AAC,D1,Duquesne,duquesne,2025-26,2024-25,target_conference_common_box,G,6-5,210.0,34.55,exact,34.66,nearest_2024-25,0.1099999999999994,30,18.4,0.4599999999999999,7.5,2.6,1.2,1.2,0.0,0.7,0.464,0.4,0.75,0.541,,,,,,,,16.304347826086957,5.6521739130434785,2.608695652173913,2.608695652173913,0.0,1.5217391304347827,33,33,29.7,980.1,0.7424999999999999,15.1,4.5,2.6,1.6,0.1,1.7,0.5804120541205412,19.2,24.8,3.6,0.145,3.8,,20.41,86.12774451097803,Target-conference impact starter,https://www.sports-reference.com/cbb/players/jimmie-williams-1.html,https://www.sports-reference.com/cbb/players/jimmie-williams-1.html,exact_name_team,Jimmie Williams,South Florida,1833.0,0.55,-0.58,-0.04,926.0,1.25,0.37,1.61,105.1,105.1,-0.1,-43.0,exact_name_team,Jimmie Williams,Duquesne,401.0,2.93,1.14,4.07,1628.0,3.04,1.1,4.13,110.7,103.3,7.4,98.0,4.07,2.93,1.14,1628.0
Atlantic 10,John Hugley,john hugley,Xavier,xavier,Big East,D1,Duquesne,duquesne,2025-26,2024-25,target_conference_common_box,F,6-9,240.0,43.33,exact,34.66,nearest_2024-25,-8.670000000000002,34,9.9,0.2475,2.9,2.0,0.7,0.0,0.1,0.8,0.471,0.5,0.6,0.544,,,,,,,,11.717171717171716,8.080808080808081,2.8282828282828283,0.0,0.404040404040404,3.2323232323232323,27,10,16.0,432.0,0.4,7.7,3.5,1.3,0.2,0.2,1.4,0.5956064356435644,17.0,24.8,1.3,0.122,-0.7,,10.640000000000002,37.87924151696607,Limited target-conference role,https://www.sports-reference.com/cbb/players/john-hugley-1.html,https://www.sports-reference.com/cbb/players/john-hugley-1.html,suffix_insensitive_name_team,John Hugley IV,Xavier,1360.0,0.92,-0.02,0.91,574.0,-0.8,-0.59,-1.4,117.1,101.2,15.9,22.0,suffix_insensitive_name_team,John Hugley IV,Duquesne,1970.0,0.01,-0.39,-0.38,733.0,1.38,-0.31,1.07,101.9,108.4,-6.5,-23.0,-0.38,0.01,-0.39,733.0
Atlantic 10,Stef van Bussel,stef van bussel,Saint Louis,saint-louis,A-10,D1,Duquesne,duquesne,2025-26,2023-24,target_conference_common_box,C,6-10,255.0,35.42,exact,34.66,nearest_2024-25,-0.7600000000000051,21,7.9,0.1975,1.6,2.6,0.3,0.1,0.5,0.3,0.579,0.0,0.478,0.579,,,,,,,,8.101265822784809,13.164556962025316,1.5189873417721518,0.5063291139240506,2.531645569620253,1.5189873417721518,17,0,5.9,100.3,0.1475,1.4,1.8,0.4,0.1,0.1,0.8,0.7261410788381742,8.1,15.3,0.1,0.027,-7.1,,2.6799999999999997,5.588822355289421,Limited target-conference role,https://www.sports-reference.com/cbb/players/stef-van-bussel-1.html,https://www.sports-reference.com/cbb/players/stef-van-bussel-1.html,missing,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,
Atlantic 10,Tarence Guinyard,tarence guinyard,UT Martin,ut-martin,OVC,D1,Duquesne,duquesne,2025-26,2024-25,target_conference_common_box,G,6-2,170.0,24.35,exact,34.66,nearest_2024-25,10.309999999999995,32,28.2,0.705,16.3,4.7,2.3,1.3,0.2,1.8,0.444,0.327,0.743,0.514,,,,,,,,23.120567375886527,6.666666666666667,3.2624113475177308,1.8439716312056735,0.2836879432624113,2.5531914893617023,32,32,33.3,1065.6,0.8324999999999999,16.6,3.3,4.7,1.3,0.0,2.2,0.5920114122681883,18.6,24.5,3.9,0.148,3.7,,22.01,91.76646706586828,Target-conference impact starter,https://www.sports-reference.com/cbb/players/tarence-guinyard-1.html,https://www.sports-reference.com/cbb/players/tarence-guinyard-1.html,unique_name_year,Tarence Guinyard,Tennessee-Martin,920.0,2.3,-0.34,1.97,1430.0,2.51,-0.19,2.33,104.7,105.6,-0.9,-5.0,exact_name_team,Tarence Guinyard,Duquesne,314.0,4.05,0.43,4.47,1778.0,4.1,0.36,4.46,110.4,104.3,6.1,97.0,4.47,4.05,0.43,1778.0
Atlantic 10,Khalid Moore,khalid moore,Georgia Tech,georgia-tech,ACC,D1,Fordham,fordham,2022-23,2021-22,target_conference_common_box,F,6-7,200.0,41.67,exact,34.48,exact,-7.190000000000005,32,23.9,0.5974999999999999,5.2,3.4,0.7,1.1,0.2,1.1,0.409,0.214,0.68,0.429,,,,,,,,8.702928870292888,5.6903765690376575,1.171548117154812,1.8410041841004183,0.3347280334728034,1.8410041841004183,33,33,31.2,1029.6,0.78,15.7,6.7,1.8,1.1,0.3,2.7,0.595780206435944,20.6,25.6,4.3,0.166,3.5,,21.28,89.81536926147706,Target-conference impact starter,https://www.sports-reference.com/cbb/players/khalid-moore-1.html,https://www.sports-reference.com/cbb/players/khalid-moore-1.html,exact_name_team,Khalid Moore,Georgia Tech,1822.0,-1.6,1.42,-0.18,1298.0,-1.58,0.66,-0.91,97.5,91.7,5.8,-64.0,exact_name_team,Khalid Moore,Fordham,567.0,1.55,1.34,2.89,1837.0,2.09,0.08,2.17,104.1,90.9,13.2,200.0,2.89,1.55,1.34,1837.0
Atlantic 10,Jackie Johnson,jackie johnson,UNLV,unlv,MWC,D1,Fordham,fordham,2024-25,2023-24,target_conference_common_box,G,5-11,185.0,38.07,exact,34.66,exact,-3.4100000000000037,34,14.8,0.37,5.4,1.0,0.9,0.4,0.1,0.7,0.41,0.344,0.5,0.5,,,,,,,,14.594594594594597,2.702702702702702,2.4324324324324325,1.081081081081081,0.2702702702702702,1.891891891891892,33,32,30.3,999.9,0.7575000000000001,19.5,2.9,2.5,1.5,0.0,2.8,0.5523453433038749,19.2,32.8,2.4,0.096,2.7,,22.930000000000003,81.82634730538922,Target-conference impact starter,https://www.sports-reference.com/cbb/players/jackie-johnsoniii-1.html,https://www.sports-reference.com/cbb/players/jackie-johnsoniii-1.html,suffix_insensitive_name_team,Jackie Johnson III,UNLV,2036.0,0.61,-1.17,-0.56,749.0,-0.63,-0.48,-1.11,113.7,104.7,9.0,-8.0,suffix_insensitive_name_team,Jackie Johnson III,Fordham,1289.0,1.81,-0.74,1.07,1744.0,2.75,-0.08,2.67,105.8,106.0,-0.2,-88.0,1.07,1.81,-0.74,1744.0
Atlantic 10,Akira Jacobs,akira jacobs,Hawaii,hawaii,Big West,D1,Fordham,fordham,2025-26,2024-25,target_conference_common_box,F,6-9,205.0,30.41,exact,34.66,nearest_2024-25,4.2499999999999964,30,18.9,0.4725,6.9,2.6,0.6,0.1,0.2,1.1,0.411,0.306,0.78,0.506,,,,,,,,14.603174603174605,5.502645502645503,1.26984126984127,0.2116402116402116,0.4232804232804233,2.3280423280423284,32,30,28.4,908.8,0.71,7.2,4.8,0.9,0.5,0.1,0.6,0.5504587155963303,10.7,13.1,2.7,0.12,-1.1,,11.31,60.30938123752495,Target-conference rotation,https://www.sports-reference.com/cbb/players/akira-jacobs-1.html,https://www.sports-reference.com/cbb/players/akira-jacobs-1.html,exact_name_team,Akira Jacobs,Hawaii,2391.0,-0.43,-0.9,-1.34,888.0,-0.53,-1.25,-1.78,103.8,104.9,-1.1,-20.0,exact_name_team,Akira Jacobs,Fordham,1719.0,-0.15,0.32,0.17,1378.0,0.83,-0.62,0.2,100.7,100.3,0.3,20.0,0.17,-0.15,0.32,1378.0
Atlantic 10,Jack Whitbourn,jack whitbourn,UC Riverside,uc-riverside,Big West,D1,Fordham,fordham,2025-26,2024-25,target_conference_common_box,C,6-10,250.0,30.41,exact,34.66,nearest_2024-25,4.2499999999999964,34,13.2,0.3299999999999999,3.3,4.4,0.5,0.1,0.2,0.6,0.471,0.333,0.625,0.494,,,,,,,,10.0,13.333333333333334,1.5151515151515151,0.303030303030303,0.6060606060606061,1.8181818181818183,11,9,23.8,261.8,0.595,8.4,8.4,0.7,0.5,0.3,1.2,0.5077369439071567,17.9,20.5,0.9,0.138,0.7,,14.730000000000002,54.660678642714565,Target-conference rotation,https://www.sports-reference.com/cbb/players/jack-whitbourn-1.html,https://www.sports-reference.com/cbb/players/jack-whitbourn-1.html,exact_name_team,Jack Whitbourn,UC Riverside,2527.0,-0.6,-1.16,-1.76,696.0,0.02,-0.19,-0.18,107.3,110.9,-3.7,-38.0,missing,,,,,,,,,,,,,,,,,,
Atlantic 10,Marcus Greene,marcus greene,Hawaii,hawaii,Big West,D1,Fordham,fordham,2025-26,2024-25,target_conference_common_box,G,6-2,190.0,30.41,exact,34.66,nearest_2024-25,4.2499999999999964,31,20.5,0.5125,7.3,1.7,1.5,0.4,0.1,1.3,0.394,0.302,0.767,0.464,,,,,,,,14.24390243902439,3.317073170731707,2.926829268292683,0.7804878048780488,0.1951219512195122,2.5365853658536586,31,10,15.9,492.9,0.3975,4.7,0.9,0.7,0.5,0.1,0.3,0.5302346570397113,9.9,15.0,1.4,0.112,-2.6,,6.09,28.18363273453094,Limited target-conference role,https://www.sports-reference.com/cbb/players/marcus-greene-1.html,https://www.sports-reference.com/cbb/players/marcus-greene-1.html,exact_name_team,Marcus Greene,Hawaii,1486.0,1.01,-0.37,0.64,963.0,-0.58,-0.8,-1.38,107.4,102.5,5.0,29.0,exact_name_team,Marcus Greene,Fordham,2584.0,-0.52,-1.43,-1.95,678.0,-0.5,-0.82,-1.32,99.2,108.5,-9.3,-29.0,-1.95,-0.52,-1.43,678.0
