Player Name,Team,Conference,source_url,source_method,row_match_text,GP,MIN,MPG,FGM,FGA,FG%,3PTM,3PTA,3PT%,FTM,FTA,FT%,PTS,PPG,ORB,DRB,TOT RB,RPG,PF,AST,TO,STL,BLK,APG,TOPG,SPG,BPG,pts_per_40,reb_per_40,ast_per_40,stl_per_40,blk_per_40,tov_per_40,eFG,three_share,AST_TOV,FTR,TS_pct
Zane Restelli,Arkansas Fort Smith,Mid-America Intercollegiate,https://uafortsmithlions.com/sports/mens-basketball/stats,official_school_stats_page,"22.0 Restelli, Zane  22 Restelli, Zane 7 0.0 75 15 31 0.484 6 15 0.4 2 3 0.667 38 5.4 || 22.0 Restelli, Zane  22 Restelli, Zane 7 10.7 0.484 0.4 0.667 0.3 2.3 2.6 1.3 0.9 0.1 5.4 || #22 Restelli, Zane 7 9 6 1.5",7.0,10.7,1.5285714285714285,0.484,31.0,0.484,0.4,15.0,0.4,0.667,3.0,0.667,5.4,0.7714285714285715,0.3,2.3,2.6,0.3714285714285714,,9.0,6.0,0.9,0.1,1.2857142857142858,0.8571428571428571,0.1285714285714286,0.0142857142857142,20.186915887850468,9.7196261682243,33.64485981308412,3.3644859813084116,0.3738317757009347,22.429906542056077,,,,,
Markece Young,Arkansas Fort Smith,Mid-America Intercollegiate,https://uafortsmithlions.com/sports/mens-basketball/stats,official_school_stats_page,"5.0 Young, Markece  05 Young, Markece 5 0.0 28 1 7 0.143 0 0 0.0 0 0 0.0 2 0.4 || 5.0 Young, Markece  05 Young, Markece 5 5.6 0.143 0.0 0.0 0.2 0.8 1.0 0.4 0.4 0.0 0.4 || #05 Young, Markece 5 2 1 2.0",5.0,5.6,1.12,0.143,7.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.08,0.2,0.8,1.0,0.2,,2.0,1.0,0.4,0.0,0.4,0.2,0.08,0.0,2.8571428571428577,7.142857142857143,14.285714285714286,2.8571428571428577,0.0,7.142857142857143,,,,,
Jacobi Sebock,Central Oklahoma,Mid-America Intercollegiate,https://bronchosports.com/sports/mens-basketball/stats,official_school_stats_page,"4.0 Sebock, Jacobi  04 Sebock, Jacobi 7 7.0 194 42 78 0.538 2 6 0.333 24 29 0.828 110 15.7 || 4.0 Sebock, Jacobi  04 Sebock, Jacobi 7 27.7 0.538 0.333 0.828 2.1 3.1 5.3 0.7 1.0 0.4 15.7",7.0,27.7,3.957142857142857,0.538,78.0,0.538,0.333,6.0,0.333,0.828,29.0,0.828,15.7,2.242857142857143,2.1,3.1,5.3,0.7571428571428571,,0.7,,1.0,0.4,0.0999999999999999,,0.1428571428571428,0.0571428571428571,22.671480144404335,7.653429602888087,1.0108303249097472,1.4440433212996389,0.5776173285198557,,,,,,
Noah Eckels,Central Oklahoma,Mid-America Intercollegiate,https://bronchosports.com/sports/mens-basketball/stats,official_school_stats_page,"11.0 Eckels, Noah  11 Eckels, Noah 5 0.0 28 6 8 0.75 0 0 0.0 0 0 0.0 12 2.4 || 11.0 Eckels, Noah  11 Eckels, Noah 5 5.6 0.75 0.0 0.0 0.6 1.0 1.6 0.4 0.4 0.4 2.4",5.0,5.6,1.12,0.75,8.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.48,0.6,1.0,1.6,0.32,,0.4,,0.4,0.4,0.08,,0.08,0.08,17.142857142857142,11.42857142857143,2.8571428571428577,2.8571428571428577,2.8571428571428577,,,,,,
Chase Sucharda,Central Oklahoma,Mid-America Intercollegiate,https://bronchosports.com/sports/mens-basketball/stats,official_school_stats_page,"10.0 Sucharda, Chase  10 Sucharda, Chase 18 1.0 95 7 26 0.269 4 18 0.222 9 18 0.5 27 1.5 || 10.0 Sucharda, Chase  10 Sucharda, Chase 18 5.3 0.269 0.222 0.5 0.1 0.8 0.9 0.2 0.1 0.0 1.5 || #10 Sucharda, Chase 18 4 3 1.33",18.0,5.3,0.2944444444444444,0.269,26.0,0.269,0.222,18.0,0.222,0.5,18.0,0.5,1.5,0.0833333333333333,0.1,0.8,0.9,0.05,,4.0,3.0,0.1,0.0,0.2222222222222222,0.1666666666666666,0.0055555555555555,0.0,11.320754716981131,6.792452830188679,30.18867924528302,0.7547169811320755,0.0,22.641509433962263,,,,,
Carter Roman Nose,Central Oklahoma,Mid-America Intercollegiate,https://bronchosports.com/sports/mens-basketball/stats,official_school_stats_page,"0.0 Roman Nose, Carter  00 Roman Nose, Carter 7 0.0 25 3 8 0.375 0 3 0.0 0 0 0.0 6 0.9 || 0.0 Roman Nose, Carter  00 Roman Nose, Carter 7 3.6 0.375 0.0 0.0 0.1 0.3 0.4 0.9 0.4 0.1 0.9",7.0,3.6,0.5142857142857143,0.375,8.0,0.375,0.0,3.0,0.0,0.0,0.0,0.0,0.9,0.1285714285714286,0.1,0.3,0.4,0.0571428571428571,,0.9,,0.4,0.1,0.1285714285714286,,0.0571428571428571,0.0142857142857142,10.0,4.444444444444445,10.0,4.444444444444445,1.1111111111111112,,,,,,
Elijah Wilhelm,Emporia State,Mid-America Intercollegiate,https://esuhornets.com/sports/mens-basketball/stats,official_school_stats_page,"5.0 Wilhelm, Elijah  05 Wilhelm, Elijah 7 0.0 40 5 10 0.5 0 0 0.0 3 5 0.6 13 1.9 || 5.0 Wilhelm, Elijah  05 Wilhelm, Elijah 7 5.7 0.5 0.0 0.6 0.6 0.4 1.0 0.4 0.3 0.4 1.9 || #05 Wilhelm, Elijah 7 3 3 1.0",7.0,5.7,0.8142857142857143,0.5,10.0,0.5,0.0,0.0,0.0,0.6,5.0,0.6,1.9,0.2714285714285714,0.6,0.4,1.0,0.1428571428571428,,3.0,3.0,0.3,0.4,0.4285714285714285,0.4285714285714285,0.0428571428571428,0.0571428571428571,13.333333333333332,7.0175438596491215,21.052631578947366,2.105263157894737,2.8070175438596494,21.052631578947366,,,,,
Ben Johnson,Fort Hays State,Mid-America Intercollegiate,https://fhsuathletics.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"20.0 Johnson, Ben  20 Johnson, Ben 6 0.0 70 5 18 0.278 3 10 0.3 4 4 1.0 17 2.8 || 20.0 Johnson, Ben  20 Johnson, Ben 6 11.7 0.278 0.3 1.0 0.5 2.5 3.0 1.0 0.7 0.3 2.8 || #20 Johnson, Ben 6 6 1 6.0",6.0,11.7,1.95,0.278,18.0,0.278,0.3,10.0,0.3,1.0,4.0,1.0,2.8,0.4666666666666666,0.5,2.5,3.0,0.5,,6.0,1.0,0.7,0.3,1.0,0.1666666666666666,0.1166666666666666,0.0499999999999999,9.572649572649572,10.256410256410255,20.512820512820515,2.393162393162393,1.0256410256410255,3.418803418803418,,,,,
Tegen Curley,Fort Hays State,Mid-America Intercollegiate,https://fhsuathletics.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"23.0 Curley, Tegen  23 Curley, Tegen 5 0.0 28 5 10 0.5 2 4 0.5 2 2 1.0 14 2.8 || 23.0 Curley, Tegen  23 Curley, Tegen 5 5.6 0.5 0.5 1.0 0.4 0.6 1.0 0.4 0.0 0.4 2.8 || #23 Curley, Tegen 5 2 2 1.0",5.0,5.6,1.12,0.5,10.0,0.5,0.5,4.0,0.5,1.0,2.0,1.0,2.8,0.5599999999999999,0.4,0.6,1.0,0.2,,2.0,2.0,0.0,0.4,0.4,0.4,0.0,0.08,20.0,7.142857142857143,14.285714285714286,0.0,2.8571428571428577,14.285714285714286,,,,,
David Johnson,Fort Hays State,Mid-America Intercollegiate,https://fhsuathletics.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"5.0 Johnson, David  05 Johnson, David 4 0.0 16 2 7 0.286 0 1 0.0 4 6 0.667 8 2.0 || 5.0 Johnson, David  05 Johnson, David 4 4.0 0.286 0.0 0.667 0.5 0.3 0.8 0.3 0.3 0.0 2.0",4.0,4.0,1.0,0.286,7.0,0.286,0.0,1.0,0.0,0.667,6.0,0.667,2.0,0.5,0.5,0.3,0.8,0.2,,0.3,,0.3,0.0,0.075,,0.075,0.0,20.0,8.0,3.0,3.0,0.0,,,,,,
Cody Lechlider,Missouri Southern State,Mid-America Intercollegiate,https://mssulions.com/sports/mens-basketball/stats,official_school_stats_page,"33.0 Lechlider, Cody  33 Lechlider, Cody 5 0.0 56 12 23 0.522 2 7 0.286 5 7 0.714 31 6.2 || 33.0 Lechlider, Cody  33 Lechlider, Cody 5 11.2 0.522 0.286 0.714 0.4 0.8 1.2 1.0 0.4 0.6 6.2 || #33 Lechlider, Cody 5 5 4 1.25",5.0,11.2,2.24,0.522,23.0,0.522,0.286,7.0,0.286,0.714,7.0,0.714,6.2,1.24,0.4,0.8,1.2,0.24,,5.0,4.0,0.4,0.6,1.0,0.8,0.08,0.12,22.142857142857142,4.285714285714286,17.857142857142858,1.4285714285714288,2.142857142857143,14.285714285714286,,,,,
Storm Gilchrist,Missouri Southern State,Mid-America Intercollegiate,https://mssulions.com/sports/mens-basketball/stats,official_school_stats_page,"13.0 Gilchrist, Storm 13 Gilchrist, Storm 11 0.0 120 26 37 0.703 0 0 0.0 4 6 0.667 56 5.1 || 13.0 Gilchrist, Storm 13 Gilchrist, Storm 11 10.9 0.703 0.0 0.667 0.9 3.0 3.9 0.6 0.2 0.5 5.1",11.0,10.9,0.990909090909091,0.703,37.0,0.703,0.0,0.0,0.0,0.667,6.0,0.667,5.1,0.4636363636363636,0.9,3.0,3.9,0.3545454545454545,,0.6,,0.2,0.5,0.0545454545454545,,0.0181818181818181,0.0454545454545454,18.71559633027523,14.311926605504588,2.201834862385321,0.7339449541284404,1.834862385321101,,,,,,
Tanner Baird,Missouri Southern State,Mid-America Intercollegiate,https://mssulions.com/sports/mens-basketball/stats,official_school_stats_page,"48.0 Baird, Tanner 48 Baird, Tanner 3 0.0 20 4 9 0.444 0 0 0.0 2 2 1.0 10 3.3 || 48.0 Baird, Tanner 48 Baird, Tanner 3 6.7 0.444 0.0 1.0 2.0 0.7 2.7 0.3 0.0 0.7 3.3",3.0,6.7,2.2333333333333334,0.444,9.0,0.444,0.0,0.0,0.0,1.0,2.0,1.0,3.3,1.1,2.0,0.7,2.7,0.9,,0.3,,0.0,0.7,0.0999999999999999,,0.0,0.2333333333333333,19.701492537313428,16.119402985074625,1.7910447761194028,0.0,4.17910447761194,,,,,,
Van Collins,Missouri Southern State,Mid-America Intercollegiate,https://mssulions.com/sports/mens-basketball/stats,official_school_stats_page,"11.0 Collins, Van  11 Collins, Van 4 0.0 30 4 12 0.333 0 4 0.0 0 0 0.0 8 2.0 || 11.0 Collins, Van  11 Collins, Van 4 7.5 0.333 0.0 0.0 0.3 1.3 1.5 1.0 0.3 0.0 2.0 || #11 Collins, Van 4 4 2 2.0",4.0,7.5,1.875,0.333,12.0,0.333,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.5,0.3,1.3,1.5,0.375,,4.0,2.0,0.3,0.0,1.0,0.5,0.075,0.0,10.666666666666666,8.0,21.333333333333332,1.6,0.0,10.666666666666666,,,,,
Maal Jal,Nebraska Kearney,Mid-America Intercollegiate,https://lopers.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"11.0 Jal, Maal  11 Jal, Maal 2 0.0 14 1 2 0.5 0 1 0.0 2 2 1.0 4 2.0 || 11.0 Jal, Maal  11 Jal, Maal 2 7.0 0.5 0.0 1.0 0.5 0.5 1.0 1.0 0.0 0.0 2.0 || #11 Jal, Maal 2 2 2 1.0",2.0,7.0,3.5,0.5,2.0,0.5,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.5,0.5,1.0,0.5,,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,11.428571428571429,5.714285714285714,11.428571428571429,0.0,0.0,11.428571428571429,,,,,
Chiaki Momma,Nebraska Kearney,Mid-America Intercollegiate,https://lopers.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"15.0 Momma , Chiaki 15 Momma , Chiaki 6 0.0 24 2 9 0.222 0 3 0.0 3 4 0.75 7 1.2 || 15.0 Momma , Chiaki 15 Momma , Chiaki 6 4.0 0.222 0.0 0.75 0.0 0.0 0.0 0.0 0.2 0.0 1.2",6.0,4.0,0.6666666666666666,0.222,9.0,0.222,0.0,3.0,0.0,0.75,4.0,0.75,1.2,0.1999999999999999,0.0,0.0,0.0,0.0,,0.0,,0.2,0.0,0.0,,0.0333333333333333,0.0,12.0,0.0,0.0,2.0,0.0,,,,,,
Payton Jones,Nebraska Kearney,Mid-America Intercollegiate,https://lopers.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"14.0 Jones, Payton 14 Jones, Payton 1 0.0 2 0 1 0.0 0 1 0.0 0 0 0.0 0 0.0 || 14.0 Jones, Payton 14 Jones, Payton 1 2.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0",1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,,,,,,
Jayden Schoen,Newman University,Mid-America Intercollegiate,https://newmanjets.com/sports/mens-basketball/stats,official_school_stats_page,"22.0 Schoen, Jayden  22 Schoen, Jayden 15 9.0 284 36 83 0.434 25 63 0.397 12 13 0.923 109 7.3 || 22.0 Schoen, Jayden  22 Schoen, Jayden 15 18.9 0.434 0.397 0.923 0.1 0.9 0.9 0.9 0.5 0.0 7.3 || #22 Schoen, Jayden 15 14 10 1.4",15.0,18.9,1.26,0.434,83.0,0.434,0.397,63.0,0.397,0.923,13.0,0.923,7.3,0.4866666666666666,0.1,0.9,0.9,0.06,,14.0,10.0,0.5,0.0,0.9333333333333332,0.6666666666666666,0.0333333333333333,0.0,15.449735449735448,1.904761904761905,29.62962962962963,1.058201058201058,0.0,21.16402116402116,,,,,
Devin Walker,Newman University,Mid-America Intercollegiate,https://newmanjets.com/sports/mens-basketball/stats,official_school_stats_page,"0.0 Walker, Devin 00 Walker, Devin 4 1.0 67 5 21 0.238 0 2 0.0 3 5 0.6 13 3.3 || 0.0 Walker, Devin 00 Walker, Devin 4 16.8 0.238 0.0 0.6 0.0 2.3 2.3 4.3 0.8 0.3 3.3 || #00 Walker, Devin 4 17 10 1.7",4.0,16.8,4.2,0.238,21.0,0.238,0.0,2.0,0.0,0.6,5.0,0.6,3.3,0.825,0.0,2.3,2.3,0.575,,17.0,10.0,0.8,0.3,4.25,2.5,0.2,0.075,7.857142857142857,5.476190476190476,40.476190476190474,1.9047619047619049,0.7142857142857143,23.80952380952381,,,,,
Aaron Murphy,Newman University,Mid-America Intercollegiate,https://newmanjets.com/sports/mens-basketball/stats,official_school_stats_page,"2.0 Murphy, Aaron 02 Murphy, Aaron 1 1.0 19 1 4 0.25 0 1 0.0 0 0 0.0 2 2.0 || 2.0 Murphy, Aaron 02 Murphy, Aaron 1 19.0 0.25 0.0 0.0 1.0 2.0 3.0 0.0 1.0 0.0 2.0",1.0,19.0,19.0,0.25,4.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,3.0,,0.0,,1.0,0.0,0.0,,1.0,0.0,4.2105263157894735,6.315789473684211,0.0,2.1052631578947367,0.0,,,,,,
Sage Wayans,Northeastern State,Mid-America Intercollegiate,https://goriverhawksgo.com/sports/mens-basketball/stats,official_school_stats_page,"15.0 Wayans, Sage  15 Wayans, Sage 4 0.0 27 6 16 0.375 1 4 0.25 2 7 0.286 15 3.8 || 15.0 Wayans, Sage  15 Wayans, Sage 4 6.8 0.375 0.25 0.286 1.5 1.5 3.0 0.3 0.5 0.0 3.8",4.0,6.8,1.7,0.375,16.0,0.375,0.25,4.0,0.25,0.286,7.0,0.286,3.8,0.95,1.5,1.5,3.0,0.75,,0.3,,0.5,0.0,0.075,,0.125,0.0,22.35294117647059,17.647058823529413,1.7647058823529411,2.9411764705882355,0.0,,,,,,
Ben Hagebusch,Northeastern State,Mid-America Intercollegiate,https://goriverhawksgo.com/sports/mens-basketball/stats,official_school_stats_page,"12.0 Hagebusch, Ben  12 Hagebusch, Ben 4 0.0 23 4 5 0.8 3 4 0.75 0 0 0.0 11 2.8 || 12.0 Hagebusch, Ben  12 Hagebusch, Ben 4 5.8 0.8 0.75 0.0 0.0 0.8 0.8 0.5 0.8 0.0 2.8",4.0,5.8,1.45,0.8,5.0,0.8,0.75,4.0,0.75,0.0,0.0,0.0,2.8,0.7,0.0,0.8,0.8,0.2,,0.5,,0.8,0.0,0.125,,0.2,0.0,19.310344827586206,5.517241379310345,3.4482758620689657,5.517241379310345,0.0,,,,,,
Gob Gob,Northwest Missouri State,Mid-America Intercollegiate,https://bearcatsports.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"1.0 Gob, Gob  01 Gob, Gob 5 0.0 25 2 7 0.286 1 2 0.5 2 2 1.0 7 1.4 || 1.0 Gob, Gob  01 Gob, Gob 5 5.0 0.286 0.5 1.0 0.0 0.2 0.2 0.4 0.4 0.0 1.4 || #01 Gob, Gob 5 2 2 1.0",5.0,5.0,1.0,0.286,7.0,0.286,0.5,2.0,0.5,1.0,2.0,1.0,1.4,0.2799999999999999,0.0,0.2,0.2,0.04,,2.0,2.0,0.4,0.0,0.4,0.4,0.08,0.0,11.2,1.6,16.0,3.2,0.0,16.0,,,,,
Jack Webb,Northwest Missouri State,Mid-America Intercollegiate,https://bearcatsports.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"35.0 Webb, Jack  35 Webb, Jack 7 0.0 29 3 7 0.429 0 4 0.0 0 0 0.0 6 0.9 || 35.0 Webb, Jack  35 Webb, Jack 7 4.1 0.429 0.0 0.0 0.3 0.3 0.6 0.9 0.4 0.1 0.9 || #35 Webb, Jack 7 6 2 3.0",7.0,4.1,0.5857142857142856,0.429,7.0,0.429,0.0,4.0,0.0,0.0,0.0,0.0,0.9,0.1285714285714286,0.3,0.3,0.6,0.0857142857142857,,6.0,2.0,0.4,0.1,0.8571428571428571,0.2857142857142857,0.0571428571428571,0.0142857142857142,8.780487804878051,5.8536585365853675,58.53658536585367,3.902439024390245,0.9756097560975612,19.51219512195122,,,,,
Darrell Washington,Pittsburg State,Mid-America Intercollegiate,https://pittstategorillas.com/sports/mens-basketball/stats,official_school_stats_page,"34.0 Washington, Darrell  34 Washington, Darrell 8 0.0 63 13 29 0.448 0 1 0.0 6 14 0.429 32 4.0 || 34.0 Washington, Darrell  34 Washington, Darrell 8 7.9 0.448 0.0 0.429 0.8 1.1 1.9 0.4 0.1 0.8 4.0",8.0,7.9,0.9875,0.448,29.0,0.448,0.0,1.0,0.0,0.429,14.0,0.429,4.0,0.5,0.8,1.1,1.9,0.2375,,0.4,,0.1,0.8,0.05,,0.0125,0.1,20.253164556962023,9.620253164556962,2.0253164556962022,0.5063291139240506,4.0506329113924044,,,,,,
Tane Prictor,Pittsburg State,Mid-America Intercollegiate,https://pittstategorillas.com/sports/mens-basketball/stats,official_school_stats_page,"12.0 Prictor, Tane  12 Prictor, Tane 5 0.0 37 6 12 0.5 0 0 0.0 5 6 0.833 17 3.4 || 12.0 Prictor, Tane  12 Prictor, Tane 5 7.4 0.5 0.0 0.833 0.6 1.4 2.0 0.2 0.2 1.2 3.4",5.0,7.4,1.48,0.5,12.0,0.5,0.0,0.0,0.0,0.833,6.0,0.833,3.4,0.6799999999999999,0.6,1.4,2.0,0.4,,0.2,,0.2,1.2,0.04,,0.04,0.24,18.378378378378375,10.81081081081081,1.0810810810810811,1.0810810810810811,6.486486486486486,,,,,,
Maddox Dow,Pittsburg State,Mid-America Intercollegiate,https://pittstategorillas.com/sports/mens-basketball/stats,official_school_stats_page,"14.0 Dow, Maddox  14 Dow, Maddox 3 0.0 6 2 2 1.0 0 0 0.0 0 0 0.0 4 1.3 || 14.0 Dow, Maddox  14 Dow, Maddox 3 2.0 1.0 0.0 0.0 0.3 0.3 0.7 0.0 0.3 0.0 1.3",3.0,2.0,0.6666666666666666,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.4333333333333333,0.3,0.3,0.7,0.2333333333333333,,0.0,,0.3,0.0,0.0,,0.0999999999999999,0.0,26.000000000000004,13.999999999999998,0.0,6.0,0.0,,,,,,
Jack Perry,Pittsburg State,Mid-America Intercollegiate,https://pittstategorillas.com/sports/mens-basketball/stats,official_school_stats_page,"33.0 Perry, Jack  33 Perry, Jack 6 0.0 10 0 2 0.0 0 2 0.0 0 0 0.0 0 0.0 || 33.0 Perry, Jack  33 Perry, Jack 6 1.7 0.0 0.0 0.0 0.0 0.3 0.3 0.2 0.0 0.0 0.0",6.0,1.7,0.2833333333333333,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0499999999999999,,0.2,,0.0,0.0,0.0333333333333333,,0.0,0.0,0.0,7.0588235294117645,4.705882352941177,0.0,0.0,,,,,,
Bromo Dorn,Rogers State,Mid-America Intercollegiate,https://rsuhillcats.com/sports/mens-basketball/stats,official_school_stats_page,"11.0 Dorn, Bromo  11 Dorn, Bromo 7 0.0 44 8 11 0.727 3 4 0.75 2 4 0.5 21 3.0 || 11.0 Dorn, Bromo  11 Dorn, Bromo 7 6.3 0.727 0.75 0.5 0.1 0.7 0.9 0.3 0.1 0.0 3.0",7.0,6.3,0.9,0.727,11.0,0.727,0.75,4.0,0.75,0.5,4.0,0.5,3.0,0.4285714285714285,0.1,0.7,0.9,0.1285714285714286,,0.3,,0.1,0.0,0.0428571428571428,,0.0142857142857142,0.0,19.047619047619047,5.714285714285714,1.9047619047619049,0.634920634920635,0.0,,,,,,
Tyler Salmon,Washburn,Mid-America Intercollegiate,https://wusports.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"20.0 Salmon, Tyler  20 Salmon, Tyler 8 0.0 28 5 11 0.455 1 5 0.2 1 3 0.333 12 1.5 || 20.0 Salmon, Tyler  20 Salmon, Tyler 8 3.5 0.455 0.2 0.333 0.4 0.8 1.1 0.1 0.4 0.0 1.5 || #20 Salmon, Tyler 8 1 1 1.0",8.0,3.5,0.4375,0.455,11.0,0.455,0.2,5.0,0.2,0.333,3.0,0.333,1.5,0.1875,0.4,0.8,1.1,0.1375,,1.0,1.0,0.4,0.0,0.125,0.125,0.05,0.0,17.142857142857142,12.571428571428571,11.428571428571429,4.571428571428571,0.0,11.428571428571429,,,,,
Tayvin Zephier-Murphy,Washburn,Mid-America Intercollegiate,https://wusports.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"15.0 Zephier-Murphy, Tayvin  15 Zephier-Murphy, Tayvin 3 0.0 9 0 0 0.0 0 0 0.0 0 0 0.0 0 0.0 || 15.0 Zephier-Murphy, Tayvin  15 Zephier-Murphy, Tayvin 3 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3 0.0 0.0",3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.3,0.0,0.0,,0.0999999999999999,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,
John Rose III,Concord,Mountain East,https://cumountainlions.com/sports/mens-basketball/stats,official_school_stats_page,"42.0 Rose III, John  42 Rose III, John 3 0.0 4 0 3 0.0 0 2 0.0 0 0 0.0 0 0.0 || 42.0 Rose III, John  42 Rose III, John 3 1.3 0.0 0.0 0.0 0.3 0.3 0.7 0.3 0.0 0.0 0.0 || #42 Rose III, John 3 1 1 1.0",3.0,1.3,0.4333333333333333,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.2333333333333333,,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,21.538461538461537,30.769230769230766,0.0,0.0,30.769230769230766,,,,,
Ladislav Novak,Davis Elkins,Mountain East,https://senatornation.com/sports/mens-basketball/stats,official_school_stats_page,"30.0 Novak , Ladislav 30 Novak , Ladislav 6 0.0 21 3 7 0.429 1 3 0.333 3 4 0.75 10 1.7 || 30.0 Novak , Ladislav 30 Novak , Ladislav 6 3.5 0.429 0.333 0.75 0.3 0.7 1.0 0.3 0.0 0.0 1.7",6.0,3.5,0.5833333333333334,0.429,7.0,0.429,0.333,3.0,0.333,0.75,4.0,0.75,1.7,0.2833333333333333,0.3,0.7,1.0,0.1666666666666666,,0.3,,0.0,0.0,0.0499999999999999,,0.0,0.0,19.428571428571427,11.428571428571429,3.428571428571428,0.0,0.0,,,,,,
RaShaun Parker,Davis Elkins,Mountain East,https://senatornation.com/sports/mens-basketball/stats,official_school_stats_page,"0.0 Parker, Rashaun  00 Parker, Rashaun 2 0.0 9 0 2 0.0 0 2 0.0 2 2 1.0 2 1.0 || 0.0 Parker, Rashaun  00 Parker, Rashaun 2 4.5 0.0 0.0 1.0 0.5 1.5 2.0 0.0 0.0 0.0 1.0",2.0,4.5,2.25,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.5,0.5,1.5,2.0,1.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,8.88888888888889,17.77777777777778,0.0,0.0,0.0,,,,,,
Ron Haas,Davis Elkins,Mountain East,https://senatornation.com/sports/mens-basketball/stats,official_school_stats_page,"13.0 Haas, Ron  13 Haas, Ron 5 0.0 16 1 4 0.25 0 1 0.0 1 2 0.5 3 0.6 || 13.0 Haas, Ron  13 Haas, Ron 5 3.2 0.25 0.0 0.5 0.2 0.2 0.4 0.6 0.2 0.0 0.6 || #13 Haas, Ron 5 3 2 1.5",5.0,3.2,0.64,0.25,4.0,0.25,0.0,1.0,0.0,0.5,2.0,0.5,0.6,0.12,0.2,0.2,0.4,0.08,,3.0,2.0,0.2,0.0,0.6,0.4,0.04,0.0,7.5,5.0,37.5,2.5,0.0,25.0,,,,,
Luka Kalinic,Davis Elkins,Mountain East,https://senatornation.com/sports/mens-basketball/stats,official_school_stats_page,"25.0 Kalinic, Luka  25 Kalinic, Luka 5 0.0 13 0 4 0.0 0 2 0.0 0 0 0.0 0 0.0 || 25.0 Kalinic, Luka  25 Kalinic, Luka 5 2.6 0.0 0.0 0.0 0.2 0.2 0.4 0.0 0.4 0.0 0.0",5.0,2.6,0.52,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.08,,0.0,,0.4,0.0,0.0,,0.08,0.0,0.0,6.153846153846154,0.0,6.153846153846154,0.0,,,,,,
Caleb Thomas,Fairmont State,Mountain East,https://fightingfalcons.com/sports/mens-basketball/stats,official_school_stats_page,"1.0 Thomas, Caleb  01 Thomas, Caleb 6 0.0 53 6 10 0.6 1 2 0.5 1 5 0.2 14 2.3 || 1.0 Thomas, Caleb  01 Thomas, Caleb 6 8.8 0.6 0.5 0.2 0.7 1.2 1.8 0.7 0.2 1.0 2.3 || #01 Thomas, Caleb 6 4 1 4.0",6.0,8.8,1.4666666666666668,0.6,10.0,0.6,0.5,2.0,0.5,0.2,5.0,0.2,2.3,0.3833333333333333,0.7,1.2,1.8,0.3,,4.0,1.0,0.2,1.0,0.6666666666666666,0.1666666666666666,0.0333333333333333,0.1666666666666666,10.454545454545451,8.181818181818182,18.18181818181818,0.909090909090909,4.545454545454545,4.545454545454545,,,,,
