target_conference,first_target_season,destination_school,destination_school_slug,player_name,player_key,class,position,height,weight,sports_reference_player_url,roster_cache_path,previous_team_roster_status,profile_cache_status,profile_prior_season,profile_prior_school,profile_prior_conf,profile_prior_level_guess,profile_transfer_candidate,candidate_action,audit_status
Atlantic 10,2023-24,Davidson,davidson,Grant Huffman,grant huffman,SR,G,6-3,185,https://www.sports-reference.com/cbb/players/grant-huffman-1.html,data/cache/sports_reference_a10_schools/davidson_2024.html,returning_same_roster,cached,2022-23,Davidson,A-10,D1,FALSE,,returning_or_freshman
Atlantic 10,2023-24,Davidson,davidson,Hunter Adam,hunter adam,FR,F,6-7,215,https://www.sports-reference.com/cbb/players/hunter-adam-1.html,data/cache/sports_reference_a10_schools/davidson_2024.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
Atlantic 10,2023-24,Davidson,davidson,Jarvis Moss,jarvis moss,JR,G,6-4,190,https://www.sports-reference.com/cbb/players/jarvis-moss-1.html,data/cache/sports_reference_a10_schools/davidson_2024.html,not_on_previous_roster,cached,2022-23,Stanford,Pac-12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Atlantic 10,2023-24,Davidson,davidson,Michael Katsock,michael katsock,JR,F,6-6,190,https://www.sports-reference.com/cbb/players/michael-katsock-1.html,data/cache/sports_reference_a10_schools/davidson_2024.html,returning_same_roster,cached,2022-23,Davidson,A-10,D1,FALSE,,returning_or_freshman
Atlantic 10,2023-24,Davidson,davidson,Mike Loughnane,mike loughnane,FR,G,6-4,200,https://www.sports-reference.com/cbb/players/mike-loughnane-1.html,data/cache/sports_reference_a10_schools/davidson_2024.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
Atlantic 10,2023-24,Davidson,davidson,Reed Bailey,reed bailey,SO,F,6-11,210,https://www.sports-reference.com/cbb/players/reed-bailey-1.html,data/cache/sports_reference_a10_schools/davidson_2024.html,returning_same_roster,cached,2022-23,Davidson,A-10,D1,FALSE,,returning_or_freshman
Atlantic 10,2023-24,Davidson,davidson,Riccardo Ghedini,riccardo ghedini,SO,G,6-7,200,https://www.sports-reference.com/cbb/players/riccardo-ghedini-1.html,data/cache/sports_reference_a10_schools/davidson_2024.html,returning_same_roster,cached,2022-23,Davidson,A-10,D1,FALSE,,returning_or_freshman
Atlantic 10,2023-24,Davidson,davidson,Rikus Schulte,rikus schulte,FR,F,6-9,240,https://www.sports-reference.com/cbb/players/rikus-schulte-1.html,data/cache/sports_reference_a10_schools/davidson_2024.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
Atlantic 10,2023-24,Davidson,davidson,Sean Logan,sean logan,SO,F,6-10,205,https://www.sports-reference.com/cbb/players/sean-logan-1.html,data/cache/sports_reference_a10_schools/davidson_2024.html,returning_same_roster,cached,2022-23,Davidson,A-10,D1,FALSE,,returning_or_freshman
Atlantic 10,2024-25,Davidson,davidson,Bobby Durkin,bobby durkin,SO,F,6-7,215,https://www.sports-reference.com/cbb/players/bobby-durkin-1.html,data/cache/sports_reference_a10_schools/davidson_2025.html,returning_same_roster,cached,2023-24,Davidson,A-10,D1,FALSE,,returning_or_freshman
Atlantic 10,2024-25,Davidson,davidson,Brock Matheny,brock matheny,JR,G,5-10,155,https://www.sports-reference.com/cbb/players/brock-matheny-1.html,data/cache/sports_reference_a10_schools/davidson_2025.html,returning_same_roster,cached,2023-24,Davidson,A-10,D1,FALSE,,returning_or_freshman
Atlantic 10,2024-25,Davidson,davidson,Connor Kochera,connor kochera,SR,G,6-5,200,https://www.sports-reference.com/cbb/players/connor-kochera-1.html,data/cache/sports_reference_a10_schools/davidson_2025.html,returning_same_roster,cached,2023-24,Davidson,A-10,D1,FALSE,,returning_or_freshman
Atlantic 10,2024-25,Davidson,davidson,Hunter Adam,hunter adam,SO,F,6-7,215,https://www.sports-reference.com/cbb/players/hunter-adam-1.html,data/cache/sports_reference_a10_schools/davidson_2025.html,returning_same_roster,cached,2023-24,Davidson,A-10,D1,FALSE,,returning_or_freshman
Atlantic 10,2024-25,Davidson,davidson,Joe Hurlburt,joe hurlburt,SO,F,6-9,230,https://www.sports-reference.com/cbb/players/joe-hurlburt-1.html,data/cache/sports_reference_a10_schools/davidson_2025.html,not_on_previous_roster,cached,2023-24,Colorado,Pac-12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Atlantic 10,2024-25,Davidson,davidson,Luke Zimmerman,luke zimmerman,SO,G,6-3,190,https://www.sports-reference.com/cbb/players/luke-zimmerman-1.html,data/cache/sports_reference_a10_schools/davidson_2025.html,not_on_previous_roster,cached,2023-24,Did not play - manager,,,TRUE,manual_review_prior_school,possible_transfer
Atlantic 10,2024-25,Davidson,davidson,Manie Joses,manie joses,FR,F,6-7,190,https://www.sports-reference.com/cbb/players/manie-joses-1.html,data/cache/sports_reference_a10_schools/davidson_2025.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
