first_wcc_season,destination_school,destination_school_slug,player_name,player_key,class,position,height,weight,sports_reference_player_url,roster_cache_path,previous_team_roster_status,profile_cache_status,profile_prior_season,profile_prior_school,profile_prior_conf,profile_prior_level_guess,profile_transfer_candidate,candidate_action,audit_status
2023-24,Santa Clara,santa-clara,Carlos Marshall,carlos marshall,SR,G,6-6,210,https://www.sports-reference.com/cbb/players/carlos-marshalljr-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2024.html,returning_same_roster,cached,2022-23,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2023-24,Santa Clara,santa-clara,Christian Hammond,christian hammond,FR,G,6-4,180,https://www.sports-reference.com/cbb/players/christian-hammond-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2024.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2023-24,Santa Clara,santa-clara,Christoph Tilly,christoph tilly,SO,C,7-0,225,https://www.sports-reference.com/cbb/players/christoph-tilly-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2024.html,returning_same_roster,cached,2022-23,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2023-24,Santa Clara,santa-clara,Francisco Caffaro,francisco caffaro,SR,C,7-0,250,https://www.sports-reference.com/cbb/players/francisco-caffaro-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2024.html,not_on_previous_roster,cached,2022-23,Virginia,ACC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2023-24,Santa Clara,santa-clara,Jake Ensminger,jake ensminger,SO,G,6-9,205,https://www.sports-reference.com/cbb/players/jake-ensminger-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2024.html,not_on_previous_roster,cached,2022-23,Did not play - redshirt,,NO_STATS,TRUE,find_source_stats_or_review,possible_transfer
2023-24,Santa Clara,santa-clara,Jalen Benjamin,jalen benjamin,SR,G,5-10,140,https://www.sports-reference.com/cbb/players/jalen-benjamin-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2024.html,not_on_previous_roster,cached,2022-23,Mount St. Mary's,MAAC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2023-24,Santa Clara,santa-clara,Johnny O'Neil,johnny o neil,JR,F,6-9,200,https://www.sports-reference.com/cbb/players/johnny-oneil-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2024.html,not_on_previous_roster,cached,2022-23,American,Patriot,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2023-24,Santa Clara,santa-clara,Kosy Akametu,kosy akametu,SO,G,6-5,210,https://www.sports-reference.com/cbb/players/kosy-akametu-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2024.html,returning_same_roster,cached,2022-23,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2023-24,Santa Clara,santa-clara,Luke McEldon,luke mceldon,FR,F,6-10,240,https://www.sports-reference.com/cbb/players/luke-mceldon-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2024.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2023-24,Santa Clara,santa-clara,Malachi Douyon,malachi douyon,SO,G,6-3,180,https://www.sports-reference.com/cbb/players/malachi-douyon-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2024.html,returning_same_roster,cached,2022-23,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2023-24,Santa Clara,santa-clara,Tyeree Bryan,tyeree bryan,JR,G,6-6,202,https://www.sports-reference.com/cbb/players/tyeree-bryan-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2024.html,not_on_previous_roster,cached,2022-23,Charleston Southern,Big South,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2024-25,Santa Clara,santa-clara,Adama Bal,adama bal,SR,G,6-6,190,https://www.sports-reference.com/cbb/players/adama-bal-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2025.html,returning_same_roster,cached,2023-24,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2024-25,Santa Clara,santa-clara,Brendan Yarusso,brendan yarusso,JR,G,6-1,160,https://www.sports-reference.com/cbb/players/brendan-yarusso-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2025.html,returning_same_roster,cached,2023-24,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2024-25,Santa Clara,santa-clara,Brenton Knapper,brenton knapper,JR,G,6-0,160,https://www.sports-reference.com/cbb/players/brenton-knapper-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2025.html,returning_same_roster,cached,2023-24,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2024-25,Santa Clara,santa-clara,Bukky Oboye,bukky oboye,FR,C,7-1,200,https://www.sports-reference.com/cbb/players/bukky-oboye-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2025.html,returning_same_roster,cached,2023-24,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2024-25,Santa Clara,santa-clara,Camaron Tongue,camaron tongue,SR,F,6-7,220,https://www.sports-reference.com/cbb/players/camaron-tongue-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2025.html,returning_same_roster,cached,2023-24,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2024-25,Santa Clara,santa-clara,Carlos Stewart,carlos stewart,SR,G,6-1,185,https://www.sports-reference.com/cbb/players/carlos-stewart-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2025.html,not_on_previous_roster,cached,2023-24,Louisiana State,SEC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2024-25,Santa Clara,santa-clara,Christoph Tilly,christoph tilly,JR,C,7-0,225,https://www.sports-reference.com/cbb/players/christoph-tilly-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2025.html,returning_same_roster,cached,2023-24,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2024-25,Santa Clara,santa-clara,Elijah Mahi,elijah mahi,JR,F,6-7,220,https://www.sports-reference.com/cbb/players/elijah-mahi-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2025.html,not_on_previous_roster,cached,2023-24,Did not play - juco,,JUCO,TRUE,find_source_stats_or_review,possible_transfer
2024-25,Santa Clara,santa-clara,Jake Ensminger,jake ensminger,SO,G,6-9,205,https://www.sports-reference.com/cbb/players/jake-ensminger-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2025.html,returning_same_roster,cached,2023-24,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2024-25,Santa Clara,santa-clara,Johnny O'Neil,johnny o neil,SR,F,6-9,200,https://www.sports-reference.com/cbb/players/johnny-oneil-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2025.html,returning_same_roster,cached,2023-24,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2024-25,Santa Clara,santa-clara,Kosy Akametu,kosy akametu,SO,G,6-5,210,https://www.sports-reference.com/cbb/players/kosy-akametu-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2025.html,returning_same_roster,cached,2023-24,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2024-25,Santa Clara,santa-clara,Luke McEldon,luke mceldon,SO,F,6-10,240,https://www.sports-reference.com/cbb/players/luke-mceldon-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2025.html,returning_same_roster,cached,2023-24,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2024-25,Santa Clara,santa-clara,Malachi Douyon,malachi douyon,JR,G,6-3,180,https://www.sports-reference.com/cbb/players/malachi-douyon-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2025.html,returning_same_roster,cached,2023-24,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2024-25,Santa Clara,santa-clara,Tyeree Bryan,tyeree bryan,SR,G,6-6,202,https://www.sports-reference.com/cbb/players/tyeree-bryan-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2025.html,returning_same_roster,cached,2023-24,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2025-26,Santa Clara,santa-clara,Aleksandar Gavalyugov,aleksandar gavalyugov,SO,G,6-0,175,https://www.sports-reference.com/cbb/players/aleksandar-gavalyugov-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2026.html,not_on_previous_roster,cached,2024-25,Villanova,Big East,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2025-26,Santa Clara,santa-clara,Allen Graves,allen graves,SO,F,6-9,220,https://www.sports-reference.com/cbb/players/allen-graves-2.html,data/cache/sports_reference_wcc_schools/santa-clara_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2025-26,Santa Clara,santa-clara,Brad Longcor III,brad longcor,FR,G,6-4,180,https://www.sports-reference.com/cbb/players/brad-longcor-iii-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2025-26,Santa Clara,santa-clara,Brendan Yarusso,brendan yarusso,SR,G,6-1,160,https://www.sports-reference.com/cbb/players/brendan-yarusso-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2026.html,returning_same_roster,cached,2024-25,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2025-26,Santa Clara,santa-clara,Brenton Knapper,brenton knapper,SR,G,6-0,160,https://www.sports-reference.com/cbb/players/brenton-knapper-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2026.html,returning_same_roster,cached,2024-25,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2025-26,Santa Clara,santa-clara,Bukky Oboye,bukky oboye,SO,C,7-1,200,https://www.sports-reference.com/cbb/players/bukky-oboye-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2026.html,returning_same_roster,cached,2024-25,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2025-26,Santa Clara,santa-clara,Chris Tadjo,chris tadjo,SO,F,6-8,240,https://www.sports-reference.com/cbb/players/chris-tadjo-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2026.html,not_on_previous_roster,cached,2024-25,Iowa,Big Ten,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2025-26,Santa Clara,santa-clara,Christian Hammond,christian hammond,JR,G,6-4,180,https://www.sports-reference.com/cbb/players/christian-hammond-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2026.html,not_on_previous_roster,cached,2023-24,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2025-26,Santa Clara,santa-clara,Elijah Mahi,elijah mahi,SR,F,6-7,220,https://www.sports-reference.com/cbb/players/elijah-mahi-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2026.html,returning_same_roster,cached,2024-25,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2025-26,Santa Clara,santa-clara,Francis Chukwudebelu,francis chukwudebelu,FR,C,6-10,220,https://www.sports-reference.com/cbb/players/francis-chukwudebelu-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2025-26,Santa Clara,santa-clara,Gehrig Normand,gehrig normand,SO,G,6-5,190,https://www.sports-reference.com/cbb/players/gehrig-normand-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2026.html,not_on_previous_roster,cached,2024-25,Michigan State,Big Ten,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2025-26,Santa Clara,santa-clara,Jake Ensminger,jake ensminger,JR,G,6-9,205,https://www.sports-reference.com/cbb/players/jake-ensminger-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2026.html,returning_same_roster,cached,2024-25,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2025-26,Santa Clara,santa-clara,Juan Reyna,juan reyna,SR,G,6-2,182,https://www.sports-reference.com/cbb/players/juan-reyna-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2026.html,not_on_previous_roster,cached,2024-25,Jackson State,SWAC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2025-26,Santa Clara,santa-clara,KJ Cochran,kj cochran,FR,G,6-4,195,https://www.sports-reference.com/cbb/players/kj-cochran-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2025-26,Santa Clara,santa-clara,Malachi Douyon,malachi douyon,SR,G,6-3,180,https://www.sports-reference.com/cbb/players/malachi-douyon-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2026.html,returning_same_roster,cached,2024-25,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2025-26,Santa Clara,santa-clara,Noah Badibanga,noah badibanga,FR,F,6-8,185,https://www.sports-reference.com/cbb/players/noah-badibanga-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2025-26,Santa Clara,santa-clara,Thierry Darlan,thierry darlan,JR,G,6-8,210,https://www.sports-reference.com/cbb/players/thierry-darlan-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2025-26,Seattle,seattle,Austin Maurer,austin maurer,SO,C,7-0,225,https://www.sports-reference.com/cbb/players/austin-maurer-1.html,data/cache/sports_reference_wcc_schools/seattle_2026.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2025-26,Seattle,seattle,Brayden Maldonado,brayden maldonado,SR,G,6-0,171,https://www.sports-reference.com/cbb/players/brayden-maldonado-1.html,data/cache/sports_reference_wcc_schools/seattle_2026.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2025-26,Seattle,seattle,Brock Felder,brock felder,JR,F,6-8,256,https://www.sports-reference.com/cbb/players/brock-felder-1.html,data/cache/sports_reference_wcc_schools/seattle_2026.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2025-26,Seattle,seattle,Eric Zheng,eric zheng,FR,G,5-10,167,https://www.sports-reference.com/cbb/players/eric-zheng-1.html,data/cache/sports_reference_wcc_schools/seattle_2026.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2025-26,Seattle,seattle,Houran Dan,houran dan,SO,C,6-10,228,https://www.sports-reference.com/cbb/players/houran-dan-1.html,data/cache/sports_reference_wcc_schools/seattle_2026.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2025-26,Seattle,seattle,Jeremiah Harshman,jeremiah harshman,FR,G,6-1,170,https://www.sports-reference.com/cbb/players/jeremiah-harshman-1.html,data/cache/sports_reference_wcc_schools/seattle_2026.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2025-26,Seattle,seattle,John Christofilis,john christofilis,SR,G,6-3,196,https://www.sports-reference.com/cbb/players/john-christofilis-1.html,data/cache/sports_reference_wcc_schools/seattle_2026.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2025-26,Seattle,seattle,Jojo Murphy,jojo murphy,SR,G,6-2,180,https://www.sports-reference.com/cbb/players/jojo-murphy-1.html,data/cache/sports_reference_wcc_schools/seattle_2026.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2025-26,Seattle,seattle,JT White,jt white,SR,G,6-4,190,https://www.sports-reference.com/cbb/players/jt-white-1.html,data/cache/sports_reference_wcc_schools/seattle_2026.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2025-26,Seattle,seattle,Jun Seok Yeo,jun seok yeo,SR,F,6-8,215,https://www.sports-reference.com/cbb/players/jun-seok-yeo-1.html,data/cache/sports_reference_wcc_schools/seattle_2026.html,no_previous_team_cache,cached,2024-25,Gonzaga,WCC,D1,FALSE,,needs_prior_roster_cache
2025-26,Seattle,seattle,Maleek Arington,maleek arington,SR,G,6-3,200,https://www.sports-reference.com/cbb/players/maleek-arington-1.html,data/cache/sports_reference_wcc_schools/seattle_2026.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2025-26,Seattle,seattle,Miles Amos,miles amos,JR,G,6-2,200,https://www.sports-reference.com/cbb/players/miles-amos-1.html,data/cache/sports_reference_wcc_schools/seattle_2026.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2025-26,Seattle,seattle,Ray Adams,ray adams,SO,F,6-8,193,https://www.sports-reference.com/cbb/players/ray-adams-3.html,data/cache/sports_reference_wcc_schools/seattle_2026.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2025-26,Seattle,seattle,Stratos Papastavrou,stratos papastavrou,FR,F,6-7,197,https://www.sports-reference.com/cbb/players/stratos-papastavrou-1.html,data/cache/sports_reference_wcc_schools/seattle_2026.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2025-26,Seattle,seattle,Will Heimbrodt,will heimbrodt,SO,F,6-7,220,https://www.sports-reference.com/cbb/players/will-heimbrodt-1.html,data/cache/sports_reference_wcc_schools/seattle_2026.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2025-26,Seattle,seattle,Yuto Kawashima,yuto kawashima,SO,F,6-9,215,https://www.sports-reference.com/cbb/players/yuto-kawashima-1.html,data/cache/sports_reference_wcc_schools/seattle_2026.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2024-25,Washington State,washington-state,Cedric Coward,cedric coward,SR,F,6-6,190,https://www.sports-reference.com/cbb/players/cedric-coward-1.html,data/cache/sports_reference_wcc_schools/washington-state_2025.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2024-25,Washington State,washington-state,Dane Erikstrup,dane erikstrup,SR,F,6-10,240,https://www.sports-reference.com/cbb/players/dane-erikstrup-1.html,data/cache/sports_reference_wcc_schools/washington-state_2025.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2024-25,Washington State,washington-state,Ethan Price,ethan price,SR,F,6-10,230,https://www.sports-reference.com/cbb/players/ethan-price-1.html,data/cache/sports_reference_wcc_schools/washington-state_2025.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2024-25,Washington State,washington-state,Isaiah Watts,isaiah watts,SO,G,6-3,170,https://www.sports-reference.com/cbb/players/isaiah-watts-1.html,data/cache/sports_reference_wcc_schools/washington-state_2025.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2024-25,Washington State,washington-state,Kase Wynott,kase wynott,FR,G,6-6,190,https://www.sports-reference.com/cbb/players/kase-wynott-1.html,data/cache/sports_reference_wcc_schools/washington-state_2025.html,no_previous_team_cache,cached,,,,,FALSE,,needs_prior_roster_cache
