Player Name,Team,Conference,source_url,source_method,row_match_text,raw_row_json,raw_# #,raw_Player Player,raw_GP GP,raw_GS GS,raw_MIN,raw_FGM,raw_FGA,raw_FG%,raw_3PT,raw_3PTA,raw_3PT%,raw_FTM,raw_FTA,raw_FT%,raw_PTS,raw_AVG,raw_OREB,raw_DREB,raw_REB,raw_AST,raw_STL,raw_BLK,raw_Name,raw_GP,raw_TO,raw_AST/TO Ratio,raw_#,raw_Yr,raw_Pos,raw_gp,raw_gs,raw_min,raw_fg,raw_pct,raw_3pt,raw_pct.1,raw_ft,raw_pct.2,raw_pts,raw_off,raw_def,raw_reb,raw_ast,raw_to,raw_stl,raw_blk,raw_pf,raw_dq,raw_a/to,raw_No.,raw_Minutes TOT,raw_Minutes AVG,raw_FG FGM,raw_FG FGA,raw_FG FG%,raw_3PT 3PT,raw_3PT 3PTA,raw_3PT 3PT%,raw_FT FTM,raw_FT FTA,raw_FT FT%,raw_Scoring PTS,raw_Scoring AVG,raw_Rebounds OFF,raw_Rebounds DEF,raw_Rebounds TOT,raw_Rebounds AVG,raw_PF PF,raw_AST AST,raw_TO TO,raw_STL STL,raw_BLK BLK,raw_Bio Link Bio Link,raw_FGM/G,raw_FGA/G,raw_AVG/G,raw_OFF,raw_OFF/G,raw_DEF,raw_DEF/G,raw_min/g,raw_fg/g,raw_3pt/g,raw_ft/g,raw_ppg,raw_mpg,raw_off/g,raw_def/g,raw_reb/g,raw_pf/g,raw_dq/g,raw_ast/g,raw_to/g,raw_stl/g,raw_blk/g,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22,raw_23,raw_24,raw_25,raw_26,raw_Player uniform #,raw_Player name Player,raw_MINUTES MIN,raw_MINUTES AVG,raw_SCORING PTS,raw_SCORING AVG,raw_REBOUNDS OFF,raw_REBOUNDS DEF,raw_REBOUNDS TOT,raw_REBOUNDS AVG
Ty Odom,Montevallo,Gulf South,https://montevallofalcons.com/sports/mens-basketball/stats,official_school_stats_page,"3.0 Odom, Ty  03 Odom, Ty 7 0.0 17 0 3 0.0 0 2 0.0 0 0 0.0 0 0.0 || 3.0 Odom, Ty  03 Odom, Ty 7 2.4 0.0 0.0 0.0 0.0 0.3 0.3 0.1 0.0 0.0 0.0","{""# #"": 3.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 2, ""AST"": 0.1, ""AVG"": 0.0, ""BLK"": 0.0, ""DREB"": 0.3, ""FG%"": 0.0, ""FGA"": 3, ""FGM"": 0, ""FT%"": 0.0, ""FTA"": 0, ""FTM"": 0, ""GP GP"": 7, ""GS GS"": 0.0, ""MIN"": 2.4, ""OREB"": 0.0, ""PTS"": 0.0, ""Player Player"": ""Odom, Ty  03 Odom, Ty"", ""REB"": 0.3, ""STL"": 0.0}",3.0,"Odom, Ty  03 Odom, Ty",7.0,0.0,2.4,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cade Capps,Trevecca Nazarene,Gulf South,https://tnutrojans.com/sports/mens-basketball/stats,official_school_stats_page,"14.0 Capps, Cade  14 Capps, Cade 4 0.0 55 5 18 0.278 1 4 0.25 1 2 0.5 12 3.0 || 14.0 Capps, Cade  14 Capps, Cade 4 13.8 0.278 0.25 0.5 1.3 2.0 3.3 1.3 1.0 0.0 3.0 || #14 Capps, Cade 4 5 4 1.25","{""# #"": 14.0, ""3PT"": 1, ""3PT%"": 0.25, ""3PTA"": 4, ""AST"": 5, ""AST/TO Ratio"": 1.25, ""AVG"": 3.0, ""BLK"": 0.0, ""DREB"": 2.0, ""FG%"": 0.278, ""FGA"": 18, ""FGM"": 5, ""FT%"": 0.5, ""FTA"": 2, ""FTM"": 1, ""GP"": 4, ""GP GP"": 4, ""GS GS"": 0.0, ""MIN"": 13.8, ""Name"": ""#14 Capps, Cade"", ""OREB"": 1.3, ""PTS"": 3.0, ""Player Player"": ""Capps, Cade  14 Capps, Cade"", ""REB"": 3.3, ""STL"": 1.0, ""TO"": 4}",14.0,"Capps, Cade  14 Capps, Cade",4.0,0.0,13.8,5.0,18.0,0.278,1.0,4.0,0.25,1.0,2.0,0.5,3.0,3.0,1.3,2.0,3.3,5.0,1.0,0.0,"#14 Capps, Cade",4.0,4.0,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ty Clark,Union TN,Gulf South,https://uuathletics.com/sports/mens-basketball/stats/?path=mbball,official_school_stats_page,"33.0 Clark, Ty  33 Clark, Ty 1 0.0 1 1 2 0.5 0 1 0.0 0 0 0.0 2 2.0 || 33.0 Clark, Ty  33 Clark, Ty 1 1.0 0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0","{""# #"": 33.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 1, ""AST"": 0.0, ""AVG"": 2.0, ""BLK"": 0.0, ""DREB"": 0.0, ""FG%"": 0.5, ""FGA"": 2, ""FGM"": 1, ""FT%"": 0.0, ""FTA"": 0, ""FTM"": 0, ""GP GP"": 1, ""GS GS"": 0.0, ""MIN"": 1.0, ""OREB"": 0.0, ""PTS"": 2.0, ""Player Player"": ""Clark, Ty  33 Clark, Ty"", ""REB"": 0.0, ""STL"": 0.0}",33.0,"Clark, Ty  33 Clark, Ty",1.0,0.0,1.0,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jose Cuello,Valdosta State,Gulf South,https://vstateblazers.com/sports/mens-basketball/stats,official_school_stats_page,"5.0 Cuello, Jose  05 Cuello, Jose 10 0.0 148 9 46 0.196 1 18 0.056 13 18 0.722 32 3.2 || 5.0 Cuello, Jose  05 Cuello, Jose 10 14.8 0.196 0.056 0.722 0.7 1.8 2.5 3.3 0.8 0.0 3.2 || #05 Cuello, Jose 10 33 10 3.3","{""# #"": 5.0, ""3PT"": 1, ""3PT%"": 0.056, ""3PTA"": 18, ""AST"": 33, ""AST/TO Ratio"": 3.3, ""AVG"": 3.2, ""BLK"": 0.0, ""DREB"": 1.8, ""FG%"": 0.196, ""FGA"": 46, ""FGM"": 9, ""FT%"": 0.722, ""FTA"": 18, ""FTM"": 13, ""GP"": 10, ""GP GP"": 10, ""GS GS"": 0.0, ""MIN"": 14.8, ""Name"": ""#05 Cuello, Jose"", ""OREB"": 0.7, ""PTS"": 3.2, ""Player Player"": ""Cuello, Jose  05 Cuello, Jose"", ""REB"": 2.5, ""STL"": 0.8, ""TO"": 10}",5.0,"Cuello, Jose  05 Cuello, Jose",10.0,0.0,14.8,9.0,46.0,0.196,1.0,18.0,0.056,13.0,18.0,0.722,3.2,3.2,0.7,1.8,2.5,33.0,0.8,0.0,"#05 Cuello, Jose",10.0,10.0,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaden Johnson,Valdosta State,Gulf South,https://vstateblazers.com/sports/mens-basketball/stats,official_school_stats_page,"30.0 Johnson, Kaden  30 Johnson, Kaden 5 0.0 9 0 5 0.0 0 2 0.0 1 2 0.5 1 0.2 || 30.0 Johnson, Kaden  30 Johnson, Kaden 5 1.8 0.0 0.0 0.5 0.2 0.0 0.2 0.0 0.0 0.2 0.2","{""# #"": 30.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 2, ""AST"": 0.0, ""AVG"": 0.2, ""BLK"": 0.2, ""DREB"": 0.0, ""FG%"": 0.0, ""FGA"": 5, ""FGM"": 0, ""FT%"": 0.5, ""FTA"": 2, ""FTM"": 1, ""GP GP"": 5, ""GS GS"": 0.0, ""MIN"": 1.8, ""OREB"": 0.2, ""PTS"": 0.2, ""Player Player"": ""Johnson, Kaden  30 Johnson, Kaden"", ""REB"": 0.2, ""STL"": 0.0}",30.0,"Johnson, Kaden  30 Johnson, Kaden",5.0,0.0,1.8,0.0,5.0,0.0,0.0,2.0,0.0,1.0,2.0,0.5,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Haynes,Valdosta State,Gulf South,https://vstateblazers.com/sports/mens-basketball/stats,official_school_stats_page,"20.0 Haynes, Andrew  20 Haynes, Andrew 2 0.0 2 0 0 0.0 0 0 0.0 0 0 0.0 0 0.0 || 20.0 Haynes, Andrew  20 Haynes, Andrew 2 1.0 0.0 0.0 0.0 0.0 0.5 0.5 0.5 0.0 0.0 0.0 || #20 Haynes, Andrew 2 1 1 1.0","{""# #"": 20.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 0, ""AST"": 1, ""AST/TO Ratio"": 1.0, ""AVG"": 0.0, ""BLK"": 0.0, ""DREB"": 0.5, ""FG%"": 0.0, ""FGA"": 0, ""FGM"": 0, ""FT%"": 0.0, ""FTA"": 0, ""FTM"": 0, ""GP"": 2, ""GP GP"": 2, ""GS GS"": 0.0, ""MIN"": 1.0, ""Name"": ""#20 Haynes, Andrew"", ""OREB"": 0.0, ""PTS"": 0.0, ""Player Player"": ""Haynes, Andrew  20 Haynes, Andrew"", ""REB"": 0.5, ""STL"": 0.0, ""TO"": 1}",20.0,"Haynes, Andrew  20 Haynes, Andrew",2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,"#20 Haynes, Andrew",2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyrese Elliott,West Alabama,Gulf South,https://uwaathletics.com/sports/mens-basketball/stats,official_school_stats_page,"12.0 Elliott, Tyrese  12 Elliott, Tyrese 5 0.0 28 6 13 0.462 3 7 0.429 1 2 0.5 16 3.2 || 12.0 Elliott, Tyrese  12 Elliott, Tyrese 5 5.6 0.462 0.429 0.5 0.4 1.0 1.4 0.8 0.2 0.2 3.2","{""# #"": 12.0, ""3PT"": 3, ""3PT%"": 0.429, ""3PTA"": 7, ""AST"": 0.8, ""AVG"": 3.2, ""BLK"": 0.2, ""DREB"": 1.0, ""FG%"": 0.462, ""FGA"": 13, ""FGM"": 6, ""FT%"": 0.5, ""FTA"": 2, ""FTM"": 1, ""GP GP"": 5, ""GS GS"": 0.0, ""MIN"": 5.6, ""OREB"": 0.4, ""PTS"": 3.2, ""Player Player"": ""Elliott, Tyrese  12 Elliott, Tyrese"", ""REB"": 1.4, ""STL"": 0.2}",12.0,"Elliott, Tyrese  12 Elliott, Tyrese",5.0,0.0,5.6,6.0,13.0,0.462,3.0,7.0,0.429,1.0,2.0,0.5,3.2,3.2,0.4,1.0,1.4,0.8,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutson Rowe,West Florida,Gulf South,https://goargos.com/sports/mens-basketball/stats,official_school_stats_page,"2.0 Rowe, Hutson  02 Rowe, Hutson 7 0.0 51 5 13 0.385 2 7 0.286 2 4 0.5 14 2.0 || 2.0 Rowe, Hutson  02 Rowe, Hutson 7 7.3 0.385 0.286 0.5 0.0 0.9 0.9 0.6 0.9 0.1 2.0 || #02 Rowe, Hutson 7 4 3 1.33","{""# #"": 2.0, ""3PT"": 2, ""3PT%"": 0.286, ""3PTA"": 7, ""AST"": 4, ""AST/TO Ratio"": 1.33, ""AVG"": 2.0, ""BLK"": 0.1, ""DREB"": 0.9, ""FG%"": 0.385, ""FGA"": 13, ""FGM"": 5, ""FT%"": 0.5, ""FTA"": 4, ""FTM"": 2, ""GP"": 7, ""GP GP"": 7, ""GS GS"": 0.0, ""MIN"": 7.3, ""Name"": ""#02 Rowe, Hutson"", ""OREB"": 0.0, ""PTS"": 2.0, ""Player Player"": ""Rowe, Hutson  02 Rowe, Hutson"", ""REB"": 0.9, ""STL"": 0.9, ""TO"": 3}",2.0,"Rowe, Hutson  02 Rowe, Hutson",7.0,0.0,7.3,5.0,13.0,0.385,2.0,7.0,0.286,2.0,4.0,0.5,2.0,2.0,0.0,0.9,0.9,4.0,0.9,0.1,"#02 Rowe, Hutson",7.0,3.0,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zac Clarke,West Florida,Gulf South,https://goargos.com/sports/mens-basketball/stats,official_school_stats_page,"14.0 Clarke, Zac  14 Clarke, Zac 7 0.0 24 3 10 0.3 1 3 0.333 1 2 0.5 8 1.1 || 14.0 Clarke, Zac  14 Clarke, Zac 7 3.4 0.3 0.333 0.5 0.1 0.3 0.4 0.1 0.1 0.0 1.1","{""# #"": 14.0, ""3PT"": 1, ""3PT%"": 0.333, ""3PTA"": 3, ""AST"": 0.1, ""AVG"": 1.1, ""BLK"": 0.0, ""DREB"": 0.3, ""FG%"": 0.3, ""FGA"": 10, ""FGM"": 3, ""FT%"": 0.5, ""FTA"": 2, ""FTM"": 1, ""GP GP"": 7, ""GS GS"": 0.0, ""MIN"": 3.4, ""OREB"": 0.1, ""PTS"": 1.1, ""Player Player"": ""Clarke, Zac  14 Clarke, Zac"", ""REB"": 0.4, ""STL"": 0.1}",14.0,"Clarke, Zac  14 Clarke, Zac",7.0,0.0,3.4,3.0,10.0,0.3,1.0,3.0,0.333,1.0,2.0,0.5,1.1,1.1,0.1,0.3,0.4,0.1,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ja'Queze Kirby,Angelo State,Lone Star,https://angelosports.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"3.0 Kirby, Ja'Queze  03 Kirby, Ja'Queze 9 8.0 189 28 72 0.389 12 34 0.353 12 15 0.8 80 8.9 || 3.0 Kirby, Ja'Queze  03 Kirby, Ja'Queze 9 21.0 0.389 0.353 0.8 1.7 4.8 6.4 0.7 2.3 1.3 8.9","{""# #"": 3.0, ""3PT"": 12, ""3PT%"": 0.353, ""3PTA"": 34, ""AST"": 0.7, ""AVG"": 8.9, ""BLK"": 1.3, ""DREB"": 4.8, ""FG%"": 0.389, ""FGA"": 72, ""FGM"": 28, ""FT%"": 0.8, ""FTA"": 15, ""FTM"": 12, ""GP GP"": 9, ""GS GS"": 8.0, ""MIN"": 21.0, ""OREB"": 1.7, ""PTS"": 8.9, ""Player Player"": ""Kirby, Ja'Queze  03 Kirby, Ja'Queze"", ""REB"": 6.4, ""STL"": 2.3}",3.0,"Kirby, Ja'Queze  03 Kirby, Ja'Queze",9.0,8.0,21.0,28.0,72.0,0.389,12.0,34.0,0.353,12.0,15.0,0.8,8.9,8.9,1.7,4.8,6.4,0.7,2.3,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devyn Paz,Angelo State,Lone Star,https://angelosports.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"30.0 Paz, Devyn  30 Paz, Devyn 3 0.0 7 1 4 0.25 0 1 0.0 1 2 0.5 3 1.0 || 30.0 Paz, Devyn  30 Paz, Devyn 3 2.3 0.25 0.0 0.5 0.3 0.3 0.7 0.0 0.0 0.0 1.0","{""# #"": 30.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 1, ""AST"": 0.0, ""AVG"": 1.0, ""BLK"": 0.0, ""DREB"": 0.3, ""FG%"": 0.25, ""FGA"": 4, ""FGM"": 1, ""FT%"": 0.5, ""FTA"": 2, ""FTM"": 1, ""GP GP"": 3, ""GS GS"": 0.0, ""MIN"": 2.3, ""OREB"": 0.3, ""PTS"": 1.0, ""Player Player"": ""Paz, Devyn  30 Paz, Devyn"", ""REB"": 0.7, ""STL"": 0.0}",30.0,"Paz, Devyn  30 Paz, Devyn",3.0,0.0,2.3,1.0,4.0,0.25,0.0,1.0,0.0,1.0,2.0,0.5,1.0,1.0,0.3,0.3,0.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darius Brady,Angelo State,Lone Star,https://angelosports.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"12.0 Brady, Darius  12 Brady, Darius 7 0.0 30 0 4 0.0 0 3 0.0 4 4 1.0 4 0.6 || 12.0 Brady, Darius  12 Brady, Darius 7 4.3 0.0 0.0 1.0 0.1 0.0 0.1 0.1 0.1 0.0 0.6","{""# #"": 12.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 3, ""AST"": 0.1, ""AVG"": 0.6, ""BLK"": 0.0, ""DREB"": 0.0, ""FG%"": 0.0, ""FGA"": 4, ""FGM"": 0, ""FT%"": 1.0, ""FTA"": 4, ""FTM"": 4, ""GP GP"": 7, ""GS GS"": 0.0, ""MIN"": 4.3, ""OREB"": 0.1, ""PTS"": 0.6, ""Player Player"": ""Brady, Darius  12 Brady, Darius"", ""REB"": 0.1, ""STL"": 0.1}",12.0,"Brady, Darius  12 Brady, Darius",7.0,0.0,4.3,0.0,4.0,0.0,0.0,3.0,0.0,4.0,4.0,1.0,0.6,0.6,0.1,0.0,0.1,0.1,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelen Smith,Cameron,Lone Star,https://cameronaggies.com/sports/mens-basketball/stats,official_school_stats_page,"3.0 Smith, Kelen  03 Smith, Kelen 5 0.0 19 0 6 0.0 0 3 0.0 5 6 0.833 5 1.0 || 3.0 Smith, Kelen  03 Smith, Kelen 5 3.8 0.0 0.0 0.833 0.0 0.0 0.0 0.6 0.0 0.0 1.0","{""# #"": 3.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 3, ""AST"": 0.6, ""AVG"": 1.0, ""BLK"": 0.0, ""DREB"": 0.0, ""FG%"": 0.0, ""FGA"": 6, ""FGM"": 0, ""FT%"": 0.833, ""FTA"": 6, ""FTM"": 5, ""GP GP"": 5, ""GS GS"": 0.0, ""MIN"": 3.8, ""OREB"": 0.0, ""PTS"": 1.0, ""Player Player"": ""Smith, Kelen  03 Smith, Kelen"", ""REB"": 0.0, ""STL"": 0.0}",3.0,"Smith, Kelen  03 Smith, Kelen",5.0,0.0,3.8,0.0,6.0,0.0,0.0,3.0,0.0,5.0,6.0,0.833,1.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaiah Dozier,Dallas Baptist,Lone Star,https://dbupatriots.com/sports/mens-basketball/stats,official_school_stats_page,"4.0 Dozier, Isaiah  04 Dozier, Isaiah 9 0.0 32 6 10 0.6 0 0 0.0 2 4 0.5 14 1.6 || 4.0 Dozier, Isaiah  04 Dozier, Isaiah 9 3.6 0.6 0.0 0.5 0.4 0.9 1.3 0.1 0.1 0.0 1.6","{""# #"": 4.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 0, ""AST"": 0.1, ""AVG"": 1.6, ""BLK"": 0.0, ""DREB"": 0.9, ""FG%"": 0.6, ""FGA"": 10, ""FGM"": 6, ""FT%"": 0.5, ""FTA"": 4, ""FTM"": 2, ""GP GP"": 9, ""GS GS"": 0.0, ""MIN"": 3.6, ""OREB"": 0.4, ""PTS"": 1.6, ""Player Player"": ""Dozier, Isaiah  04 Dozier, Isaiah"", ""REB"": 1.3, ""STL"": 0.1}",4.0,"Dozier, Isaiah  04 Dozier, Isaiah",9.0,0.0,3.6,6.0,10.0,0.6,0.0,0.0,0.0,2.0,4.0,0.5,1.6,1.6,0.4,0.9,1.3,0.1,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaden Clarke,Eastern New Mexico,Lone Star,https://goeasternathletics.com/sports/mens-basketball/stats,official_school_stats_page,"11.0 Clarke, Jaden  11 Clarke, Jaden 1 0.0 5 1 5 0.2 0 2 0.0 0 0 0.0 2 2.0 || 11.0 Clarke, Jaden  11 Clarke, Jaden 1 5.0 0.2 0.0 0.0 0.0 1.0 1.0 1.0 1.0 0.0 2.0","{""# #"": 11.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 2, ""AST"": 1.0, ""AVG"": 2.0, ""BLK"": 0.0, ""DREB"": 1.0, ""FG%"": 0.2, ""FGA"": 5, ""FGM"": 1, ""FT%"": 0.0, ""FTA"": 0, ""FTM"": 0, ""GP GP"": 1, ""GS GS"": 0.0, ""MIN"": 5.0, ""OREB"": 0.0, ""PTS"": 2.0, ""Player Player"": ""Clarke, Jaden  11 Clarke, Jaden"", ""REB"": 1.0, ""STL"": 1.0}",11.0,"Clarke, Jaden  11 Clarke, Jaden",1.0,0.0,5.0,1.0,5.0,0.2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Derrick Daniels, Jr.",Eastern New Mexico,Lone Star,https://goeasternathletics.com/sports/mens-basketball/stats,official_school_stats_page,"1.0 Daniels Jr., Derrick  01 Daniels Jr., Derrick 4 0.0 54 3 12 0.25 0 2 0.0 0 0 0.0 6 1.5 || 1.0 Daniels Jr., Derrick  01 Daniels Jr., Derrick 4 13.5 0.25 0.0 0.0 1.0 1.5 2.5 0.5 0.3 0.3 1.5","{""# #"": 1.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 2, ""AST"": 0.5, ""AVG"": 1.5, ""BLK"": 0.3, ""DREB"": 1.5, ""FG%"": 0.25, ""FGA"": 12, ""FGM"": 3, ""FT%"": 0.0, ""FTA"": 0, ""FTM"": 0, ""GP GP"": 4, ""GS GS"": 0.0, ""MIN"": 13.5, ""OREB"": 1.0, ""PTS"": 1.5, ""Player Player"": ""Daniels Jr., Derrick  01 Daniels Jr., Derrick"", ""REB"": 2.5, ""STL"": 0.3}",1.0,"Daniels Jr., Derrick  01 Daniels Jr., Derrick",4.0,0.0,13.5,3.0,12.0,0.25,0.0,2.0,0.0,0.0,0.0,0.0,1.5,1.5,1.0,1.5,2.5,0.5,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emerson Juhasz,Lubbock Christian,Lone Star,https://lcuchaps.com/sports/mens-basketball/stats,official_school_stats_page,"13.0 Juhasz, Emerson  13 Juhasz, Emerson 7 0.0 30 2 8 0.25 1 4 0.25 3 4 0.75 8 1.1 || 13.0 Juhasz, Emerson  13 Juhasz, Emerson 7 4.3 0.25 0.25 0.75 0.4 0.4 0.9 0.1 0.0 0.0 1.1","{""# #"": 13.0, ""3PT"": 1, ""3PT%"": 0.25, ""3PTA"": 4, ""AST"": 0.1, ""AVG"": 1.1, ""BLK"": 0.0, ""DREB"": 0.4, ""FG%"": 0.25, ""FGA"": 8, ""FGM"": 2, ""FT%"": 0.75, ""FTA"": 4, ""FTM"": 3, ""GP GP"": 7, ""GS GS"": 0.0, ""MIN"": 4.3, ""OREB"": 0.4, ""PTS"": 1.1, ""Player Player"": ""Juhasz, Emerson  13 Juhasz, Emerson"", ""REB"": 0.9, ""STL"": 0.0}",13.0,"Juhasz, Emerson  13 Juhasz, Emerson",7.0,0.0,4.3,2.0,8.0,0.25,1.0,4.0,0.25,3.0,4.0,0.75,1.1,1.1,0.4,0.4,0.9,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adam Varadi,Lubbock Christian,Lone Star,https://lcuchaps.com/sports/mens-basketball/stats,official_school_stats_page,"32.0 Varadi, Adam  32 Varadi, Adam 5 0.0 14 0 1 0.0 0 0 0.0 0 0 0.0 0 0.0 || 32.0 Varadi, Adam  32 Varadi, Adam 5 2.8 0.0 0.0 0.0 0.2 0.4 0.6 0.2 0.0 0.0 0.0 || #32 Varadi, Adam 5 1 1 1.0","{""# #"": 32.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 0, ""AST"": 1, ""AST/TO Ratio"": 1.0, ""AVG"": 0.0, ""BLK"": 0.0, ""DREB"": 0.4, ""FG%"": 0.0, ""FGA"": 1, ""FGM"": 0, ""FT%"": 0.0, ""FTA"": 0, ""FTM"": 0, ""GP"": 5, ""GP GP"": 5, ""GS GS"": 0.0, ""MIN"": 2.8, ""Name"": ""#32 Varadi, Adam"", ""OREB"": 0.2, ""PTS"": 0.0, ""Player Player"": ""Varadi, Adam  32 Varadi, Adam"", ""REB"": 0.6, ""STL"": 0.0, ""TO"": 1}",32.0,"Varadi, Adam  32 Varadi, Adam",5.0,0.0,2.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6,1.0,0.0,0.0,"#32 Varadi, Adam",5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
