target_conference,player_name,player_key,source_school,source_conference,source_level,destination_school,first_target_season,source_season,position,height,weight,source_games,source_mpg,source_minutes_share,source_ppg,source_rpg,source_apg,source_spg,source_bpg,source_topg,source_fg_pct,source_fg3_pct,source_ft_pct,source_efg_pct,source_pts_per_40,source_reb_per_40,source_ast_per_40,source_stl_per_40,source_blk_per_40,source_tov_per_40,target_games,target_games_started,target_mpg,target_minutes,target_minutes_share,target_ppg,target_rpg,target_apg,target_spg,target_bpg,target_topg,target_ts_pct,target_per,target_usg_pct,target_ws,target_ws_per_40,target_bpm,source_url,outcome_url
Mountain West,Milos Vicentic,milos vicentic,UC San Diego,Big West,D1,New Mexico,2025-26,2024-25,F,6-7,220,1,20.0,0.5,3.0,5.0,0.0,0.0,0.0,1.0,0.167,1.0,0.0,0.25,6.0,10.0,0.0,0.0,0.0,2.0,16,0,7.3,116.8,0.1825,3.1,1.1,0.2,0.3,0.1,0.1,0.4607609988109394,13.0,23.5,0.3,0.114,-0.4,https://www.sports-reference.com/cbb/players/milos-vicentic-1.html,https://www.sports-reference.com/cbb/players/milos-vicentic-1.html
Mountain West,Tajavis Miller,tajavis miller,North Dakota State,Summit,D1,New Mexico,2025-26,2024-25,G,6-4,190,30,21.2,0.53,10.6,4.5,1.3,0.3,0.2,1.2,0.51,0.367,0.74,0.588,20.0,8.49056603773585,2.452830188679245,0.5660377358490566,0.37735849056603776,2.2641509433962264,32,0,16.8,537.6,0.42000000000000004,5.6,2.1,1.0,0.8,0.2,0.6,0.533130236100533,11.9,17.2,1.5,0.115,2.7,https://www.sports-reference.com/cbb/players/tajavis-miller-1.html,https://www.sports-reference.com/cbb/players/tajavis-miller-1.html
Mountain West,Darrion Trammell,darrion trammell,Seattle,WAC,D1,San Diego State,2022-23,2021-22,G,5-10,165,31,33.5,0.8375,17.3,3.8,5.0,2.5,0.1,2.9,0.4,0.344,0.821,0.469,20.65671641791045,4.537313432835821,5.970149253731344,2.985074626865672,0.11940298507462686,3.462686567164179,38,37,27.2,1033.6,0.6799999999999999,9.8,2.4,2.9,1.3,0.1,1.6,0.48572561459159397,14.0,22.4,3.1,0.118,4.6,https://www.sports-reference.com/cbb/players/darrion-trammell-1.html,https://www.sports-reference.com/cbb/players/darrion-trammell-1.html
Mountain West,Micah Parrish,micah parrish,Oakland,Horizon,D1,San Diego State,2022-23,2021-22,F,6-6,180,30,34.3,0.8574999999999999,12.1,6.0,1.4,1.7,0.2,1.9,0.44,0.353,0.8,0.531,14.110787172011664,6.997084548104957,1.6326530612244898,1.9825072886297377,0.23323615160349856,2.2157434402332363,39,1,21.5,838.5,0.5375,7.4,3.6,0.6,0.7,0.3,1.0,0.5217146080090242,13.2,19.7,2.6,0.126,4.0,https://www.sports-reference.com/cbb/players/micah-parrish-1.html,https://www.sports-reference.com/cbb/players/micah-parrish-1.html
Mountain West,Jay Pal,jay pal,Campbell,Big South,D1,San Diego State,2023-24,2022-23,G,6-9,190,32,31.0,0.775,12.3,6.9,1.4,0.9,1.5,1.8,0.58,0.329,0.734,0.63,15.870967741935484,8.903225806451612,1.8064516129032258,1.1612903225806452,1.935483870967742,2.3225806451612905,37,13,17.1,632.7,0.42750000000000005,5.1,4.2,0.8,0.3,1.0,1.2,0.5636604774535808,14.6,17.4,1.9,0.12,3.0,https://www.sports-reference.com/cbb/players/jay-pal-1.html,https://www.sports-reference.com/cbb/players/jay-pal-1.html
Mountain West,Reese Dixon-Waters,reese dixon waters,Southern California,Pac-12,D1,San Diego State,2023-24,2022-23,G,6-5,210,29,25.4,0.635,9.8,3.2,1.1,0.7,0.4,1.9,0.438,0.296,0.775,0.489,15.433070866141733,5.039370078740157,1.7322834645669292,1.1023622047244095,0.6299212598425197,2.9921259842519685,37,23,25.7,950.9,0.6425,9.6,3.7,1.2,0.6,0.2,1.0,0.5312084993359893,13.5,20.2,2.9,0.123,2.6,https://www.sports-reference.com/cbb/players/reese-waters-1.html,https://www.sports-reference.com/cbb/players/reese-waters-1.html
Mountain West,Jared Coleman-Jones,jared coleman jones,Middle Tennessee,CUSA,D1,San Diego State,2024-25,2023-24,F,6-10,240,33,28.1,0.7025,11.0,7.6,2.3,0.6,1.1,3.2,0.452,0.442,0.771,0.486,15.658362989323843,10.81850533807829,3.274021352313167,0.8540925266903914,1.5658362989323842,4.555160142348754,29,28,25.5,739.5,0.6375,7.3,5.0,1.0,0.6,0.7,1.1,0.5155367231638418,12.6,16.9,2.0,0.11,3.0,https://www.sports-reference.com/cbb/players/jared-coleman-jones-1.html,https://www.sports-reference.com/cbb/players/jared-coleman-jones-1.html
Mountain West,Kimo Ferrari,kimo ferrari,Brown,Ivy,D1,San Diego State,2024-25,2023-24,G,6-0,185,26,26.5,0.6625,6.7,2.5,2.0,1.1,0.1,0.9,0.465,0.448,0.636,0.634,10.11320754716981,3.7735849056603774,3.018867924528302,1.6603773584905661,0.1509433962264151,1.3584905660377358,21,0,5.9,123.9,0.14750000000000002,1.6,0.9,0.3,0.2,0.0,0.0,0.6734006734006733,16.7,10.9,0.6,0.192,3.6,https://www.sports-reference.com/cbb/players/kimo-ferrari-1.html,https://www.sports-reference.com/cbb/players/kimo-ferrari-1.html
Mountain West,Nick Boyd,nick boyd,Florida Atlantic,AAC,D1,San Diego State,2024-25,2023-24,G,6-3,170,27,23.8,0.595,9.3,2.7,1.8,0.9,0.0,1.1,0.4,0.341,0.842,0.505,15.630252100840336,4.53781512605042,3.0252100840336134,1.5126050420168067,0.0,1.8487394957983192,31,31,29.9,926.9,0.7474999999999999,13.4,3.9,3.9,1.0,0.0,1.8,0.5445383615084526,18.0,24.8,3.6,0.157,5.9,https://www.sports-reference.com/cbb/players/nicholas-boyd-1.html,https://www.sports-reference.com/cbb/players/nicholas-boyd-1.html
Mountain West,Wayne McKinney,wayne mckinney,San Diego,WCC,D1,San Diego State,2024-25,2023-24,G,6-0,190,32,30.1,0.7525000000000001,13.5,3.6,2.9,1.3,0.2,2.1,0.419,0.342,0.744,0.459,17.940199335548172,4.784053156146179,3.8538205980066444,1.7275747508305648,0.26578073089700993,2.7906976744186047,31,1,18.5,573.5,0.4625,6.4,1.5,0.6,0.4,0.2,0.5,0.4764740917212627,9.7,20.5,1.2,0.08,-1.3,https://www.sports-reference.com/cbb/players/wayne-mckinneyiii-1.html,https://www.sports-reference.com/cbb/players/wayne-mckinneyiii-1.html
Mountain West,Jeremiah Oden,jeremiah oden,DePaul,Big East,D1,San Diego State,2025-26,2023-24,F,6-8,180,32,28.2,0.705,7.6,3.2,0.7,0.4,0.4,1.2,0.347,0.313,0.814,0.419,10.78014184397163,4.539007092198582,0.9929078014184397,0.5673758865248227,0.5673758865248227,1.702127659574468,30,15,13.9,417.0,0.34750000000000003,4.6,2.3,0.4,0.4,0.1,0.5,0.5497131931166347,12.4,17.2,1.2,0.112,1.5,https://www.sports-reference.com/cbb/players/jeremiah-oden-1.html,https://www.sports-reference.com/cbb/players/jeremiah-oden-1.html
Mountain West,Sean Newman,sean newman,Louisiana Tech,CUSA,D1,San Diego State,2025-26,2024-25,G,6-1,160,31,33.3,0.8324999999999999,9.9,2.3,7.9,0.8,0.3,3.0,0.386,0.307,0.838,0.457,11.891891891891893,2.762762762762763,9.48948948948949,0.9609609609609611,0.3603603603603604,3.603603603603604,33,5,15.4,508.2,0.385,3.3,1.2,2.4,0.5,0.0,0.8,0.502436053593179,9.8,13.8,1.1,0.087,1.9,https://www.sports-reference.com/cbb/players/sean-newman-jr-1.html,https://www.sports-reference.com/cbb/players/sean-newman-jr-1.html
Mountain West,Robert Vaihola,robert vaihola,Fresno State,MWC,D1,San Jose State,2022-23,2021-22,F,6-8,245,22,6.9,0.17250000000000001,1.5,2.0,0.2,0.0,0.2,0.4,0.765,0.0,0.353,0.765,8.695652173913043,11.594202898550725,1.1594202898550725,0.0,1.1594202898550725,2.318840579710145,35,0,20.1,703.5,0.5025000000000001,7.6,6.5,0.5,0.4,0.6,1.4,0.6975036710719529,24.9,18.3,3.0,0.171,3.8,https://www.sports-reference.com/cbb/players/robert-vaihola-1.html,https://www.sports-reference.com/cbb/players/robert-vaihola-1.html
Mountain West,Sage Tolbert,sage tolbert,Temple,AAC,D1,San Jose State,2022-23,2021-22,F,6-8,210,29,15.8,0.395,3.1,3.9,0.6,0.7,0.3,0.7,0.433,0.333,0.614,0.463,7.848101265822785,9.873417721518987,1.5189873417721518,1.7721518987341771,0.7594936708860759,1.7721518987341771,35,35,28.3,990.5,0.7075,8.1,7.3,0.8,0.7,0.5,1.1,0.5312172088142707,15.9,16.6,2.9,0.117,1.5,https://www.sports-reference.com/cbb/players/sage-tolbert-1.html,https://www.sports-reference.com/cbb/players/sage-tolbert-1.html
Mountain West,Adrame Diongue,adrame diongue,Washington State,Pac-12,D1,San Jose State,2023-24,2022-23,C,7-0,190,23,6.3,0.1575,1.3,1.8,0.2,0.3,0.5,0.7,0.526,0.0,0.588,0.526,8.253968253968255,11.428571428571429,1.2698412698412698,1.9047619047619049,3.174603174603175,4.444444444444445,26,23,16.4,426.4,0.41,4.8,4.3,0.8,0.5,1.5,1.7,0.5994005994005994,14.9,19.0,0.6,0.057,-3.0,https://www.sports-reference.com/cbb/players/adrame-diongue-1.html,https://www.sports-reference.com/cbb/players/adrame-diongue-1.html
Mountain West,Chol Marial,chol marial,Oregon State,Pac-12,D1,San Jose State,2024-25,2023-24,C,7-2,230,31,11.7,0.2925,2.3,2.4,0.2,0.2,1.0,1.2,0.366,0.444,0.8,0.394,7.863247863247864,8.205128205128206,0.6837606837606838,0.6837606837606838,3.418803418803419,4.102564102564103,28,3,9.2,257.59999999999997,0.22999999999999998,1.6,2.2,0.1,0.1,1.1,0.6,0.43668122270742366,9.1,14.0,0.2,0.028,-3.3,https://www.sports-reference.com/cbb/players/chol-marial-1.html,https://www.sports-reference.com/cbb/players/chol-marial-1.html
Mountain West,Donavan Yap,donavan yap,Fresno State,MWC,D1,San Jose State,2024-25,2023-24,G,6-3,175,26,22.1,0.5525,9.0,1.8,1.8,0.5,0.1,1.9,0.438,0.351,0.881,0.514,16.289592760180994,3.257918552036199,3.257918552036199,0.9049773755656108,0.18099547511312217,3.438914027149321,34,34,30.1,1023.4000000000001,0.7525000000000001,10.1,2.6,2.8,1.0,0.1,1.7,0.5397605814450619,12.2,19.4,2.1,0.08,-1.1,https://www.sports-reference.com/cbb/players/donavan-yap-1.html,https://www.sports-reference.com/cbb/players/donavan-yap-1.html
Mountain West,Josh Uduje,josh uduje,Utah State,MWC,D1,San Jose State,2024-25,2023-24,G,6-5,175,35,24.0,0.6,8.7,2.5,0.9,0.8,0.3,0.8,0.425,0.275,0.736,0.479,14.5,4.166666666666667,1.5,1.3333333333333333,0.5,1.3333333333333333,33,33,31.4,1036.2,0.7849999999999999,16.4,4.5,1.5,1.1,0.4,1.8,0.5850456621004566,20.3,26.5,3.5,0.135,3.0,https://www.sports-reference.com/cbb/players/josh-uduje-1.html,https://www.sports-reference.com/cbb/players/josh-uduje-1.html
Mountain West,Sadaidriene Hall,sadaidriene hall,Stephen F. Austin,WAC,D1,San Jose State,2024-25,2023-24,F,6-5,200,18,20.1,0.5025000000000001,10.7,4.8,1.2,0.9,0.3,1.8,0.538,0.25,0.7,0.552,21.293532338308456,9.552238805970148,2.388059701492537,1.7910447761194028,0.5970149253731343,3.5820895522388057,34,28,25.1,853.4000000000001,0.6275000000000001,8.1,5.1,1.7,1.3,0.4,1.4,0.538850452368281,15.4,18.7,2.1,0.1,1.6,https://www.sports-reference.com/cbb/players/sadaidriene-hall-1.html,https://www.sports-reference.com/cbb/players/sadaidriene-hall-1.html
Mountain West,Sadraque Nganga,sadraque nganga,Seton Hall,Big East,D1,San Jose State,2024-25,2023-24,G,6-10,220,19,6.9,0.17250000000000001,1.1,1.4,0.2,0.1,0.1,0.4,0.261,0.111,0.7,0.283,6.3768115942028984,8.115942028985506,1.1594202898550725,0.5797101449275363,0.5797101449275363,2.318840579710145,29,6,15.6,452.4,0.39,6.8,3.3,0.6,0.3,0.0,1.1,0.5833905284831846,17.1,23.1,1.1,0.097,-1.1,https://www.sports-reference.com/cbb/players/sadraque-nganga-1.html,https://www.sports-reference.com/cbb/players/sadraque-nganga-1.html
Mountain West,Steven Vasquez,steven vasquez,Fresno State,MWC,D1,San Jose State,2024-25,2023-24,G,6-2,170,9,4.6,0.11499999999999999,0.9,1.1,0.3,0.2,0.0,0.0,0.231,0.182,0.0,0.308,7.82608695652174,9.56521739130435,2.608695652173913,1.7391304347826089,0.0,0.0,11,0,8.7,95.69999999999999,0.21749999999999997,2.1,0.9,0.4,0.5,0.1,0.3,0.5526315789473685,10.7,13.1,0.2,0.085,0.2,https://www.sports-reference.com/cbb/players/steven-vasquez-1.html,https://www.sports-reference.com/cbb/players/steven-vasquez-1.html
Mountain West,Will McClendon,will mcclendon,UCLA,Pac-12,D1,San Jose State,2024-25,2023-24,G,6-2,210,33,21.0,0.525,4.1,3.3,1.1,0.6,0.1,0.5,0.339,0.354,0.714,0.449,7.809523809523809,6.285714285714286,2.0952380952380953,1.1428571428571428,0.19047619047619047,0.9523809523809523,24,24,32.1,770.4000000000001,0.8025,12.0,3.3,2.8,0.8,0.0,0.9,0.5100306018361102,13.9,20.8,1.9,0.098,0.7,https://www.sports-reference.com/cbb/players/will-mcclendon-1.html,https://www.sports-reference.com/cbb/players/will-mcclendon-1.html
Mountain West,Adrian Myers,adrian myers,Mississippi State,SEC,D1,San Jose State,2025-26,2023-24,G,6-6,205,10,3.4,0.08499999999999999,1.0,0.5,0.0,0.2,0.0,0.7,0.364,0.222,0.0,0.455,11.764705882352942,5.882352941176471,0.0,2.3529411764705883,0.0,8.23529411764706,28,22,28.4,795.1999999999999,0.71,11.1,4.9,1.0,1.0,0.8,1.0,0.5451866404715127,16.9,20.7,1.7,0.087,1.8,https://www.sports-reference.com/cbb/players/adrian-myers-1.html,https://www.sports-reference.com/cbb/players/adrian-myers-1.html
Mountain West,Colby Garland,colby garland,Longwood,Big South,D1,San Jose State,2025-26,2024-25,G,6-1,183,32,29.3,0.7325,12.1,2.8,4.4,0.9,0.1,1.9,0.467,0.338,0.852,0.509,16.51877133105802,3.8225255972696246,6.006825938566553,1.2286689419795223,0.13651877133105803,2.5938566552901023,29,27,35.1,1017.9000000000001,0.8775000000000001,20.3,3.3,4.6,1.1,0.0,2.1,0.5909408476944573,23.8,29.2,3.6,0.142,4.9,https://www.sports-reference.com/cbb/players/colby-garland-1.html,https://www.sports-reference.com/cbb/players/colby-garland-1.html
Mountain West,JaVaughn Hannah,javaughn hannah,Western Michigan,MAC,D1,San Jose State,2025-26,2024-25,G,6-4,205,30,28.4,0.71,12.0,4.1,1.5,1.3,0.2,1.0,0.422,0.273,0.746,0.468,16.901408450704228,5.774647887323944,2.1126760563380285,1.8309859154929577,0.28169014084507044,1.4084507042253522,2,2,22.0,44.0,0.55,7.5,1.0,0.5,0.5,0.0,1.5,0.6087662337662337,9.4,18.4,0.0,0.002,-1.5,https://www.sports-reference.com/cbb/players/javaughn-hannah-1.html,https://www.sports-reference.com/cbb/players/javaughn-hannah-1.html
Mountain West,Marcus Overstreet,marcus overstreet,Mercer,Southern,D1,San Jose State,2025-26,2024-25,F,6-9,220,29,13.0,0.325,6.2,5.3,0.2,0.4,0.7,0.7,0.517,0.0,0.403,0.517,19.076923076923077,16.307692307692307,0.6153846153846154,1.2307692307692308,2.1538461538461537,2.1538461538461537,26,4,10.5,273.0,0.2625,2.8,3.2,0.3,0.3,0.3,0.5,0.5368098159509203,16.3,15.4,0.6,0.089,-2.4,https://www.sports-reference.com/cbb/players/marcus-overstreet-1.html,https://www.sports-reference.com/cbb/players/marcus-overstreet-1.html
Mountain West,Yaphet Moundi,yaphet moundi,Iona,MAAC,D1,San Jose State,2025-26,2024-25,F,6-8,205,32,20.6,0.515,9.8,7.4,0.9,1.1,0.7,1.9,0.565,0.0,0.514,0.565,19.02912621359223,14.36893203883495,1.7475728155339805,2.1359223300970873,1.3592233009708736,3.6893203883495143,13,11,26.8,348.40000000000003,0.67,12.5,7.6,1.4,1.1,0.5,1.7,0.6110676574110285,23.4,23.8,1.2,0.141,3.8,https://www.sports-reference.com/cbb/players/yaphet-moundi-1.html,https://www.sports-reference.com/cbb/players/yaphet-moundi-1.html
Mountain West,Daniel Akin,daniel akin,California Baptist,WAC,D1,Utah State,2022-23,2021-22,F,6-9,220,34,26.7,0.6675,10.8,8.1,1.5,0.7,1.0,2.4,0.541,0.0,0.696,0.541,16.179775280898877,12.134831460674157,2.247191011235955,1.0486891385767791,1.4981273408239701,3.595505617977528,35,1,26.9,941.5,0.6725,12.0,6.8,0.9,0.5,0.7,1.7,0.710563713879678,21.2,19.8,4.4,0.187,5.5,https://www.sports-reference.com/cbb/players/daniel-akin-1.html,https://www.sports-reference.com/cbb/players/daniel-akin-1.html
Mountain West,Taylor Funk,taylor funk,Saint Joseph's,A-10,D1,Utah State,2022-23,2021-22,F,6-8,230,28,36.1,0.9025000000000001,13.2,6.6,1.8,0.9,0.3,1.5,0.406,0.373,0.87,0.538,14.626038781163434,7.313019390581717,1.9944598337950137,0.9972299168975068,0.33240997229916897,1.6620498614958448,34,34,30.6,1040.4,0.765,13.4,5.5,1.7,0.9,0.7,1.4,0.5846422338568935,18.9,21.7,4.0,0.154,6.9,https://www.sports-reference.com/cbb/players/taylor-funk-1.html,https://www.sports-reference.com/cbb/players/taylor-funk-1.html
Mountain West,Darius Brown,darius brown,Montana State,Big Sky,D1,Utah State,2023-24,2022-23,G,6-2,195,34,29.5,0.7375,9.1,4.4,4.9,1.8,0.0,1.6,0.465,0.397,0.909,0.529,12.338983050847459,5.966101694915254,6.6440677966101696,2.440677966101695,0.0,2.169491525423729,35,35,36.1,1263.5,0.9025000000000001,12.3,4.3,6.5,1.5,0.2,1.9,0.5788780120481929,18.4,17.9,4.9,0.156,5.7,https://www.sports-reference.com/cbb/players/darius-brownii-1.html,https://www.sports-reference.com/cbb/players/darius-brownii-1.html
Mountain West,Great Osobor,great osobor,Montana State,Big Sky,D1,Utah State,2023-24,2022-23,F,6-8,245,34,19.0,0.475,10.1,4.6,1.0,0.6,0.9,2.1,0.624,0.5,0.664,0.626,21.263157894736842,9.68421052631579,2.1052631578947367,1.263157894736842,1.894736842105263,4.421052631578948,35,35,33.6,1176.0,0.8400000000000001,17.7,9.0,2.8,1.3,1.4,2.8,0.6161236424394319,25.5,26.4,5.7,0.195,7.6,https://www.sports-reference.com/cbb/players/great-osobor-1.html,https://www.sports-reference.com/cbb/players/great-osobor-1.html
Mountain West,Ian Martinez,ian martinez,Maryland,Big Ten,D1,Utah State,2023-24,2022-23,G,6-3,181,35,17.9,0.44749999999999995,5.7,2.5,0.6,0.4,0.3,0.9,0.447,0.403,0.796,0.53,12.737430167597767,5.5865921787709505,1.340782122905028,0.893854748603352,0.670391061452514,2.011173184357542,34,29,30.7,1043.8,0.7675,13.3,3.6,1.8,0.9,0.8,1.8,0.6264129615674454,16.7,20.7,3.7,0.141,4.7,https://www.sports-reference.com/cbb/players/ian-martinez-2.html,https://www.sports-reference.com/cbb/players/ian-martinez-2.html
Mountain West,Jackson Grant,jackson grant,Washington,Pac-12,D1,Utah State,2023-24,2022-23,F,6-10,205,14,6.0,0.15,0.5,1.5,0.1,0.1,0.3,0.2,0.133,0.0,0.375,0.133,3.3333333333333335,10.0,0.6666666666666666,0.6666666666666666,2.0,1.3333333333333333,5,0,6.0,30.0,0.15,2.2,1.2,0.2,0.0,0.0,0.0,0.5169172932330828,15.6,18.4,0.1,0.161,-3.3,https://www.sports-reference.com/cbb/players/jackson-grant-1.html,https://www.sports-reference.com/cbb/players/jackson-grant-1.html
Mountain West,Josh Uduje,josh uduje,Coastal Carolina,Sun Belt,D1,Utah State,2023-24,2022-23,G,6-5,175,31,30.1,0.7525000000000001,13.3,3.9,1.2,1.3,0.4,1.6,0.421,0.316,0.905,0.493,17.674418604651162,5.1827242524916945,1.5946843853820598,1.7275747508305648,0.5315614617940199,2.1262458471760795,35,10,24.0,840.0,0.6,8.7,2.5,0.9,0.8,0.3,0.8,0.5163817663817664,12.8,19.5,2.1,0.098,0.3,https://www.sports-reference.com/cbb/players/josh-uduje-1.html,https://www.sports-reference.com/cbb/players/josh-uduje-1.html
Mountain West,Max Agbonkpolo,max agbonkpolo,Wyoming,MWC,D1,Utah State,2023-24,2022-23,F,6-8,190,16,16.0,0.4,5.4,2.8,0.8,0.6,0.4,1.4,0.376,0.3,0.688,0.447,13.5,7.0,2.0,1.5,1.0,3.5,10,1,23.6,236.0,0.5900000000000001,5.4,3.9,0.7,1.0,0.2,0.9,0.39473684210526316,7.4,16.8,0.2,0.041,-2.3,https://www.sports-reference.com/cbb/players/max-agbonkpolo-1.html,https://www.sports-reference.com/cbb/players/max-agbonkpolo-1.html
Mountain West,Nigel Burris,nigel burris,Idaho,Big Sky,D1,Utah State,2023-24,2022-23,F,6-7,222,32,24.6,0.615,8.8,5.0,0.5,0.5,0.3,1.1,0.527,0.448,0.87,0.632,14.308943089430894,8.130081300813007,0.8130081300813008,0.8130081300813008,0.4878048780487805,1.7886178861788617,20,0,4.9,98.0,0.12250000000000001,1.1,1.3,0.2,0.1,0.1,0.3,0.37568306010928965,3.9,18.7,0.0,0.011,-10.5,https://www.sports-reference.com/cbb/players/nigel-burris-1.html,https://www.sports-reference.com/cbb/players/nigel-burris-1.html
Mountain West,Aubin Gateretse,aubin gateretse,Stetson,A-Sun,D1,Utah State,2024-25,2023-24,F,6-11,210,35,24.3,0.6075,11.6,7.6,0.8,0.5,1.5,1.7,0.712,0.5,0.62,0.714,19.094650205761315,12.510288065843621,1.316872427983539,0.823045267489712,2.4691358024691357,2.7983539094650203,33,31,17.7,584.1,0.4425,6.4,4.2,0.5,0.3,0.7,1.1,0.7380073800738007,18.7,15.8,2.2,0.151,1.9,https://www.sports-reference.com/cbb/players/aubin-gateretse-1.html,https://www.sports-reference.com/cbb/players/aubin-gateretse-1.html
Mountain West,Braden Housley,braden housley,Southern Utah,WAC,D1,Utah State,2024-25,2023-24,G,6-4,180,31,34.7,0.8675,10.8,3.5,3.6,1.6,0.4,2.3,0.377,0.272,0.629,0.445,12.449567723342938,4.034582132564841,4.14985590778098,1.8443804034582132,0.4610951008645533,2.6512968299711814,3,0,7.7,23.1,0.1925,2.7,0.7,0.7,0.7,0.0,0.0,1.35,24.8,6.6,0.1,0.252,21.3,https://www.sports-reference.com/cbb/players/braden-housley-1.html,https://www.sports-reference.com/cbb/players/braden-housley-1.html
Mountain West,Dexter Akanno,dexter akanno,Oregon State,Pac-12,D1,Utah State,2024-25,2023-24,G,6-4,210,30,28.7,0.7175,10.9,2.9,1.3,0.9,0.2,1.6,0.39,0.325,0.704,0.461,15.19163763066202,4.041811846689895,1.8118466898954704,1.2543554006968642,0.2787456445993031,2.229965156794425,34,13,25.0,850.0,0.625,8.1,3.2,1.0,0.6,0.0,0.7,0.6143810679611651,13.5,15.0,2.6,0.123,2.5,https://www.sports-reference.com/cbb/players/dexter-akanno-1.html,https://www.sports-reference.com/cbb/players/dexter-akanno-1.html
Mountain West,Deyton Albury,deyton albury,Queens (NC),A-Sun,D1,Utah State,2024-25,2023-24,G,6-2,190,32,28.5,0.7125,17.0,5.8,3.7,1.2,0.4,3.3,0.482,0.364,0.75,0.508,23.859649122807017,8.140350877192983,5.192982456140351,1.6842105263157894,0.5614035087719298,4.631578947368421,34,23,18.8,639.2,0.47000000000000003,7.8,2.5,1.7,0.9,0.1,1.1,0.6314766839378239,18.7,20.0,2.5,0.157,5.2,https://www.sports-reference.com/cbb/players/deyton-albury-1.html,https://www.sports-reference.com/cbb/players/deyton-albury-1.html
Mountain West,Drake Allen,drake allen,Utah Valley,WAC,D1,Utah State,2024-25,2023-24,G,6-4,190,30,29.1,0.7275,11.9,3.4,4.3,1.5,0.4,2.0,0.444,0.232,0.632,0.47,16.3573883161512,4.673539518900343,5.910652920962199,2.0618556701030926,0.549828178694158,2.7491408934707904,32,11,21.1,675.2,0.5275000000000001,7.0,1.9,3.8,1.2,0.4,1.5,0.5411255411255411,16.6,19.2,2.2,0.131,4.4,https://www.sports-reference.com/cbb/players/drake-allen-1.html,https://www.sports-reference.com/cbb/players/drake-allen-1.html
Mountain West,Tucker Anderson,tucker anderson,Central Arkansas,A-Sun,D1,Utah State,2024-25,2023-24,F,6-9,190,31,30.8,0.77,14.5,3.7,1.5,0.9,0.5,1.2,0.415,0.381,0.813,0.52,18.83116883116883,4.805194805194805,1.948051948051948,1.1688311688311688,0.6493506493506493,1.5584415584415585,34,9,16.9,574.5999999999999,0.4225,5.8,2.0,0.7,0.4,0.4,0.4,0.5091292134831461,12.7,18.3,1.6,0.108,1.7,https://www.sports-reference.com/cbb/players/tucker-anderson-1.html,https://www.sports-reference.com/cbb/players/tucker-anderson-1.html
Mountain West,Garry Clark,garry clark,Texas A&M–Corpus Christi,Southland,D1,Utah State,2025-26,2024-25,F,6-7,202,34,28.5,0.7125,14.9,7.7,1.2,0.7,0.4,1.6,0.549,0.333,0.578,0.573,20.912280701754387,10.807017543859649,1.6842105263157894,0.9824561403508771,0.5614035087719298,2.245614035087719,36,1,16.5,594.0,0.4125,6.9,4.3,0.6,0.4,0.4,0.7,0.686703821656051,21.7,17.6,2.9,0.195,4.6,https://www.sports-reference.com/cbb/players/garry-clark-1.html,https://www.sports-reference.com/cbb/players/garry-clark-1.html
Mountain West,Kolby King,kolby king,Butler,Big East,D1,Utah State,2025-26,2024-25,G,6-2,170,34,18.9,0.4725,5.6,3.9,1.7,0.6,0.1,1.4,0.441,0.4,0.7,0.531,11.851851851851853,8.253968253968255,3.597883597883598,1.26984126984127,0.21164021164021166,2.9629629629629632,36,0,19.2,691.1999999999999,0.48,7.5,3.3,1.6,0.6,0.0,0.8,0.6438873626373626,17.2,17.6,2.9,0.166,6.6,https://www.sports-reference.com/cbb/players/kolby-king-1.html,https://www.sports-reference.com/cbb/players/kolby-king-1.html
Mountain West,Luke Kearney,luke kearney,Air Force,MWC,D1,Utah State,2025-26,2024-25,F,6-7,205,32,26.6,0.665,8.9,2.7,0.9,0.7,0.1,1.2,0.389,0.327,0.839,0.498,13.38345864661654,4.060150375939849,1.3533834586466165,1.0526315789473684,0.15037593984962405,1.8045112781954886,12,0,4.2,50.400000000000006,0.10500000000000001,1.7,0.4,0.3,0.2,0.0,0.2,0.5035545023696681,11.9,22.2,0.1,0.096,1.8,https://www.sports-reference.com/cbb/players/luke-kearney-1.html,https://www.sports-reference.com/cbb/players/luke-kearney-1.html
Mountain West,MJ Collins,mj collins,Vanderbilt,SEC,D1,Utah State,2025-26,2024-25,G,6-4,190,32,20.3,0.5075000000000001,7.4,2.3,0.5,0.6,0.0,0.9,0.42,0.293,0.729,0.488,14.58128078817734,4.532019704433497,0.9852216748768473,1.1822660098522166,0.0,1.773399014778325,36,36,30.8,1108.8,0.77,17.5,2.5,1.6,0.9,0.1,1.0,0.6253573470554603,20.5,24.9,5.0,0.18,6.3,https://www.sports-reference.com/cbb/players/mj-collins-1.html,https://www.sports-reference.com/cbb/players/mj-collins-1.html
Mountain West,Zach Keller,zach keller,Utah,Big 12,D1,Utah State,2025-26,2024-25,F,6-10,228,28,9.9,0.2475,2.8,1.4,0.6,0.2,0.0,0.5,0.561,0.4,0.381,0.614,11.313131313131313,5.656565656565657,2.4242424242424243,0.8080808080808081,0.0,2.0202020202020203,35,27,13.6,476.0,0.33999999999999997,3.5,2.0,0.5,0.2,0.1,0.6,0.6285919540229885,9.1,12.9,1.1,0.096,-0.1,https://www.sports-reference.com/cbb/players/zach-keller-1.html,https://www.sports-reference.com/cbb/players/zach-keller-1.html
