first_big_west_season,destination_school,destination_school_slug,player_name,player_key,class,position,height,weight,sports_reference_player_url,roster_cache_path,previous_team_roster_status,already_in_inbound_transfers,already_in_inbound_same_program,inbound_matched_first_big_west_season,inbound_source_school,inbound_source_level,model_ready_playable,model_source_level,profile_cache_status,profile_prior_season,profile_prior_school,profile_prior_conf,profile_prior_level_guess,profile_transfer_candidate,candidate_action,audit_status
2021-22,UC Davis,uc-davis,Francesco Borra,francesco borra,SO,F,6-11,250,https://www.sports-reference.com/cbb/players/francesco-borra-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Davis,uc-davis,Kane Milling,kane milling,JR,G,6-4,180,https://www.sports-reference.com/cbb/players/kane-milling-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2022.html,no_previous_team_cache,TRUE,TRUE,2021-22,Nevada,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2021-22,UC Davis,uc-davis,Leo DeBruhl,leo debruhl,FR,G,6-2,190,https://www.sports-reference.com/cbb/players/leo-debruhl-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,UC Davis,uc-davis,DeAndre Henry,deandre henry,JR,F,6-7,225,https://www.sports-reference.com/cbb/players/deandre-henry-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2023.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,2021-22,Nevada,MWC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_missing_transfer
2022-23,UC Davis,uc-davis,Jac Mani,jac mani,FR,F,6-9,217,https://www.sports-reference.com/cbb/players/jac-mani-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2023.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2022-23,UC Davis,uc-davis,Niko Rocak,niko rocak,SO,F,6-9,220,https://www.sports-reference.com/cbb/players/niko-rocak-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2023.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,2021-22,Did not play - dnp,,NO_STATS,TRUE,do_not_use_as_source_stat_row_without_earlier_playable_season,possible_missing_transfer
2022-23,UC Davis,uc-davis,Patrick Lambey,patrick lambey,JR,F,6-5,190,https://www.sports-reference.com/cbb/players/patrick-lambey-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2023.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2022-23,UC Davis,uc-davis,Robby Beasley,robby beasley,JR,G,6-3,190,https://www.sports-reference.com/cbb/players/robby-beasley-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2023.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,2021-22,Montana,Big Sky,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_missing_transfer
2022-23,UC Davis,uc-davis,Sam Manu,sam manu,JR,F,6-7,210,https://www.sports-reference.com/cbb/players/sam-manu-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2023.html,had_previous_team_cache,TRUE,TRUE,2022-23,College of San Mateo,JUCO,FALSE,,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2022-23,UC Davis,uc-davis,Sione Lose,sione lose,FR,G,6-4,170,https://www.sports-reference.com/cbb/players/sione-lose-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2023.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2022-23,UC Davis,uc-davis,TY Johnson,ty johnson,SO,G,6-3,180,https://www.sports-reference.com/cbb/players/ty-johnson-3.html,data/cache/sports_reference_big_west_schools/uc-davis_2023.html,had_previous_team_cache,TRUE,TRUE,2022-23,Loyola Chicago,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2023-24,UC Davis,uc-davis,Connor Sevilla,connor sevilla,FR,G,6-0,175,https://www.sports-reference.com/cbb/players/connor-sevilla-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2024.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2023-24,UC Davis,uc-davis,Drew Carter,drew carter,SO,G,6-3,200,https://www.sports-reference.com/cbb/players/drew-carter-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2024.html,had_previous_team_cache,TRUE,TRUE,2023-24,Colorado,D1,FALSE,,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2023-24,UC Davis,uc-davis,Pablo Tamba,pablo tamba,JR,G,6-6,210,https://www.sports-reference.com/cbb/players/pablo-tamba-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2024.html,had_previous_team_cache,FALSE,TRUE,2022-23,Idaho State,D1,FALSE,,cached,2022-23,Did not play - juco,,JUCO,TRUE,already_in_transfer_table_check_lagged_outcome,already_in_transfer_table_different_first_season
2024-25,UC Davis,uc-davis,Carl Daugherty,carl daugherty,JR,G,6-3,170,https://www.sports-reference.com/cbb/players/carl-daugherty-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2025.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,2023-24,Central Arkansas,A-Sun,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_missing_transfer
2024-25,UC Davis,uc-davis,Derek Sangster,derek sangster,SO,F,6-8,197,https://www.sports-reference.com/cbb/players/derek-sangster-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2025.html,had_previous_team_cache,TRUE,TRUE,2024-25,Princeton,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2024-25,UC Davis,uc-davis,Isaiah Chappell,isaiah chappell,FR,F,6-9,225,https://www.sports-reference.com/cbb/players/isaiah-chappell-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2025.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2024-25,UC Davis,uc-davis,Jamaal Unuakhalu,jamaal unuakhalu,JR,F,6-7,215,https://www.sports-reference.com/cbb/players/jamaal-unuakhalu-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2025.html,had_previous_team_cache,TRUE,TRUE,2024-25,Moorpark College,JUCO,FALSE,,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2024-25,UC Davis,uc-davis,Lukas Prongos,lukas prongos,SR,F,6-6,235,https://www.sports-reference.com/cbb/players/lukas-prongos-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2025.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2024-25,UC Davis,uc-davis,Marsalis Roberson,marsalis roberson,JR,G,6-6,190,https://www.sports-reference.com/cbb/players/marsalis-roberson-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2025.html,had_previous_team_cache,FALSE,TRUE,2023-24,California,D1,FALSE,,cached,2022-23,California,Pac-12,D1,TRUE,already_in_transfer_table_check_lagged_outcome,already_in_transfer_table_different_first_season
2024-25,UC Davis,uc-davis,Nils Cooper,nils cooper,SO,G,6-5,170,https://www.sports-reference.com/cbb/players/nils-cooper-2.html,data/cache/sports_reference_big_west_schools/uc-davis_2025.html,had_previous_team_cache,TRUE,TRUE,2024-25,Pepperdine,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,UC Davis,uc-davis,Abdullah Amzil,abdullah amzil,FR,F,6-7,210,https://www.sports-reference.com/cbb/players/abdullah-amzil-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,UC Davis,uc-davis,Brayden Fagbemi,brayden fagbemi,JR,G,6-0,170,https://www.sports-reference.com/cbb/players/brayden-fagbemi-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Central Arkansas,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,UC Davis,uc-davis,Chase Rawlins,chase rawlins,FR,G,6-5,170,https://www.sports-reference.com/cbb/players/chase-rawlins-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,UC Davis,uc-davis,Cyril Franklin,cyril franklin,SO,G,6-5,175,https://www.sports-reference.com/cbb/players/cyril-franklin-jr-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,College of Southern Nevada,JUCO,FALSE,,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,UC Davis,uc-davis,Jalen Stokes,jalen stokes,FR,G,6-5,205,https://www.sports-reference.com/cbb/players/jalen-stokes-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,UC Davis,uc-davis,Jonathan Noudjihidi,jonathan noudjihidi,JR,C,6-11,225,https://www.sports-reference.com/cbb/players/jonathan-noudjihidi-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Coahoma Community College,JUCO,FALSE,,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,UC Davis,uc-davis,Marcus Wilson,marcus wilson,SO,G,6-3,170,https://www.sports-reference.com/cbb/players/marcus-wilson-3.html,data/cache/sports_reference_big_west_schools/uc-davis_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Washington State,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,UC Davis,uc-davis,Omer Suljanovic,omer suljanovic,FR,F,6-8,210,https://www.sports-reference.com/cbb/players/omer-suljanovic-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,UC Davis,uc-davis,Ylan Esso Essis,ylan esso essis,SO,G,6-8,220,https://www.sports-reference.com/cbb/players/ylan-esso-essis-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Modesto Junior College,JUCO,FALSE,,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2021-22,UC Irvine,uc-irvine,Andre Henry,andre henry,SO,G,6-4,175,https://www.sports-reference.com/cbb/players/andre-henry-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Irvine,uc-irvine,Austin Johnson,austin johnson,JR,F,6-9,223,https://www.sports-reference.com/cbb/players/austin-johnson-5.html,data/cache/sports_reference_big_west_schools/uc-irvine_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,2020-21,UC Irvine,Big West,D1,FALSE,add_transfer_row_and_d1_source_stats,needs_prior_roster_cache
2021-22,UC Irvine,uc-irvine,Bent Leuchten,bent leuchten,FR,C,7-0,258,https://www.sports-reference.com/cbb/players/bent-leuchten-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Irvine,uc-irvine,Collin Welp,collin welp,SR,F,6-9,225,https://www.sports-reference.com/cbb/players/collin-welp-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Irvine,uc-irvine,Dawson Baker,dawson baker,SO,G,6-3,180,https://www.sports-reference.com/cbb/players/dawson-baker-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Irvine,uc-irvine,Dean Keeler,dean keeler,JR,F,6-9,210,https://www.sports-reference.com/cbb/players/dean-keeler-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Irvine,uc-irvine,DJ Davis,dj davis,SO,G,6-1,170,https://www.sports-reference.com/cbb/players/dj-davis-2.html,data/cache/sports_reference_big_west_schools/uc-irvine_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Irvine,uc-irvine,Emmanuel Tshimanga,emmanuel tshimanga,SO,C,7-0,300,https://www.sports-reference.com/cbb/players/emmanuel-tshimanga-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Irvine,uc-irvine,Hunter Ruck,hunter ruck,SO,F,6-9,220,https://www.sports-reference.com/cbb/players/hunter-ruck-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Irvine,uc-irvine,Isaiah Lee,isaiah lee,JR,G,6-2,195,https://www.sports-reference.com/cbb/players/isaiah-lee-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Irvine,uc-irvine,JC Butler,jc butler,JR,F,6-5,200,https://www.sports-reference.com/cbb/players/jc-butler-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Irvine,uc-irvine,Justin Hohn,justin hohn,SO,G,6-1,180,https://www.sports-reference.com/cbb/players/justin-hohn-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Irvine,uc-irvine,Langston Redfield,langston redfield,FR,G,6-3,180,https://www.sports-reference.com/cbb/players/langston-redfield-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Irvine,uc-irvine,Ofure Ujadughele,ofure ujadughele,SO,G,6-3,210,https://www.sports-reference.com/cbb/players/ofure-ujadughele-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,UC Irvine,uc-irvine,Akiva McBirney-Griffin,akiva mcbirney griffin,FR,F,6-9,220,https://www.sports-reference.com/cbb/players/akiva-mcbirney-griffin-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2023.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,2021-22,Did not play - dnp,,NO_STATS,TRUE,do_not_use_as_source_stat_row_without_earlier_playable_season,possible_missing_transfer
2022-23,UC Irvine,uc-irvine,Chazz Hutchison,chazz hutchison,JR,F,6-9,215,https://www.sports-reference.com/cbb/players/chazz-hutchison-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2023.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,2021-22,Did not play - juco,,JUCO,TRUE,add_transfer_row_and_find_juco_source_stats,possible_missing_transfer
2022-23,UC Irvine,uc-irvine,Devin Tillis,devin tillis,SO,F,6-6,215,https://www.sports-reference.com/cbb/players/devin-tillis-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2023.html,had_previous_team_cache,FALSE,TRUE,2021-22,UNLV,D1,FALSE,,cached,2021-22,Did not play - redshirt,,NO_STATS,TRUE,already_in_transfer_table_check_lagged_outcome,already_in_transfer_table_different_first_season
2022-23,UC Irvine,uc-irvine,Eli Chol,eli chol,FR,C,6-11,175,https://www.sports-reference.com/cbb/players/eli-chol-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2023.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2022-23,UC Irvine,uc-irvine,Emilis Butkus,emilis butkus,FR,G,6-5,215,https://www.sports-reference.com/cbb/players/emilis-butkus-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2023.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2022-23,UC Irvine,uc-irvine,Hayden Welling,hayden welling,FR,F,6-8,210,https://www.sports-reference.com/cbb/players/hayden-welling-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2023.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2022-23,UC Irvine,uc-irvine,Pierre Crockrell,pierre crockrell,SR,G,6-0,175,https://www.sports-reference.com/cbb/players/pierre-crockrellii-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2023.html,had_previous_team_cache,TRUE,TRUE,2022-23,Pacific,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2024-25,UC Irvine,uc-irvine,Andre Henry,andre henry,SR,G,6-4,175,https://www.sports-reference.com/cbb/players/andre-henry-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2025.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2024-25,UC Irvine,uc-irvine,Ben Egbo,ben egbo,FR,G,6-4,200,https://www.sports-reference.com/cbb/players/ben-egbo-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2025.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2024-25,UC Irvine,uc-irvine,Bent Leuchten,bent leuchten,SR,C,7-0,258,https://www.sports-reference.com/cbb/players/bent-leuchten-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2025.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2024-25,UC Irvine,uc-irvine,Berk Can Akin,berk can akin,FR,G,6-4,185,https://www.sports-reference.com/cbb/players/berk-can-akin-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2025.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2024-25,UC Irvine,uc-irvine,Devin Tillis,devin tillis,SR,F,6-6,215,https://www.sports-reference.com/cbb/players/devin-tillis-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2025.html,no_previous_team_cache,FALSE,TRUE,2021-22,UNLV,D1,FALSE,,cached,2023-24,UC Irvine,Big West,D1,FALSE,already_in_transfer_table_check_lagged_outcome,already_in_transfer_table_different_first_season
2024-25,UC Irvine,uc-irvine,Eli Chol,eli chol,SO,C,6-11,175,https://www.sports-reference.com/cbb/players/eli-chol-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2025.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,2023-24,Did not play - redshirt,,NO_STATS,TRUE,do_not_use_as_source_stat_row_without_earlier_playable_season,needs_prior_roster_cache
2024-25,UC Irvine,uc-irvine,Jurian Dixon,jurian dixon,FR,G,6-5,195,https://www.sports-reference.com/cbb/players/jurian-dixon-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2025.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2024-25,UC Irvine,uc-irvine,Justin Hohn,justin hohn,SR,G,6-1,180,https://www.sports-reference.com/cbb/players/justin-hohn-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2025.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2024-25,UC Irvine,uc-irvine,Kyle Evans,kyle evans,JR,F,6-10,200,https://www.sports-reference.com/cbb/players/kyle-evans-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2025.html,no_previous_team_cache,TRUE,TRUE,2024-25,Colorado State,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2024-25,UC Irvine,uc-irvine,Langston Redfield,langston redfield,SR,G,6-3,180,https://www.sports-reference.com/cbb/players/langston-redfield-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2025.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2024-25,UC Irvine,uc-irvine,Myles Che,myles che,SO,G,6-2,190,https://www.sports-reference.com/cbb/players/myles-che-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2025.html,no_previous_team_cache,TRUE,TRUE,2024-25,Chattanooga,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2024-25,UC Irvine,uc-irvine,Ofure Ujadughele,ofure ujadughele,SR,G,6-3,210,https://www.sports-reference.com/cbb/players/ofure-ujadughele-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2025.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2024-25,UC Irvine,uc-irvine,Tishan Ahir,tishan ahir,FR,G,6-0,150,https://www.sports-reference.com/cbb/players/tishan-ahir-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2025.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2024-25,UC Irvine,uc-irvine,Torian Lee,torian lee,FR,G,5-10,158,https://www.sports-reference.com/cbb/players/torian-lee-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2025.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2025-26,UC Irvine,uc-irvine,Akiva McBirney-Griffin,akiva mcbirney griffin,JR,F,6-9,220,https://www.sports-reference.com/cbb/players/akiva-mcbirney-griffin-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,2023-24,UC Irvine,Big West,D1,FALSE,add_transfer_row_and_d1_source_stats,new_roster_player_no_prior_school_on_cached_profile
2025-26,UC Irvine,uc-irvine,Bryce Goldman,bryce goldman,FR,G,6-6,200,https://www.sports-reference.com/cbb/players/bryce-goldman-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,UC Irvine,uc-irvine,Derin Saran,derin saran,JR,G,6-4,190,https://www.sports-reference.com/cbb/players/derin-saran-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Stanford,D1,TRUE,D1,cached,2024-25,Stanford,ACC,JUCO,TRUE,already_in_transfer_table,already_in_transfer_table
2025-26,UC Irvine,uc-irvine,Harrison Carrington,harrison carrington,JR,G,6-7,195,https://www.sports-reference.com/cbb/players/harrison-carrington-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Colorado,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,UC Irvine,uc-irvine,Joshua Palmer,joshua palmer,FR,G,6-4,160,https://www.sports-reference.com/cbb/players/joshua-palmer-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,UC Irvine,uc-irvine,Jovan Jester,jovan jester,SO,G,6-3,180,https://www.sports-reference.com/cbb/players/jovan-jester-jr-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,UC Irvine,uc-irvine,Luke Isaak,luke isaak,FR,G,6-4,190,https://www.sports-reference.com/cbb/players/luke-isaak-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,UC Irvine,uc-irvine,Mason Hodges,mason hodges,FR,F,6-7,215,https://www.sports-reference.com/cbb/players/mason-hodges-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,UC Irvine,uc-irvine,Nes Emeneke,nes emeneke,FR,F,6-10,225,https://www.sports-reference.com/cbb/players/nes-emeneke-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,UC Irvine,uc-irvine,Tama Isaac,tama isaac,FR,G,6-2,207,https://www.sports-reference.com/cbb/players/tama-isaac-1.html,data/cache/sports_reference_big_west_schools/uc-irvine_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2021-22,UC Riverside,uc-riverside,Angus McWilliam,angus mcwilliam,JR,F,6-10,240,https://www.sports-reference.com/cbb/players/angus-mcwilliam-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
