target_conference,first_target_season,destination_school,destination_school_slug,player_name,player_key,class,position,height,weight,sports_reference_player_url,roster_cache_path,previous_team_roster_status,profile_cache_status,profile_prior_season,profile_prior_school,profile_prior_conf,profile_prior_level_guess,profile_transfer_candidate,candidate_action,audit_status
Mountain West,2022-23,Nevada,nevada,Nick Davidson,nick davidson,FR,F,6-8,210,https://www.sports-reference.com/cbb/players/nick-davidson-2.html,data/cache/sports_reference_mwc_schools/nevada_2023.html,not_on_previous_roster,cached,2021-22,Did not play - redshirt,,NO_STATS,TRUE,do_not_use_without_earlier_playable_season,possible_transfer
Mountain West,2022-23,Nevada,nevada,Tyler Powell,tyler powell,SO,G,6-5,220,https://www.sports-reference.com/cbb/players/tyler-powell-1.html,data/cache/sports_reference_mwc_schools/nevada_2023.html,not_on_previous_roster,cached,2021-22,Seton Hall,Big East,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2023-24,Nevada,nevada,Jeriah Coleman,jeriah coleman,JR,F,7-0,220,https://www.sports-reference.com/cbb/players/jeriah-coleman-1.html,data/cache/sports_reference_mwc_schools/nevada_2024.html,not_on_previous_roster,cached,2022-23,Did not play - juco,,JUCO,TRUE,add_transfer_row_and_find_juco_source_stats,possible_transfer
Mountain West,2023-24,Nevada,nevada,Tylan Pope,tylan pope,JR,F,6-6,220,https://www.sports-reference.com/cbb/players/tylan-pope-1.html,data/cache/sports_reference_mwc_schools/nevada_2024.html,not_on_previous_roster,cached,2022-23,Tulane,AAC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2024-25,Nevada,nevada,Brandon Love,brandon love,SR,F,6-9,208,https://www.sports-reference.com/cbb/players/brandon-love-1.html,data/cache/sports_reference_mwc_schools/nevada_2025.html,not_on_previous_roster,cached,2023-24,Texas State,Sun Belt,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2024-25,Nevada,nevada,Chuck Bailey,chuck bailey,SO,G,6-5,185,https://www.sports-reference.com/cbb/players/chuck-bailey-iii-1.html,data/cache/sports_reference_mwc_schools/nevada_2025.html,not_on_previous_roster,cached,2023-24,Evansville,MVC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2024-25,Nevada,nevada,Jordan Malmlov,jordan malmlov,SO,,6-0,146,https://www.sports-reference.com/cbb/players/jordan-malmlov-1.html,data/cache/sports_reference_mwc_schools/nevada_2025.html,not_on_previous_roster,cached,2023-24,Did not play - dnp,,NO_STATS,TRUE,do_not_use_without_earlier_playable_season,possible_transfer
Mountain West,2024-25,Nevada,nevada,Justin McBride,justin mcbride,SO,F,6-8,230,https://www.sports-reference.com/cbb/players/justin-mcbride-2.html,data/cache/sports_reference_mwc_schools/nevada_2025.html,not_on_previous_roster,cached,2023-24,Oklahoma State,Big 12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2024-25,Nevada,nevada,Kobe Sanders,kobe sanders,SR,G,6-6,175,https://www.sports-reference.com/cbb/players/kobe-sanders-1.html,data/cache/sports_reference_mwc_schools/nevada_2025.html,not_on_previous_roster,cached,2023-24,Cal Poly,Big West,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2024-25,Nevada,nevada,Xavier DuSell,xavier dusell,SR,G,6-4,190,https://www.sports-reference.com/cbb/players/xavier-dusell-1.html,data/cache/sports_reference_mwc_schools/nevada_2025.html,not_on_previous_roster,cached,2023-24,Fresno State,MWC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2025-26,Nevada,nevada,Corey Camper,corey camper,SR,G,6-5,185,https://www.sports-reference.com/cbb/players/corey-camper-jr-1.html,data/cache/sports_reference_mwc_schools/nevada_2026.html,not_on_previous_roster,cached,2024-25,UTEP,CUSA,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2025-26,Nevada,nevada,Elijah Price,elijah price,SO,F,6-9,195,https://www.sports-reference.com/cbb/players/elijah-price-1.html,data/cache/sports_reference_mwc_schools/nevada_2026.html,not_on_previous_roster,cached,2024-25,Fresno State,MWC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2025-26,Nevada,nevada,Joel Armotrading,joel armotrading,SR,C,6-10,225,https://www.sports-reference.com/cbb/players/joel-armotrading-1.html,data/cache/sports_reference_mwc_schools/nevada_2026.html,not_on_previous_roster,cached,2024-25,UC Riverside,Big West,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
