target_conference,player_name,player_key,source_school,source_conference,source_level,destination_school,first_target_season,source_season,position,height,weight,source_games,source_mpg,source_minutes_share,source_ppg,source_rpg,source_apg,source_spg,source_bpg,source_topg,source_fg_pct,source_fg3_pct,source_ft_pct,source_efg_pct,source_pts_per_40,source_reb_per_40,source_ast_per_40,source_stl_per_40,source_blk_per_40,source_tov_per_40,target_games,target_games_started,target_mpg,target_minutes,target_minutes_share,target_ppg,target_rpg,target_apg,target_spg,target_bpg,target_topg,target_ts_pct,target_per,target_usg_pct,target_ws,target_ws_per_40,target_bpm,source_url,outcome_url
WCC,Seikou Sisoho Jawara,seikou sisoho jawara,Weber State,Big Sky,D1,San Diego,2022-23,2021-22,G,6-3,195,33,34.2,0.8550000000000001,12.2,2.4,3.0,1.2,0.1,2.4,0.47,0.426,0.795,0.573,14.269005847953215,2.807017543859649,3.508771929824561,1.4035087719298245,0.11695906432748537,2.807017543859649,27,23,29.4,793.8,0.735,10.6,2.6,2.8,0.9,0.1,2.2,0.5696474634565778,13.3,19.5,1.0,0.051,-1.3,https://www.sports-reference.com/cbb/players/seikou-sisohojawara-1.html,https://www.sports-reference.com/cbb/players/seikou-sisohojawara-1.html
WCC,Colby Brooks,colby brooks,Gonzaga,WCC,D1,San Diego,2024-25,2023-24,F,6-7,210,14,3.0,0.075,1.0,1.2,0.1,0.0,0.0,0.1,0.333,0.0,0.444,0.333,13.333333333333334,16.0,1.3333333333333333,0.0,0.0,1.3333333333333333,23,2,6.7,154.1,0.1675,2.7,2.0,0.2,0.1,0.1,0.4,0.49486803519061584,15.5,22.9,0.3,0.067,-2.4,https://www.sports-reference.com/cbb/players/colby-brooks-1.html,https://www.sports-reference.com/cbb/players/colby-brooks-1.html
WCC,Assane Diop,assane diop,Colorado,Big 12,D1,San Diego,2025-26,2024-25,F,6-10,210,35,15.1,0.3775,3.8,3.7,0.8,0.3,0.1,1.1,0.389,0.2,0.791,0.416,10.066225165562914,9.801324503311259,2.119205298013245,0.794701986754967,0.26490066225165565,2.913907284768212,29,19,18.7,542.3,0.46749999999999997,5.7,5.2,1.3,0.3,0.4,1.3,0.5704563650920738,14.2,17.0,1.2,0.087,-3.5,https://www.sports-reference.com/cbb/players/assane-diop-2.html,https://www.sports-reference.com/cbb/players/assane-diop-2.html
WCC,Dominique Ford,dominique ford,Southern Utah,WAC,D1,San Diego,2025-26,2024-25,G,6-4,196,25,26.9,0.6725,14.5,2.8,1.4,1.0,0.1,1.5,0.419,0.32,0.896,0.503,21.561338289962826,4.163568773234201,2.0817843866171004,1.4869888475836432,0.14869888475836432,2.2304832713754648,31,17,17.3,536.3000000000001,0.4325,5.6,2.2,0.8,1.0,0.0,0.7,0.5007153075822603,12.4,18.5,0.9,0.07,-2.8,https://www.sports-reference.com/cbb/players/dominique-ford-1.html,https://www.sports-reference.com/cbb/players/dominique-ford-1.html
WCC,Juan Sebastian Gorosito,juan sebastian gorosito,Ball State,MAC,D1,San Diego,2025-26,2024-25,G,6-1,150,31,26.2,0.655,8.9,2.3,1.7,0.9,0.1,1.2,0.414,0.409,0.741,0.577,13.587786259541986,3.5114503816793894,2.595419847328244,1.3740458015267176,0.15267175572519084,1.83206106870229,32,17,24.3,777.6,0.6075,10.5,2.7,2.2,1.1,0.1,1.3,0.5491631799163179,15.0,22.7,1.7,0.088,1.2,https://www.sports-reference.com/cbb/players/juan-sebastian-gorosito-1.html,https://www.sports-reference.com/cbb/players/juan-sebastian-gorosito-1.html
WCC,Tim Moore,tim moore,NJIT,AmEast,D1,San Diego,2025-26,2024-25,F,6-6,215,30,26.7,0.6675,12.9,6.7,0.2,0.7,1.4,1.2,0.513,0.365,0.783,0.563,19.325842696629213,10.037453183520599,0.299625468164794,1.0486891385767791,2.0973782771535583,1.797752808988764,31,10,14.9,461.90000000000003,0.3725,6.6,2.4,0.3,0.4,0.7,0.5,0.5559299191374663,16.6,22.0,1.2,0.101,-2.8,https://www.sports-reference.com/cbb/players/tim-moore-3.html,https://www.sports-reference.com/cbb/players/tim-moore-3.html
WCC,Toneari Lane,toneari lane,Georgia State,Sun Belt,D1,San Diego,2025-26,2024-25,G,6-5,210,33,35.1,0.8775000000000001,13.8,2.9,1.6,0.6,0.1,0.9,0.379,0.353,0.87,0.491,15.726495726495726,3.304843304843305,1.8233618233618234,0.6837606837606838,0.11396011396011396,1.0256410256410255,33,17,26.8,884.4,0.67,11.3,2.0,0.7,0.6,0.1,0.7,0.6057032590051458,14.0,19.0,2.0,0.092,0.6,https://www.sports-reference.com/cbb/players/toneari-lane-1.html,https://www.sports-reference.com/cbb/players/toneari-lane-1.html
WCC,Ty-Laur Johnson,ty laur johnson,Wake Forest,ACC,D1,San Diego,2025-26,2024-25,G,6-0,160,29,23.5,0.5875,6.1,1.9,2.7,1.5,0.3,2.3,0.35,0.241,0.831,0.393,10.382978723404255,3.234042553191489,4.595744680851064,2.5531914893617023,0.5106382978723404,3.9148936170212765,23,21,28.0,644.0,0.7,14.6,2.7,4.3,2.3,0.3,2.9,0.5317599067599068,18.5,30.2,1.5,0.093,1.3,https://www.sports-reference.com/cbb/players/ty-laur-johnson-2.html,https://www.sports-reference.com/cbb/players/ty-laur-johnson-2.html
WCC,Marcus Williams,marcus williams,Texas A&M,SEC,D1,San Francisco,2022-23,2021-22,G,6-2,180,27,24.5,0.6125,7.9,2.2,3.4,1.3,0.1,2.7,0.362,0.283,0.61,0.425,12.89795918367347,3.5918367346938775,5.551020408163265,2.122448979591837,0.16326530612244897,4.408163265306122,34,2,25.5,867.0,0.6375,7.8,3.2,2.8,0.9,0.1,1.7,0.529891304347826,12.2,17.7,1.9,0.089,0.4,https://www.sports-reference.com/cbb/players/marcus-williams-24.html,https://www.sports-reference.com/cbb/players/marcus-williams-24.html
WCC,Saba Gigiberia,saba gigiberia,Georgia Tech,ACC,D1,San Francisco,2022-23,2021-22,F,7-1,250,15,7.9,0.1975,2.5,2.3,0.7,0.3,0.4,0.7,0.485,0.0,0.6,0.485,12.658227848101266,11.645569620253164,3.5443037974683542,1.5189873417721518,2.0253164556962022,3.5443037974683542,31,12,9.9,306.90000000000003,0.2475,4.3,3.3,0.6,0.5,0.6,1.4,0.5295566502463055,18.2,27.3,0.7,0.092,-0.2,https://www.sports-reference.com/cbb/players/saba-gigiberia-1.html,https://www.sports-reference.com/cbb/players/saba-gigiberia-1.html
WCC,Toni Rocak,toni rocak,UC San Diego,Big West,D1,San Francisco,2022-23,2021-22,F,6-8,220,27,26.9,0.6725,15.2,6.5,2.0,1.1,0.6,3.8,0.465,0.25,0.671,0.48,22.602230483271377,9.66542750929368,2.9739776951672865,1.6356877323420076,0.892193308550186,5.650557620817844,18,1,8.5,153.0,0.2125,2.3,1.6,0.6,0.4,0.2,1.2,0.4471228615863141,6.5,22.6,-0.1,-0.016,-4.4,https://www.sports-reference.com/cbb/players/toni-rocak-1.html,https://www.sports-reference.com/cbb/players/toni-rocak-1.html
WCC,Tyrell Roberts,tyrell roberts,Washington State,Pac-12,D1,San Francisco,2022-23,2021-22,G,5-11,170,36,29.3,0.7325,11.4,2.6,2.0,0.7,0.0,1.5,0.355,0.344,0.925,0.46,15.563139931740613,3.5494880546075085,2.73037542662116,0.9556313993174061,0.0,2.04778156996587,34,34,35.5,1207.0,0.8875,16.2,3.3,2.3,1.2,0.1,1.5,0.6061059563005088,18.3,21.1,4.5,0.149,4.4,https://www.sports-reference.com/cbb/players/tyrell-roberts-1.html,https://www.sports-reference.com/cbb/players/tyrell-roberts-1.html
WCC,Jonathan Mogbo,jonathan mogbo,Missouri State,MVC,D1,San Francisco,2023-24,2022-23,F,6-8,225,30,24.4,0.61,8.0,7.0,1.4,1.3,1.1,1.7,0.589,0.0,0.432,0.589,13.114754098360656,11.475409836065575,2.295081967213115,2.1311475409836067,1.8032786885245902,2.7868852459016393,34,34,28.9,982.5999999999999,0.7224999999999999,14.2,10.1,3.6,1.6,0.8,1.8,0.6535346097201766,31.2,22.7,6.9,0.283,11.1,https://www.sports-reference.com/cbb/players/jonathan-mogbo-1.html,https://www.sports-reference.com/cbb/players/jonathan-mogbo-1.html
WCC,Malik Thomas,malik thomas,Southern California,Pac-12,D1,San Francisco,2023-24,2022-23,G,6-4,190,27,8.1,0.20249999999999999,2.4,1.0,0.3,0.4,0.0,0.5,0.365,0.263,0.737,0.405,11.851851851851853,4.938271604938272,1.4814814814814816,1.9753086419753088,0.0,2.469135802469136,33,21,23.2,765.6,0.58,12.4,2.7,0.5,0.8,0.0,0.9,0.609996064541519,19.3,24.7,3.5,0.183,2.6,https://www.sports-reference.com/cbb/players/malik-thomas-2.html,https://www.sports-reference.com/cbb/players/malik-thomas-2.html
WCC,Mike Sharavjamts,mike sharavjamts,Dayton,A-10,D1,San Francisco,2023-24,2022-23,F,6-8,180,32,23.1,0.5775,5.6,1.9,2.6,0.4,0.3,1.5,0.388,0.315,0.677,0.476,9.696969696969697,3.2900432900432897,4.502164502164502,0.6926406926406926,0.5194805194805194,2.5974025974025974,34,34,25.0,850.0,0.625,7.7,3.0,2.7,0.9,0.4,1.4,0.5392156862745098,13.3,17.8,2.6,0.123,2.4,https://www.sports-reference.com/cbb/players/mike-sharavjamts-1.html,https://www.sports-reference.com/cbb/players/mike-sharavjamts-1.html
WCC,Robby Beasley,robby beasley,UC Davis,Big West,D1,San Francisco,2023-24,2022-23,G,6-3,190,24,27.1,0.6775,9.4,3.0,1.2,0.7,0.1,1.1,0.42,0.424,0.725,0.54,13.874538745387452,4.428044280442804,1.7712177121771218,1.033210332103321,0.14760147601476015,1.6236162361623616,17,0,10.1,171.7,0.2525,3.2,1.2,0.3,0.2,0.0,0.3,0.6182380216383307,11.3,14.9,0.5,0.124,-0.6,https://www.sports-reference.com/cbb/players/robby-beasley-1.html,https://www.sports-reference.com/cbb/players/robby-beasley-1.html
WCC,Stefan Todorovic,stefan todorovic,SMU,AAC,D1,San Francisco,2023-24,2022-23,F,6-8,190,31,16.6,0.41500000000000004,5.5,2.4,0.4,0.5,0.2,0.6,0.352,0.316,0.822,0.459,13.25301204819277,5.783132530120481,0.9638554216867469,1.2048192771084336,0.48192771084337344,1.4457831325301203,22,4,9.7,213.39999999999998,0.2425,3.8,1.5,0.4,0.3,0.0,0.4,0.5349099099099098,14.1,21.0,0.7,0.127,-2.0,https://www.sports-reference.com/cbb/players/stefan-todorovic-1.html,https://www.sports-reference.com/cbb/players/stefan-todorovic-1.html
WCC,Carlton Linguard,carlton linguard,UTSA,AAC,D1,San Francisco,2024-25,2023-24,F,6-11,215,32,25.3,0.6325000000000001,9.3,6.2,0.8,0.2,1.5,0.8,0.418,0.306,0.792,0.49,14.703557312252965,9.802371541501977,1.2648221343873518,0.31620553359683795,2.3715415019762847,1.2648221343873518,35,35,22.0,770.0,0.55,8.3,4.4,1.2,0.2,0.9,1.1,0.5293367346938775,14.1,20.6,2.3,0.12,2.0,https://www.sports-reference.com/cbb/players/carlton-linguardjr-1.html,https://www.sports-reference.com/cbb/players/carlton-linguardjr-1.html
WCC,Jason Rivera-Torres,jason rivera torres,Vanderbilt,SEC,D1,San Francisco,2024-25,2023-24,G,6-7,180,29,15.4,0.385,6.4,3.1,0.6,0.9,0.2,0.9,0.333,0.241,0.764,0.391,16.623376623376622,8.051948051948052,1.5584415584415585,2.3376623376623376,0.5194805194805194,2.3376623376623376,33,0,7.8,257.4,0.195,2.4,2.3,0.4,0.3,0.3,0.5,0.43795620437956206,13.8,20.5,0.6,0.1,0.3,https://www.sports-reference.com/cbb/players/jason-rivera-torres-1.html,https://www.sports-reference.com/cbb/players/jason-rivera-torres-1.html
WCC,Aidan Braccia,aidan braccia,Belmont,MVC,D1,San Francisco,2025-26,2024-25,G,6-2,165,2,4.0,0.1,1.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.75,15.0,0.0,5.0,0.0,0.0,0.0,16,0,5.8,92.8,0.145,0.8,0.6,0.3,0.3,0.0,0.1,0.31347962382445144,1.8,12.2,0.0,0.009,-11.4,https://www.sports-reference.com/cbb/players/aidan-braccia-1.html,https://www.sports-reference.com/cbb/players/aidan-braccia-1.html
WCC,David Fuchs,david fuchs,Rhode Island,A-10,D1,San Francisco,2025-26,2024-25,F,6-9,225,29,20.7,0.5175,7.4,7.5,0.9,0.6,0.4,1.4,0.587,0.294,0.594,0.607,14.299516908212562,14.492753623188406,1.7391304347826086,1.1594202898550725,0.7729468599033816,2.7053140096618358,29,19,24.0,696.0,0.6,12.7,7.8,1.4,0.5,0.3,1.9,0.5894912736724842,22.6,27.6,2.7,0.156,3.5,https://www.sports-reference.com/cbb/players/david-fuchs-1.html,https://www.sports-reference.com/cbb/players/david-fuchs-1.html
WCC,Guillermo Diaz Graham,guillermo diaz graham,Pittsburgh,ACC,D1,San Francisco,2025-26,2024-25,F,7-0,205,32,23.2,0.58,6.2,5.0,1.5,0.5,0.7,0.9,0.423,0.316,0.676,0.534,10.689655172413794,8.620689655172415,2.586206896551724,0.8620689655172414,1.206896551724138,1.5517241379310345,33,19,17.2,567.6,0.43,5.2,3.2,1.3,0.5,0.5,0.8,0.5716798592788039,14.3,16.2,1.7,0.12,2.4,https://www.sports-reference.com/cbb/players/guillermo-diaz-graham-1.html,https://www.sports-reference.com/cbb/players/guillermo-diaz-graham-1.html
WCC,Mookie Cook,mookie cook,Oregon,Big Ten,D1,San Francisco,2025-26,2024-25,F,6-7,200,24,4.3,0.1075,1.1,0.5,0.1,0.2,0.2,0.0,0.588,0.444,0.5,0.706,10.232558139534884,4.651162790697675,0.9302325581395349,1.8604651162790697,1.8604651162790697,0.0,25,5,20.8,520.0,0.52,7.6,4.2,1.5,0.7,0.8,1.7,0.5614657210401891,14.6,21.1,1.2,0.094,2.2,https://www.sports-reference.com/cbb/players/mookie-cook-1.html,https://www.sports-reference.com/cbb/players/mookie-cook-1.html
WCC,Vukasin Masic,vukasin masic,Portland,WCC,D1,San Francisco,2025-26,2024-25,G,6-5,195,27,27.9,0.6975,10.5,3.2,3.3,0.6,0.0,1.4,0.417,0.362,0.787,0.518,15.053763440860216,4.587813620071685,4.731182795698925,0.8602150537634409,0.0,2.0071684587813623,33,21,21.6,712.8000000000001,0.54,5.3,1.6,2.0,0.2,0.1,1.0,0.481118373275236,7.4,15.5,0.7,0.041,-2.7,https://www.sports-reference.com/cbb/players/vukasin-masic-1.html,https://www.sports-reference.com/cbb/players/vukasin-masic-1.html
WCC,Brandin Podziemski,brandin podziemski,Illinois,Big Ten,D1,Santa Clara,2022-23,2021-22,G,6-5,200,16,4.3,0.1075,1.4,0.9,0.3,0.1,0.0,0.3,0.421,0.231,0.75,0.5,13.023255813953488,8.372093023255815,2.7906976744186047,0.9302325581395349,0.0,2.7906976744186047,32,32,36.0,1152.0,0.9,19.9,8.8,3.7,1.8,0.5,2.3,0.6074481074481074,26.4,25.6,6.2,0.215,10.6,https://www.sports-reference.com/cbb/players/brandin-podziemski-1.html,https://www.sports-reference.com/cbb/players/brandin-podziemski-1.html
WCC,Carlos Marshall,carlos marshall,Tennessee State,OVC,D1,Santa Clara,2022-23,2021-22,G,6-6,210,30,26.9,0.6725,12.8,3.4,1.4,1.0,0.3,2.4,0.432,0.406,0.831,0.523,19.033457249070633,5.055762081784387,2.0817843866171004,1.4869888475836432,0.446096654275093,3.568773234200744,3,0,19.3,57.900000000000006,0.48250000000000004,10.0,3.0,1.3,0.0,0.3,2.3,0.6956037840845853,18.0,24.3,0.2,0.116,1.8,https://www.sports-reference.com/cbb/players/carlos-marshalljr-1.html,https://www.sports-reference.com/cbb/players/carlos-marshalljr-1.html
WCC,Adama Bal,adama bal,Arizona,Pac-12,D1,Santa Clara,2023-24,2022-23,G,6-6,190,26,8.2,0.205,2.5,1.0,0.5,0.3,0.0,0.5,0.392,0.353,0.706,0.51,12.195121951219512,4.878048780487806,2.439024390243903,1.4634146341463417,0.0,2.439024390243903,30,30,31.2,936.0,0.78,14.4,3.2,3.1,0.9,0.2,2.3,0.5758157389635317,16.0,23.5,3.1,0.132,1.3,https://www.sports-reference.com/cbb/players/adama-bal-1.html,https://www.sports-reference.com/cbb/players/adama-bal-1.html
WCC,Francisco Caffaro,francisco caffaro,Virginia,ACC,D1,Santa Clara,2023-24,2022-23,C,7-0,250,20,8.2,0.205,2.0,1.8,0.2,0.1,0.1,0.5,0.75,0.0,0.556,0.75,9.756097560975611,8.78048780487805,0.9756097560975611,0.48780487804878053,0.48780487804878053,2.439024390243903,31,6,15.7,486.7,0.39249999999999996,4.5,3.9,1.4,0.3,0.4,1.1,0.6768953068592058,17.6,14.0,1.8,0.148,3.3,https://www.sports-reference.com/cbb/players/francisco-caffaro-1.html,https://www.sports-reference.com/cbb/players/francisco-caffaro-1.html
WCC,Jalen Benjamin,jalen benjamin,Mount St. Mary's,MAAC,D1,Santa Clara,2023-24,2022-23,G,5-10,140,31,31.5,0.7875,16.0,2.8,3.8,0.6,0.1,2.8,0.418,0.368,0.791,0.478,20.317460317460316,3.5555555555555554,4.825396825396825,0.7619047619047619,0.12698412698412698,3.5555555555555554,29,12,13.6,394.4,0.33999999999999997,4.9,1.2,1.9,0.2,0.0,1.3,0.4841897233201581,9.0,23.3,0.5,0.051,-4.1,https://www.sports-reference.com/cbb/players/jalen-benjamin-1.html,https://www.sports-reference.com/cbb/players/jalen-benjamin-1.html
WCC,Johnny O'Neil,johnny o neil,American,Patriot,D1,Santa Clara,2023-24,2022-23,F,6-9,200,30,32.0,0.8,11.3,6.6,1.4,0.9,1.7,1.8,0.447,0.392,0.614,0.557,14.125,8.25,1.75,1.125,2.125,2.25,33,33,25.8,851.4,0.645,11.0,5.5,1.6,0.8,0.8,1.4,0.5390043120344963,17.0,22.2,2.9,0.135,4.2,https://www.sports-reference.com/cbb/players/johnny-oneil-1.html,https://www.sports-reference.com/cbb/players/johnny-oneil-1.html
WCC,Tyeree Bryan,tyeree bryan,Charleston Southern,Big South,D1,Santa Clara,2023-24,2022-23,G,6-6,202,29,31.4,0.7849999999999999,10.5,5.5,1.8,0.6,0.4,1.1,0.452,0.421,0.757,0.529,13.37579617834395,7.006369426751593,2.2929936305732483,0.7643312101910829,0.5095541401273885,1.4012738853503186,32,6,25.4,812.8,0.635,8.2,3.8,0.6,0.3,0.3,0.6,0.5305383022774327,12.0,16.0,2.1,0.105,0.7,https://www.sports-reference.com/cbb/players/tyeree-bryan-1.html,https://www.sports-reference.com/cbb/players/tyeree-bryan-1.html
WCC,Carlos Stewart,carlos stewart,Louisiana State,SEC,D1,Santa Clara,2024-25,2023-24,G,6-1,185,13,19.5,0.4875,4.7,2.2,1.0,0.8,0.1,0.5,0.328,0.278,0.7,0.403,9.64102564102564,4.512820512820513,2.051282051282051,1.641025641025641,0.20512820512820512,1.0256410256410255,34,33,28.3,962.2,0.7075,12.3,2.5,2.9,1.3,0.1,1.6,0.608910891089109,17.0,20.5,3.6,0.15,5.1,https://www.sports-reference.com/cbb/players/carlos-stewart-1.html,https://www.sports-reference.com/cbb/players/carlos-stewart-1.html
WCC,Aleksandar Gavalyugov,aleksandar gavalyugov,Villanova,Big East,D1,Santa Clara,2025-26,2024-25,G,6-0,175,4,4.8,0.12,2.0,0.0,0.3,0.5,0.0,0.3,0.5,0.667,0.0,0.667,16.666666666666668,0.0,2.5,4.166666666666667,0.0,2.5,35,2,20.1,703.5,0.5025000000000001,9.0,1.9,2.7,0.5,0.0,1.4,0.5289139633286319,14.0,23.8,1.9,0.11,3.1,https://www.sports-reference.com/cbb/players/aleksandar-gavalyugov-1.html,https://www.sports-reference.com/cbb/players/aleksandar-gavalyugov-1.html
WCC,Juan Reyna,juan reyna,Jackson State,SWAC,D1,Santa Clara,2025-26,2024-25,G,6-2,182,27,15.1,0.3775,4.1,1.9,0.9,0.4,0.0,0.6,0.233,0.244,0.875,0.318,10.860927152317881,5.033112582781457,2.384105960264901,1.0596026490066226,0.0,1.589403973509934,1,0,2.0,2.0,0.05,0.0,2.0,0.0,0.0,0.0,1.0,0,-12.4,24.0,0.0,-0.322,0.0,https://www.sports-reference.com/cbb/players/juan-reyna-1.html,https://www.sports-reference.com/cbb/players/juan-reyna-1.html
WCC,Eemeli Yalaho,eemeli yalaho,Texas Tech,Big 12,D1,Washington State,2025-26,2024-25,F,6-8,240,8,11.3,0.28250000000000003,3.3,2.4,0.8,0.3,0.1,0.5,0.556,0.5,0.429,0.639,11.681415929203538,8.495575221238937,2.831858407079646,1.0619469026548671,0.35398230088495575,1.7699115044247786,32,27,28.4,908.8,0.71,10.1,5.7,1.7,0.5,0.3,1.8,0.609903381642512,14.7,18.0,2.2,0.096,1.9,https://www.sports-reference.com/cbb/players/eemeli-yalaho-1.html,https://www.sports-reference.com/cbb/players/eemeli-yalaho-1.html
WCC,Emmanuel Ugbo,emmanuel ugbo,Boise State,MWC,D1,Washington State,2025-26,2024-25,F,6-8,235,36,10.0,0.25,3.1,2.3,0.2,0.1,0.4,0.5,0.482,0.227,0.788,0.512,12.4,9.2,0.8,0.4,1.6,2.0,22,6,18.1,398.20000000000005,0.4525,6.7,3.5,0.8,0.2,0.1,1.0,0.5509868421052632,12.3,20.1,0.7,0.074,-1.1,https://www.sports-reference.com/cbb/players/emmanuel-ugbo-1.html,https://www.sports-reference.com/cbb/players/emmanuel-ugbo-1.html
WCC,Jerone Morton,jerone morton,Morehead State,OVC,D1,Washington State,2025-26,2024-25,G,6-4,200,26,29.5,0.7375,10.4,3.2,3.4,1.3,0.2,1.9,0.45,0.377,0.72,0.513,14.101694915254237,4.338983050847458,4.610169491525424,1.7627118644067796,0.2711864406779661,2.5762711864406778,32,29,24.9,796.8,0.6224999999999999,7.8,1.9,2.6,0.8,0.2,1.2,0.5705090696313634,12.9,16.4,1.9,0.093,1.2,https://www.sports-reference.com/cbb/players/jerone-morton-1.html,https://www.sports-reference.com/cbb/players/jerone-morton-1.html
WCC,Simon Hildebrandt,simon hildebrandt,High Point,Big South,D1,Washington State,2025-26,2024-25,F,6-9,238,25,13.4,0.335,5.5,3.0,0.4,0.2,0.2,1.0,0.466,0.339,0.742,0.558,16.417910447761194,8.955223880597014,1.1940298507462686,0.5970149253731343,0.5970149253731343,2.9850746268656714,32,2,14.5,464.0,0.3625,4.5,1.8,0.5,0.4,0.1,0.7,0.5859375,9.8,16.0,0.8,0.07,-1.0,https://www.sports-reference.com/cbb/players/simon-hildebrandt-1.html,https://www.sports-reference.com/cbb/players/simon-hildebrandt-1.html
WCC,Vukasin Masic,vukasin masic,Maine,AmEast,D1,Portland,2023-24,2021-22,G,6-5,195,28,28.1,0.7025,9.3,4.1,3.1,0.6,0.0,1.7,0.393,0.354,0.852,0.488,13.238434163701067,5.8362989323843415,4.412811387900356,0.8540925266903914,0.0,2.4199288256227756,32,32,32.4,1036.8,0.8099999999999999,12.5,4.2,2.9,0.7,0.0,2.0,0.589622641509434,14.6,20.4,1.7,0.064,-0.4,https://www.sports-reference.com/cbb/players/vukasin-masic-1.html,https://www.sports-reference.com/cbb/players/vukasin-masic-1.html
