Player Name,Team,Conference,source_url,source_method,row_match_text,GP,MIN,MPG,FGM,FGA,FG%,3PTM,3PTA,3PT%,FTM,FTA,FT%,PTS,PPG,ORB,DRB,TOT RB,RPG,PF,AST,TO,STL,BLK,APG,TOPG,SPG,BPG,pts_per_40,reb_per_40,ast_per_40,stl_per_40,blk_per_40,tov_per_40,eFG,three_share,AST_TOV,FTR,TS_pct,audit_status,acceptance_status
Dyson Riley,West Texas AM,Lone Star,https://gobuffsgo.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"02 Riley, Dyson  02 Riley, Dyson 5 0.0 18 3.6 3 7 0.429 0 0 0.0 4 4 1.0 10 2.0 1 1 2 0.4 2 1 1 1 0 View Bio",5.0,18.0,3.6,3.0,7.0,0.429,0.0,0.0,0.0,4.0,4.0,1.0,10.0,2.0,1.0,1.0,2.0,0.4,2.0,1.0,1.0,1.0,0.0,0.2,0.2,0.2,0.0,22.22222222222222,4.444444444444445,2.2222222222222223,2.2222222222222223,0.0,2.2222222222222223,,,,,,ok,ok
J.P. Shiers,West Texas AM,Lone Star,https://gobuffsgo.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"15 Shiers, JP  15 Shiers, JP 3 0.0 18 6.0 1 2 0.5 0 0 0.0 1 2 0.5 3 1.0 2 2 4 1.3 3 1 0 0 1 View Bio",3.0,18.0,6.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,3.0,1.0,2.0,2.0,4.0,1.3333333333333333,3.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,6.666666666666667,8.888888888888888,2.222222222222222,0.0,2.222222222222222,0.0,,,,,,profile_fetch_failed,profile_fetch_failed
Robert Jackson,West Texas AM,Lone Star,https://gobuffsgo.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"08 Jackson, Robert  08 Jackson, Robert 5 0.0 15 3.0 2 5 0.4 0 1 0.0 0 0 0.0 4 0.8 3 2 5 1.0 0 0 1 1 0 View Bio",5.0,15.0,3.0,2.0,5.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.8,3.0,2.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.2,0.0,10.666666666666666,13.333333333333334,0.0,2.6666666666666665,0.0,2.6666666666666665,,,,,,profile_fetch_failed,profile_fetch_failed
Jalen Williams,Western New Mexico,Lone Star,https://wnmumustangs.com/sports/mens-basketball/stats,official_school_stats_page,"00 Williams , Jalen 00 Williams , Jalen 4 0.0 27 6.8 0 1 0.0 0 1 0.0 5 5 1.0 5 1.3 0 1 1 0.3 3 1 0 1 0 View Bio",4.0,27.2,6.8,0.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,1.0,5.0,1.25,0.0,1.0,1.0,0.25,3.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0,7.352941176470589,1.4705882352941178,1.4705882352941178,1.4705882352941178,0.0,0.0,,,,,,ok,ok
Nathan Jones,Western New Mexico,Lone Star,https://wnmumustangs.com/sports/mens-basketball/stats,official_school_stats_page,"20 Jones , Nathan 20 Jones , Nathan 4 0.0 17 4.3 1 5 0.2 0 1 0.0 0 0 0.0 2 0.5 0 1 1 0.3 3 0 2 0 0 View Bio",4.0,17.2,4.3,1.0,5.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,1.0,1.0,0.25,3.0,0.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,4.651162790697675,2.3255813953488373,0.0,0.0,0.0,4.651162790697675,,,,,,ok,ok
Oskar Olechnowicz,Western New Mexico,Lone Star,https://wnmumustangs.com/sports/mens-basketball/stats,official_school_stats_page,"07 Olechnowicz, Oskar  07 Olechnowicz, Oskar 2 0.0 4 2.0 0 3 0.0 0 2 0.0 0 0 0.0 0 0.0 0 0 0 0.0 1 2 0 0 0 View Bio",2.0,4.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,,,,,,ok,ok
Zane Restelli,Arkansas Fort Smith,Mid-America Intercollegiate,https://uafortsmithlions.com/sports/mens-basketball/stats,official_school_stats_page,"22 Restelli, Zane  22 Restelli, Zane 7 0.0 75 10.7 15 31 0.484 6 15 0.4 2 3 0.667 38 5.4 2 16 18 2.6 8 9 6 6 1 View Bio",7.0,74.89999999999999,10.7,15.0,31.0,0.484,6.0,15.0,0.4,2.0,3.0,0.667,38.0,5.428571428571429,2.0,16.0,18.0,2.5714285714285716,8.0,9.0,6.0,6.0,1.0,1.2857142857142858,0.8571428571428571,0.8571428571428571,0.1428571428571428,20.293724966622168,9.612817089452603,4.8064085447263025,3.204272363150868,0.5340453938584779,3.204272363150868,,,,,,ok,ok
Markece Young,Arkansas Fort Smith,Mid-America Intercollegiate,https://uafortsmithlions.com/sports/mens-basketball/stats,official_school_stats_page,"05 Young, Markece  05 Young, Markece 5 0.0 28 5.6 1 7 0.143 0 0 0.0 0 0 0.0 2 0.4 1 4 5 1.0 2 2 1 2 0 View Bio",5.0,28.0,5.6,1.0,7.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,1.0,4.0,5.0,1.0,2.0,2.0,1.0,2.0,0.0,0.4,0.2,0.4,0.0,2.857142857142857,7.142857142857143,2.857142857142857,2.857142857142857,0.0,1.4285714285714286,,,,,,ok,ok
Jacobi Sebock,Central Oklahoma,Mid-America Intercollegiate,https://bronchosports.com/sports/mens-basketball/stats,official_school_stats_page,"04 Sebock, Jacobi  04 Sebock, Jacobi 7 7.0 194 27.7 42 78 0.538 2 6 0.333 24 29 0.828 110 15.7 15 22 37 5.3 23 5 20 7 3 View Bio",7.0,193.9,27.7,42.0,78.0,0.538,2.0,6.0,0.333,24.0,29.0,0.828,110.0,15.714285714285714,15.0,22.0,37.0,5.285714285714286,23.0,5.0,20.0,7.0,3.0,0.7142857142857143,2.857142857142857,1.0,0.4285714285714285,22.69210933470861,7.632800412583806,1.031459515214028,1.444043321299639,0.6188757091284167,4.125838060856112,,,,,,ok,ok
Noah Eckels,Central Oklahoma,Mid-America Intercollegiate,https://bronchosports.com/sports/mens-basketball/stats,official_school_stats_page,"11 Eckels, Noah  11 Eckels, Noah 5 0.0 28 5.6 6 8 0.75 0 0 0.0 0 0 0.0 12 2.4 3 5 8 1.6 3 2 0 2 2 View Bio",5.0,28.0,5.6,6.0,8.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.4,3.0,5.0,8.0,1.6,3.0,2.0,0.0,2.0,2.0,0.4,0.0,0.4,0.4,17.142857142857142,11.428571428571429,2.857142857142857,2.857142857142857,2.857142857142857,0.0,,,,,,ok,ok
Chase Sucharda,Central Oklahoma,Mid-America Intercollegiate,https://bronchosports.com/sports/mens-basketball/stats,official_school_stats_page,"10 Sucharda, Chase  10 Sucharda, Chase 18 1.0 95 5.3 7 26 0.269 4 18 0.222 9 18 0.5 27 1.5 1 15 16 0.9 5 4 3 1 0 View Bio",18.0,95.4,5.3,7.0,26.0,0.269,4.0,18.0,0.222,9.0,18.0,0.5,27.0,1.5,1.0,15.0,16.0,0.8888888888888888,5.0,4.0,3.0,1.0,0.0,0.2222222222222222,0.1666666666666666,0.0555555555555555,0.0,11.320754716981131,6.708595387840671,1.677148846960168,0.4192872117400419,0.0,1.2578616352201255,,,,,,ok,ok
Carter Roman Nose,Central Oklahoma,Mid-America Intercollegiate,https://bronchosports.com/sports/mens-basketball/stats,official_school_stats_page,"00 Roman Nose, Carter  00 Roman Nose, Carter 7 0.0 25 3.6 3 8 0.375 0 3 0.0 0 0 0.0 6 0.9 1 2 3 0.4 0 6 0 3 1 View Bio",7.0,25.2,3.6,3.0,8.0,0.375,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.8571428571428571,1.0,2.0,3.0,0.4285714285714285,0.0,6.0,0.0,3.0,1.0,0.8571428571428571,0.0,0.4285714285714285,0.1428571428571428,9.523809523809524,4.761904761904762,9.523809523809524,4.761904761904762,1.587301587301587,0.0,,,,,,ok,ok
Elijah Wilhelm,Emporia State,Mid-America Intercollegiate,https://esuhornets.com/sports/mens-basketball/stats,official_school_stats_page,"05 Wilhelm, Elijah  05 Wilhelm, Elijah 7 0.0 40 5.7 5 10 0.5 0 0 0.0 3 5 0.6 13 1.9 4 3 7 1.0 3 3 3 2 3 View Bio",7.0,39.9,5.7,5.0,10.0,0.5,0.0,0.0,0.0,3.0,5.0,0.6,13.0,1.8571428571428572,4.0,3.0,7.0,1.0,3.0,3.0,3.0,2.0,3.0,0.4285714285714285,0.4285714285714285,0.2857142857142857,0.4285714285714285,13.032581453634084,7.017543859649122,3.007518796992481,2.0050125313283207,3.007518796992481,3.007518796992481,,,,,,ok,ok
Ben Johnson,Fort Hays State,Mid-America Intercollegiate,https://fhsuathletics.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"20 Johnson, Ben  20 Johnson, Ben 6 0.0 70 11.7 5 18 0.278 3 10 0.3 4 4 1.0 17 2.8 3 15 18 3.0 1 6 1 4 2 View Bio",6.0,70.19999999999999,11.7,5.0,18.0,0.278,3.0,10.0,0.3,4.0,4.0,1.0,17.0,2.8333333333333335,3.0,15.0,18.0,3.0,1.0,6.0,1.0,4.0,2.0,1.0,0.1666666666666666,0.6666666666666666,0.3333333333333333,9.686609686609687,10.256410256410255,3.418803418803419,2.2792022792022792,1.1396011396011396,0.5698005698005698,,,,,,ok,ok
Tegen Curley,Fort Hays State,Mid-America Intercollegiate,https://fhsuathletics.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"23 Curley, Tegen  23 Curley, Tegen 5 0.0 28 5.6 5 10 0.5 2 4 0.5 2 2 1.0 14 2.8 2 3 5 1.0 4 2 2 0 2 View Bio",5.0,28.0,5.6,5.0,10.0,0.5,2.0,4.0,0.5,2.0,2.0,1.0,14.0,2.8,2.0,3.0,5.0,1.0,4.0,2.0,2.0,0.0,2.0,0.4,0.4,0.0,0.4,20.0,7.142857142857143,2.857142857142857,0.0,2.857142857142857,2.857142857142857,,,,,,ok,ok
David Johnson,Fort Hays State,Mid-America Intercollegiate,https://fhsuathletics.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"05 Johnson, David  05 Johnson, David 4 0.0 16 4.0 2 7 0.286 0 1 0.0 4 6 0.667 8 2.0 2 1 3 0.8 1 1 3 1 0 View Bio",4.0,16.0,4.0,2.0,7.0,0.286,0.0,1.0,0.0,4.0,6.0,0.667,8.0,2.0,2.0,1.0,3.0,0.75,1.0,1.0,3.0,1.0,0.0,0.25,0.75,0.25,0.0,20.0,7.5,2.5,2.5,0.0,7.5,,,,,,ok,ok
Cody Lechlider,Missouri Southern State,Mid-America Intercollegiate,https://mssulions.com/sports/mens-basketball/stats,official_school_stats_page,"33 Lechlider, Cody  33 Lechlider, Cody 5 0.0 56 11.2 12 23 0.522 2 7 0.286 5 7 0.714 31 6.2 2 4 6 1.2 6 5 4 2 3 View Bio",5.0,56.0,11.2,12.0,23.0,0.522,2.0,7.0,0.286,5.0,7.0,0.714,31.0,6.2,2.0,4.0,6.0,1.2,6.0,5.0,4.0,2.0,3.0,1.0,0.8,0.4,0.6,22.142857142857142,4.285714285714286,3.5714285714285716,1.4285714285714286,2.142857142857143,2.857142857142857,,,,,,ok,ok
Storm Gilchrist,Missouri Southern State,Mid-America Intercollegiate,https://mssulions.com/sports/mens-basketball/stats,official_school_stats_page,"13 Gilchrist, Storm 13 Gilchrist, Storm 11 0.0 120 10.9 26 37 0.703 0 0 0.0 4 6 0.667 56 5.1 10 33 43 3.9 23 7 20 2 5 View Bio",11.0,119.9,10.9,26.0,37.0,0.703,0.0,0.0,0.0,4.0,6.0,0.667,56.0,5.090909090909091,10.0,33.0,43.0,3.909090909090909,23.0,7.0,20.0,2.0,5.0,0.6363636363636364,1.818181818181818,0.1818181818181818,0.4545454545454545,18.68223519599666,14.345287739783153,2.335279399499582,0.6672226855713095,1.6680567139282734,6.6722268557130935,,,,,,ok,ok
Tanner Baird,Missouri Southern State,Mid-America Intercollegiate,https://mssulions.com/sports/mens-basketball/stats,official_school_stats_page,"48 Baird, Tanner 48 Baird, Tanner 3 0.0 20 6.7 4 9 0.444 0 0 0.0 2 2 1.0 10 3.3 6 2 8 2.7 1 1 0 0 2 View Bio",3.0,20.1,6.7,4.0,9.0,0.444,0.0,0.0,0.0,2.0,2.0,1.0,10.0,3.3333333333333335,6.0,2.0,8.0,2.6666666666666665,1.0,1.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,0.6666666666666666,19.900497512437813,15.920398009950247,1.990049751243781,0.0,3.980099502487562,0.0,,,,,,ok,ok
Van Collins,Missouri Southern State,Mid-America Intercollegiate,https://mssulions.com/sports/mens-basketball/stats,official_school_stats_page,"11 Collins, Van  11 Collins, Van 4 0.0 30 7.5 4 12 0.333 0 4 0.0 0 0 0.0 8 2.0 1 5 6 1.5 1 4 2 1 0 View Bio",4.0,30.0,7.5,4.0,12.0,0.333,0.0,4.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,5.0,6.0,1.5,1.0,4.0,2.0,1.0,0.0,1.0,0.5,0.25,0.0,10.666666666666666,8.0,5.333333333333333,1.3333333333333333,0.0,2.6666666666666665,,,,,,ok,ok
Maal Jal,Nebraska Kearney,Mid-America Intercollegiate,https://lopers.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"11 Jal, Maal  11 Jal, Maal 2 0.0 14 7.0 1 2 0.5 0 1 0.0 2 2 1.0 4 2.0 1 1 2 1.0 3 2 2 0 0 View Bio",2.0,14.0,7.0,1.0,2.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,11.428571428571429,5.714285714285714,5.714285714285714,0.0,0.0,5.714285714285714,,,,,,ok,ok
Chiaki Momma,Nebraska Kearney,Mid-America Intercollegiate,https://lopers.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"15 Momma , Chiaki 15 Momma , Chiaki 6 0.0 24 4.0 2 9 0.222 0 3 0.0 3 4 0.75 7 1.2 0 0 0 0.0 1 0 0 1 0 View Bio",6.0,24.0,4.0,2.0,9.0,0.222,0.0,3.0,0.0,3.0,4.0,0.75,7.0,1.1666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.0,11.666666666666668,0.0,0.0,1.6666666666666663,0.0,0.0,,,,,,ok,ok
Payton Jones,Nebraska Kearney,Mid-America Intercollegiate,https://lopers.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"14 Jones, Payton 14 Jones, Payton 1 0.0 2 2.0 0 1 0.0 0 1 0.0 0 0 0.0 0 0.0 0 0 0 0.0 0 1 0 0 0 View Bio",1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,,,,,,ok,ok
Jayden Schoen,Newman University,Mid-America Intercollegiate,https://newmanjets.com/sports/mens-basketball/stats,official_school_stats_page,"22 Schoen, Jayden  22 Schoen, Jayden 15 9.0 284 18.9 36 83 0.434 25 63 0.397 12 13 0.923 109 7.3 1 13 14 0.9 29 14 10 7 0 View Bio",15.0,283.5,18.9,36.0,83.0,0.434,25.0,63.0,0.397,12.0,13.0,0.923,109.0,7.266666666666667,1.0,13.0,14.0,0.9333333333333332,29.0,14.0,10.0,7.0,0.0,0.9333333333333332,0.6666666666666666,0.4666666666666667,0.0,15.379188712522048,1.975308641975309,1.975308641975309,0.9876543209876544,0.0,1.4109347442680775,,,,,,profile_fetch_failed,profile_fetch_failed
Devin Walker,Newman University,Mid-America Intercollegiate,https://newmanjets.com/sports/mens-basketball/stats,official_school_stats_page,"00 Walker, Devin 00 Walker, Devin 4 1.0 67 16.8 5 21 0.238 0 2 0.0 3 5 0.6 13 3.3 0 9 9 2.3 7 17 10 3 1 View Bio",4.0,67.2,16.8,5.0,21.0,0.238,0.0,2.0,0.0,3.0,5.0,0.6,13.0,3.25,0.0,9.0,9.0,2.25,7.0,17.0,10.0,3.0,1.0,4.25,2.5,0.75,0.25,7.738095238095238,5.357142857142857,10.11904761904762,1.7857142857142856,0.5952380952380952,5.9523809523809526,,,,,,profile_fetch_failed,profile_fetch_failed
Aaron Murphy,Newman University,Mid-America Intercollegiate,https://newmanjets.com/sports/mens-basketball/stats,official_school_stats_page,"02 Murphy, Aaron 02 Murphy, Aaron 1 1.0 19 19.0 1 4 0.25 0 1 0.0 0 0 0.0 2 2.0 1 2 3 3.0 1 0 1 1 0 View Bio",1.0,19.0,19.0,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.2105263157894735,6.315789473684211,0.0,2.1052631578947367,0.0,2.1052631578947367,,,,,,profile_fetch_failed,profile_fetch_failed
Sage Wayans,Northeastern State,Mid-America Intercollegiate,https://goriverhawksgo.com/sports/mens-basketball/stats,official_school_stats_page,"15 Wayans, Sage  15 Wayans, Sage 4 0.0 27 6.8 6 16 0.375 1 4 0.25 2 7 0.286 15 3.8 6 6 12 3.0 2 1 0 2 0 View Bio",4.0,27.2,6.8,6.0,16.0,0.375,1.0,4.0,0.25,2.0,7.0,0.286,15.0,3.75,6.0,6.0,12.0,3.0,2.0,1.0,0.0,2.0,0.0,0.25,0.0,0.5,0.0,22.058823529411764,17.647058823529413,1.4705882352941178,2.9411764705882355,0.0,0.0,,,,,,ok,ok
Ben Hagebusch,Northeastern State,Mid-America Intercollegiate,https://goriverhawksgo.com/sports/mens-basketball/stats,official_school_stats_page,"12 Hagebusch, Ben  12 Hagebusch, Ben 4 0.0 23 5.8 4 5 0.8 3 4 0.75 0 0 0.0 11 2.8 0 3 3 0.8 2 2 0 3 0 View Bio",4.0,23.2,5.8,4.0,5.0,0.8,3.0,4.0,0.75,0.0,0.0,0.0,11.0,2.75,0.0,3.0,3.0,0.75,2.0,2.0,0.0,3.0,0.0,0.5,0.0,0.75,0.0,18.96551724137931,5.172413793103448,3.4482758620689657,5.172413793103448,0.0,0.0,,,,,,ok,ok
Gob Gob,Northwest Missouri State,Mid-America Intercollegiate,https://bearcatsports.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"01 Gob, Gob  01 Gob, Gob 5 0.0 25 5.0 2 7 0.286 1 2 0.5 2 2 1.0 7 1.4 0 1 1 0.2 3 2 2 2 0 View Bio",5.0,25.0,5.0,2.0,7.0,0.286,1.0,2.0,0.5,2.0,2.0,1.0,7.0,1.4,0.0,1.0,1.0,0.2,3.0,2.0,2.0,2.0,0.0,0.4,0.4,0.4,0.0,11.2,1.6,3.2,3.2,0.0,3.2,,,,,,ok,ok
Jack Webb,Northwest Missouri State,Mid-America Intercollegiate,https://bearcatsports.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"35 Webb, Jack  35 Webb, Jack 7 0.0 29 4.1 3 7 0.429 0 4 0.0 0 0 0.0 6 0.9 2 2 4 0.6 5 6 2 3 1 View Bio",7.0,28.699999999999996,4.1,3.0,7.0,0.429,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.8571428571428571,2.0,2.0,4.0,0.5714285714285714,5.0,6.0,2.0,3.0,1.0,0.8571428571428571,0.2857142857142857,0.4285714285714285,0.1428571428571428,8.362369337979095,5.574912891986062,8.362369337979095,4.181184668989547,1.3937282229965156,2.787456445993031,,,,,,ok,ok
Darrell Washington,Pittsburg State,Mid-America Intercollegiate,https://pittstategorillas.com/sports/mens-basketball/stats,official_school_stats_page,"34 Washington, Darrell  34 Washington, Darrell 8 0.0 63 7.9 13 29 0.448 0 1 0.0 6 14 0.429 32 4.0 6 9 15 1.9 10 3 8 1 6 View Bio",8.0,63.2,7.9,13.0,29.0,0.448,0.0,1.0,0.0,6.0,14.0,0.429,32.0,4.0,6.0,9.0,15.0,1.875,10.0,3.0,8.0,1.0,6.0,0.375,1.0,0.125,0.75,20.253164556962023,9.493670886075948,1.8987341772151896,0.6329113924050632,3.797468354430379,5.063291139240506,,,,,,ok,ok
Tane Prictor,Pittsburg State,Mid-America Intercollegiate,https://pittstategorillas.com/sports/mens-basketball/stats,official_school_stats_page,"12 Prictor, Tane  12 Prictor, Tane 5 0.0 37 7.4 6 12 0.5 0 0 0.0 5 6 0.833 17 3.4 3 7 10 2.0 8 1 5 1 6 View Bio",5.0,37.0,7.4,6.0,12.0,0.5,0.0,0.0,0.0,5.0,6.0,0.833,17.0,3.4,3.0,7.0,10.0,2.0,8.0,1.0,5.0,1.0,6.0,0.2,1.0,0.2,1.2,18.37837837837838,10.81081081081081,1.081081081081081,1.081081081081081,6.486486486486486,5.405405405405405,,,,,,ok,ok
Maddox Dow,Pittsburg State,Mid-America Intercollegiate,https://pittstategorillas.com/sports/mens-basketball/stats,official_school_stats_page,"14 Dow, Maddox  14 Dow, Maddox 3 0.0 6 2.0 2 2 1.0 0 0 0.0 0 0 0.0 4 1.3 1 1 2 0.7 0 0 0 1 0 View Bio",3.0,6.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.3333333333333333,1.0,1.0,2.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,26.666666666666664,13.333333333333332,0.0,6.666666666666666,0.0,0.0,,,,,,ok,ok
Jack Perry,Pittsburg State,Mid-America Intercollegiate,https://pittstategorillas.com/sports/mens-basketball/stats,official_school_stats_page,"33 Perry, Jack  33 Perry, Jack 6 0.0 10 1.7 0 2 0.0 0 2 0.0 0 0 0.0 0 0.0 0 2 2 0.3 2 1 0 0 0 View Bio",6.0,10.2,1.7,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.3333333333333333,2.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,7.84313725490196,3.92156862745098,0.0,0.0,0.0,,,,,,ok,ok
Bromo Dorn,Rogers State,Mid-America Intercollegiate,https://rsuhillcats.com/sports/mens-basketball/stats,official_school_stats_page,"11 Dorn, Bromo  11 Dorn, Bromo 7 0.0 44 6.3 8 11 0.727 3 4 0.75 2 4 0.5 21 3.0 1 5 6 0.9 4 2 5 1 0 View Bio",7.0,44.1,6.3,8.0,11.0,0.727,3.0,4.0,0.75,2.0,4.0,0.5,21.0,3.0,1.0,5.0,6.0,0.8571428571428571,4.0,2.0,5.0,1.0,0.0,0.2857142857142857,0.7142857142857143,0.1428571428571428,0.0,19.047619047619047,5.442176870748299,1.8140589569160996,0.9070294784580498,0.0,4.535147392290249,,,,,,ok,ok
Tyler Salmon,Washburn,Mid-America Intercollegiate,https://wusports.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"20 Salmon, Tyler  20 Salmon, Tyler 8 0.0 28 3.5 5 11 0.455 1 5 0.2 1 3 0.333 12 1.5 3 6 9 1.1 2 1 1 3 0 View Bio",8.0,28.0,3.5,5.0,11.0,0.455,1.0,5.0,0.2,1.0,3.0,0.333,12.0,1.5,3.0,6.0,9.0,1.125,2.0,1.0,1.0,3.0,0.0,0.125,0.125,0.375,0.0,17.142857142857142,12.857142857142858,1.4285714285714286,4.285714285714286,0.0,1.4285714285714286,,,,,,ok,ok
Tayvin Zephier-Murphy,Washburn,Mid-America Intercollegiate,https://wusports.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"15 Zephier-Murphy, Tayvin  15 Zephier-Murphy, Tayvin 3 0.0 9 3.0 0 0 0.0 0 0 0.0 0 0 0.0 0 0.0 0 0 0 0.0 0 0 1 1 0 View Bio",3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,4.444444444444444,0.0,4.444444444444444,,,,,,ok,ok
John Rose III,Concord,Mountain East,https://cumountainlions.com/sports/mens-basketball/stats,official_school_stats_page,"42 Rose III, John  42 Rose III, John 3 0.0 4 1.3 0 3 0.0 0 2 0.0 0 0 0.0 0 0.0 1 1 2 0.7 0 1 1 0 0 View Bio",3.0,3.9,1.3,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,20.51282051282051,10.256410256410255,0.0,0.0,10.256410256410255,,,,,,ok,ok
Ladislav Novak,Davis Elkins,Mountain East,https://senatornation.com/sports/mens-basketball/stats,official_school_stats_page,"30 Novak , Ladislav 30 Novak , Ladislav 6 0.0 21 3.5 3 7 0.429 1 3 0.333 3 4 0.75 10 1.7 2 4 6 1.0 3 2 3 0 0 View Bio",6.0,21.0,3.5,3.0,7.0,0.429,1.0,3.0,0.333,3.0,4.0,0.75,10.0,1.6666666666666667,2.0,4.0,6.0,1.0,3.0,2.0,3.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,19.047619047619047,11.428571428571429,3.8095238095238098,0.0,0.0,5.714285714285714,,,,,,ok,ok
RaShaun Parker,Davis Elkins,Mountain East,https://senatornation.com/sports/mens-basketball/stats,official_school_stats_page,"00 Parker, Rashaun  00 Parker, Rashaun 2 0.0 9 4.5 0 2 0.0 0 2 0.0 2 2 1.0 2 1.0 1 3 4 2.0 0 0 1 0 0",2.0,9.0,4.5,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,8.88888888888889,17.77777777777778,0.0,0.0,0.0,4.444444444444445,,,,,,profile_link_not_found,profile_link_not_found
Ron Haas,Davis Elkins,Mountain East,https://senatornation.com/sports/mens-basketball/stats,official_school_stats_page,"13 Haas, Ron  13 Haas, Ron 5 0.0 16 3.2 1 4 0.25 0 1 0.0 1 2 0.5 3 0.6 1 1 2 0.4 4 3 2 1 0 View Bio",5.0,16.0,3.2,1.0,4.0,0.25,0.0,1.0,0.0,1.0,2.0,0.5,3.0,0.6,1.0,1.0,2.0,0.4,4.0,3.0,2.0,1.0,0.0,0.6,0.4,0.2,0.0,7.5,5.0,7.5,2.5,0.0,5.0,,,,,,ok,ok
Luka Kalinic,Davis Elkins,Mountain East,https://senatornation.com/sports/mens-basketball/stats,official_school_stats_page,"25 Kalinic, Luka  25 Kalinic, Luka 5 0.0 13 2.6 0 4 0.0 0 2 0.0 0 0 0.0 0 0.0 1 1 2 0.4 2 0 0 2 0 View Bio",5.0,13.0,2.6,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.4,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4,0.0,0.0,6.153846153846153,0.0,6.153846153846153,0.0,0.0,,,,,,ok,ok
