number,value,state,params_elastic_alpha,params_elastic_l1_ratio,params_et_bootstrap,params_et_max_depth,params_et_max_features,params_et_min_samples_leaf,params_et_min_samples_split,params_et_n_estimators,params_family,params_gb_learning_rate,params_gb_max_depth,params_gb_max_features,params_gb_min_samples_leaf,params_gb_min_samples_split,params_gb_n_estimators,params_gb_subsample,params_hgb_l2_regularization,params_hgb_learning_rate,params_hgb_max_iter,params_hgb_max_leaf_nodes,params_hgb_min_samples_leaf,params_lgb_colsample_bytree,params_lgb_learning_rate,params_lgb_max_depth,params_lgb_min_child_samples,params_lgb_n_estimators,params_lgb_num_leaves,params_lgb_reg_alpha,params_lgb_reg_lambda,params_lgb_subsample,params_rf_bootstrap,params_rf_max_depth,params_rf_max_features,params_rf_min_samples_leaf,params_rf_min_samples_split,params_rf_n_estimators,params_ridge_alpha,params_xgb_colsample_bytree,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_min_child_weight,params_xgb_n_estimators,params_xgb_reg_alpha,params_xgb_reg_lambda,params_xgb_subsample,user_attrs_cv_corr,user_attrs_cv_r2,user_attrs_cv_rmse,user_attrs_fold_maes,datetime_start,datetime_complete
896,18.37835051432847,COMPLETE,0.09947031680196293,0.754354804838105,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44442654563556544,0.1823360197653089,22.74268502672017,"[17.17318997194354, 19.164446314408206, 22.057003117856414, 16.31350563204392, 17.228370578589434]",2026-06-19 03:52:13.862966,2026-06-19 03:52:13.926981
206,18.378716981167425,COMPLETE,0.07639488851101252,0.659016889611908,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44434566986695445,0.18128692699673965,22.7572701979088,"[17.205416584334348, 19.144824538073802, 22.00964985513527, 16.347953061677213, 17.189129307351468]",2026-06-19 03:49:48.908731,2026-06-19 03:49:48.958904
966,18.378805328223216,COMPLETE,0.10904817215737811,0.6086963345281192,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4426181322784514,0.18652979039405337,22.68428682247661,"[17.474797964708557, 18.876809549947172, 22.355818741378798, 16.10959631710893, 16.748273239330395]",2026-06-19 03:52:31.310876,2026-06-19 03:52:31.372256
65,18.379150339998528,COMPLETE,0.0652167972495556,0.409395427838278,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4425852870659952,0.1837500717171333,22.72301114178927,"[17.405286478886648, 18.90479293870027, 22.259846114651847, 16.235756402524864, 16.902767993145243]",2026-06-19 03:49:19.004491,2026-06-19 03:49:19.053463
889,18.37931559167759,COMPLETE,0.07268545081687261,0.6349896011948548,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44438143878298686,0.18131970589402513,22.756814625795954,"[17.209339212407833, 19.135431934519662, 22.020319537880628, 16.356906138201197, 17.17235787324861]",2026-06-19 03:52:13.044347,2026-06-19 03:52:13.106987
183,18.379354674169544,COMPLETE,0.06582179373545499,0.5711808225844427,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44429262247763823,0.181630755418008,22.75249110116326,"[17.230826239583866, 19.10011309178218, 22.060418930304802, 16.358947381122224, 17.117670632866727]",2026-06-19 03:49:43.262436,2026-06-19 03:49:43.313515
196,18.379392517517033,COMPLETE,0.08782892052143505,0.7144187219519814,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4443289016836839,0.18166049905958415,22.75207762760354,"[17.187877331016242, 19.158547529339387, 22.028760292488602, 16.332812946390458, 17.217716995405663]",2026-06-19 03:49:48.065760,2026-06-19 03:49:48.116528
595,18.379812294261182,COMPLETE,0.06069542998621836,0.5006285821726586,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4438571802509511,0.18179753963869916,22.7501724962759,"[17.26295478846391, 19.054397196103054, 22.105076594721947, 16.35038768808826, 17.074498927674384]",2026-06-19 03:51:07.874018,2026-06-19 03:51:07.932105
449,18.380101372149376,COMPLETE,0.09889179652509357,0.5468168428179162,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44216917148432,0.18611060596451212,22.69013072127033,"[17.494591048670685, 18.861360594409945, 22.357220571156002, 16.10502329468708, 16.742693534026827]",2026-06-19 03:50:31.274225,2026-06-19 03:50:31.328411
641,18.380109081343118,COMPLETE,0.08001726766239986,0.46634291934708405,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44224178972958617,0.18507824985229038,22.704516503931163,"[17.47053173847218, 18.86557003650985, 22.318366837992915, 16.155661424215403, 16.8139271820392]",2026-06-19 03:51:17.839431,2026-06-19 03:51:17.895900
736,18.380323678118938,COMPLETE,0.12993245617776264,0.7005137956093715,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44313193750206326,0.18712951319416116,22.675923398603594,"[17.426420764008938, 18.91155934608291, 22.375222053229297, 16.124667532699952, 16.780734298904484]",2026-06-19 03:51:34.909783,2026-06-19 03:51:34.971991
586,18.380763573578978,COMPLETE,0.1577200735628893,0.8071406138223832,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4443499848337043,0.18774621921673618,22.6673199173805,"[17.31714566810584, 19.01209531136533, 22.3618585685937, 16.13499923187576, 16.906408892309535]",2026-06-19 03:51:06.313623,2026-06-19 03:51:06.372068
958,18.380791650556624,COMPLETE,0.11800015394198077,0.6483009196948778,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4427781159076155,0.1867922591144413,22.680626949008104,"[17.463248117709423, 18.889674590366255, 22.368566524867095, 16.10954181973916, 16.750572954969797]",2026-06-19 03:52:29.208682,2026-06-19 03:52:29.271348
877,18.38091305303494,COMPLETE,0.08544016045326466,0.7078789855524971,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44427170628435725,0.18133426799157637,22.7566122339523,"[17.187309851234293, 19.16377275247739, 22.018714141672397, 16.340281634362363, 17.226993413044788]",2026-06-19 03:52:11.138376,2026-06-19 03:52:11.199672
674,18.380918179685324,COMPLETE,0.08774686731475807,0.7176863353671867,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4442833530348167,0.18142926354382505,22.755291890631984,"[17.183143119376414, 19.166374852294926, 22.02254764663349, 16.338152101030293, 17.232480318394444]",2026-06-19 03:51:23.538697,2026-06-19 03:51:23.665220
972,18.381124071920528,COMPLETE,0.05878498378216641,0.4709416202921361,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4436172498818539,0.18178049394536722,22.750409473346185,"[17.273988886179858, 19.040111736649617, 22.12400803849039, 16.34945282654412, 17.05773427934157]",2026-06-19 03:52:32.369369,2026-06-19 03:52:32.434687
262,18.38127847561008,COMPLETE,0.06626720149616633,0.5880472666999347,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44436214156360604,0.18124036054685366,22.757917378373435,"[17.216510069415794, 19.1212342572885, 22.03779255741342, 16.373167296172625, 17.147021445019597]",2026-06-19 03:49:57.347659,2026-06-19 03:49:57.398500
46,18.38186034192852,COMPLETE,0.0863413914492221,0.48845560750501527,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44208931890083397,0.18545868910072305,22.69921618059556,"[17.490556869381606, 18.86021862157965, 22.33580830243246, 16.1313011047362, 16.781053999967238]",2026-06-19 03:49:12.352193,2026-06-19 03:49:12.404700
129,18.381891897207254,COMPLETE,0.09559909065358384,0.748559992488588,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44427451191195594,0.18164480923502602,22.752295736588174,"[17.168275452683755, 19.178144342382698, 22.037216250225676, 16.329836876711962, 17.25509634089758]",2026-06-19 03:49:31.849611,2026-06-19 03:49:31.899658
961,18.38200252426232,COMPLETE,0.061542540465284706,0.5295386056896454,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4440403197378225,0.18139909921636932,22.755711152964512,"[17.243797127715627, 19.083852616501474, 22.074224626852384, 16.36525416654099, 17.114213436307818]",2026-06-19 03:52:30.762065,2026-06-19 03:52:30.824690
815,18.38235496819,COMPLETE,0.07598576866784865,0.667735702232386,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44426515175174636,0.18069488335746342,22.76549704967448,"[17.193756430395513, 19.164384758145864, 21.98930670271192, 16.364218884839435, 17.227029813090375]",2026-06-19 03:51:52.387233,2026-06-19 03:51:52.502236
347,18.38237022712389,COMPLETE,0.1175371525897006,0.6393451813056522,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44263044707992055,0.18676067982050515,22.681067323094446,"[17.475069019773795, 18.884386112641806, 22.37758763537053, 16.10039520909229, 16.738693394286315]",2026-06-19 03:50:14.143990,2026-06-19 03:50:14.196665
635,18.38238112268817,COMPLETE,0.07852438225562532,0.6807289072677859,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4442241015627889,0.18075728787021794,22.764630036412004,"[17.192067026259846, 19.167221981647526, 21.994876606799977, 16.355229537957502, 17.23175029523413]",2026-06-19 03:51:16.712330,2026-06-19 03:51:16.770508
433,18.38300411610286,COMPLETE,0.12791245057743253,0.6861670266827715,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44290257689052515,0.18702843299030492,22.677333226950363,"[17.444527109994024, 18.903625219812056, 22.38365361986769, 16.116502983123873, 16.764605967410198]",2026-06-19 03:50:28.343415,2026-06-19 03:50:28.413372
718,18.38301233240495,COMPLETE,0.07509019467784399,0.6640317429019102,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4442640665501801,0.18061048395670087,22.76666959503654,"[17.19315706607945, 19.165327232502428, 21.987410487102434, 16.368869394757134, 17.22923952115346]",2026-06-19 03:51:32.235787,2026-06-19 03:51:32.294858
681,18.38314489286579,COMPLETE,0.10685632656341505,0.7827626781540229,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44415314994632127,0.18195027809558495,22.748048945815718,"[17.14852413451068, 19.190039408916746, 22.073358219762426, 16.31596638525823, 17.2680769327965]",2026-06-19 03:51:24.592863,2026-06-19 03:51:24.650992
999,18.383149595753494,COMPLETE,0.0746394628934636,0.6613119368788386,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4442692766215675,0.18061265952740302,22.766639370990916,"[17.19375503721287, 19.164292111532465, 21.98841125076987, 16.370112085571385, 17.227443628935912]",2026-06-19 03:52:39.186348,2026-06-19 03:52:39.250548
805,18.383330019048476,COMPLETE,0.07629850990490802,0.6721988064774952,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44423383506178726,0.18054315888180228,22.76760488662987,"[17.190399937802685, 19.170018935194058, 21.98490444330176, 16.367038108838422, 17.237820070531928]",2026-06-19 03:51:50.272519,2026-06-19 03:51:50.332513
636,18.38337664094735,COMPLETE,0.06717419465657054,0.6064319538278018,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44434958997011315,0.18080241759071025,22.764003008838596,"[17.2037915585738, 19.14046488504612, 22.015941787919427, 16.38437490695965, 17.184127385671335]",2026-06-19 03:51:16.776481,2026-06-19 03:51:16.833413
494,18.383432510223766,COMPLETE,0.12770652753490608,0.6839616608346057,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44286244351143467,0.18701580109886773,22.67750940562026,"[17.447665644753062, 18.902353852211398, 22.38559101435209, 16.114216127052327, 16.761769084133014]",2026-06-19 03:50:40.676091,2026-06-19 03:50:40.732373
600,18.383606084830234,COMPLETE,0.11886614566868352,0.6423533984946949,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4425807652630312,0.1867715722197898,22.680915429265283,"[17.47723173980158, 18.88486198670089, 22.383137268294213, 16.098202562239095, 16.736560123290502]",2026-06-19 03:51:08.728565,2026-06-19 03:51:08.784017
687,18.38388404785754,COMPLETE,0.10553665443483251,0.5693937146674428,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4420677734876011,0.1862879453387586,22.68765859617098,"[17.505732429569097, 18.861702809426767, 22.380892664374766, 16.088462353958143, 16.726304971187222]",2026-06-19 03:51:25.784083,2026-06-19 03:51:25.841387
179,18.38416536029593,COMPLETE,0.08245128449405106,0.7041586422356044,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4441815878433447,0.18064057224938823,22.76625159084351,"[17.180217608160103, 19.18072733750862, 21.993723477901316, 16.35663083262325, 17.258556207130635]",2026-06-19 03:49:43.039854,2026-06-19 03:49:43.091190
856,18.3845426648585,COMPLETE,0.1283030024100725,0.682971538658201,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4427915149588494,0.1870119383888812,22.677563279076917,"[17.452224386005895, 18.901134331507087, 22.39121303150444, 16.110269528156238, 16.75713094122135]",2026-06-19 03:52:01.589359,2026-06-19 03:52:01.650932
908,18.38459961432402,COMPLETE,0.0945193374598581,0.7497631908048392,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4441342231780581,0.18117924257970086,22.758766767879084,"[17.162399907668522, 19.18919095072165, 22.02881165294227, 16.33888651701451, 17.27578616202999]",2026-06-19 03:52:15.439772,2026-06-19 03:52:15.503623
539,18.38466303506182,COMPLETE,0.13013014067716638,0.6900740916631909,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4428351882394226,0.18705932826766913,22.676902320640163,"[17.44732149819595, 18.90408563417094, 22.3929097750929, 16.11265218711698, 16.760927203872274]",2026-06-19 03:50:52.116133,2026-06-19 03:50:52.174916
204,18.38481029965793,COMPLETE,0.11756632523314109,0.6305206690706381,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44242632346811267,0.18670649686096485,22.681822885973435,"[17.488859352483626, 18.878939523897234, 22.389767281483724, 16.089413929302076, 16.727455620332588]",2026-06-19 03:49:48.793035,2026-06-19 03:49:48.844544
812,18.38487522416217,COMPLETE,0.06619711263030313,0.6036328371487275,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4443233054807981,0.18057654194414674,22.767141128152215,"[17.200418123177446, 19.145621085462903, 22.010449055316073, 16.392614900754968, 17.19459020973843]",2026-06-19 03:51:52.152608,2026-06-19 03:51:52.212989
508,18.38488885524252,COMPLETE,0.058484196592314235,0.35296086993732195,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.442409428941904,0.1830347190034971,22.732966063228716,"[17.3912598584873, 18.9196799572825, 22.25542099577299, 16.265113569672188, 16.934923754895333]",2026-06-19 03:50:44.170102,2026-06-19 03:50:44.226409
504,18.384896592902223,COMPLETE,0.09714238137487298,0.5251088616886422,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.441765730806975,0.18584699157575435,22.69380502930514,"[17.514980002960108, 18.85455134148003, 22.37036453304652, 16.09555883181486, 16.73381234362443]",2026-06-19 03:50:43.260915,2026-06-19 03:50:43.316671
101,18.385038969974325,COMPLETE,0.06007752846459208,0.5259074625871942,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44397684498211726,0.18097230272036213,22.761642487882053,"[17.237326976839977, 19.09462671435783, 22.06343026641924, 16.37981140949006, 17.136470192337388]",2026-06-19 03:49:27.286668,2026-06-19 03:49:27.335742
763,18.385094877290857,COMPLETE,0.11647850291978483,0.6236034717604567,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4423613180816615,0.18666374592684565,22.68241901539644,"[17.4936377367051, 18.87597968716342, 22.39100942064459, 16.086213180587443, 16.72528588432923]",2026-06-19 03:51:42.103522,2026-06-19 03:51:42.182958
173,18.3851128364772,COMPLETE,0.10389148805951909,0.5555043802889325,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4419125412282775,0.1861894265361861,22.689031989433857,"[17.51351723180493, 18.857657816015674, 22.38549839707192, 16.08431230683085, 16.722291751615113]",2026-06-19 03:49:40.568659,2026-06-19 03:49:40.616974
267,18.38517450450495,COMPLETE,0.0843553660139772,0.7148104754268085,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44414692387210103,0.18056102886770908,22.767356637438358,"[17.17382821468247, 19.18762972524142, 21.993899303330107, 16.357965692397123, 17.27208352118349]",2026-06-19 03:49:58.123646,2026-06-19 03:49:58.237858
81,18.385304950645537,COMPLETE,0.08258198867266339,0.4611785852853699,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4418215651969403,0.1851039539046072,22.7041584310966,"[17.496545548931426, 18.855573613228927, 22.34608324596065, 16.134125287776357, 16.791171707655728]",2026-06-19 03:49:22.565239,2026-06-19 03:49:22.612928
752,18.385605576297134,COMPLETE,0.06468739953235081,0.5901316998166739,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4442844640727538,0.1805773360204953,22.767130096705348,"[17.205447136053927, 19.14000359212341, 22.0170573571064, 16.394538665067525, 17.184449024543618]",2026-06-19 03:51:38.302820,2026-06-19 03:51:38.361410
53,18.38669297438931,COMPLETE,0.10677353727795612,0.565252826858705,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44185911394450617,0.18624448184931608,22.688264505618264,"[17.517971792519425, 18.858049646671525, 22.39526513182873, 16.077474156062678, 16.715479611048245]",2026-06-19 03:49:14.832951,2026-06-19 03:49:14.879822
910,18.38675606227524,COMPLETE,0.06543236127664073,0.6039939617694654,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44428357093182497,0.18027077799018654,22.77138845701729,"[17.19551648337774, 19.15359582256062, 22.001615754883343, 16.402271191886275, 17.21080093270916]",2026-06-19 03:52:15.711438,2026-06-19 03:52:15.779817
277,18.387249216426024,COMPLETE,0.11334377096977213,0.5994191085622511,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44203736439082614,0.18645939317918336,22.685268343402228,"[17.51121392868097, 18.865900657564996, 22.40017572954634, 16.07634588579681, 16.715094369203012]",2026-06-19 03:50:00.258338,2026-06-19 03:50:00.313395
75,18.388644740673563,COMPLETE,0.05484362030231832,0.45459807536203667,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44351054733494455,0.18082972143521991,22.76362364371898,"[17.2588375780032, 19.06647660652745, 22.102385244869787, 16.379968145469796, 17.11096148080775]",2026-06-19 03:49:20.225664,2026-06-19 03:49:20.272538
834,18.38867367509085,COMPLETE,0.069398713377593,0.642805715731068,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4441895024862057,0.17978805427149713,22.778092299705094,"[17.183458614464666, 19.17802163822338, 21.972322587322623, 16.40449957007638, 17.25858726065342]",2026-06-19 03:51:56.478464,2026-06-19 03:51:56.543345
95,18.38877893365552,COMPLETE,0.126554516017655,0.6620908779032755,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44238477804723253,0.18685721459861293,22.679721116186606,"[17.48120269655062, 18.890042451544733, 22.40992282375525, 16.089267028447637, 16.730210883161995]",2026-06-19 03:49:26.397903,2026-06-19 03:49:26.448193
649,18.388835044568452,COMPLETE,0.061597400796438655,0.5662418119164792,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4441048139274615,0.18025130419408342,22.771658938250763,"[17.210201473586707, 19.136791739020232, 22.020929519959626, 16.404824928928914, 17.18905971059978]",2026-06-19 03:51:19.381184,2026-06-19 03:51:19.441000
172,18.388918816669673,COMPLETE,0.09387161346792831,0.7557269063689834,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44390096823173053,0.18042015350859109,22.76931359934615,"[17.150586244297795, 19.209088671135955, 22.015701340597044, 16.35245254711378, 17.312491375688502]",2026-06-19 03:49:40.511896,2026-06-19 03:49:40.562643
655,18.38903904872769,COMPLETE,0.06392216762794307,0.5997589023500445,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4442100170110664,0.1798630044463696,22.77705155589926,"[17.191027644762656, 19.160390782327138, 21.992376426146997, 16.415542934302785, 17.228316775114994]",2026-06-19 03:51:20.171098,2026-06-19 03:51:20.228689
532,18.389458273035146,COMPLETE,0.11878571209770197,0.6204377916110931,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44205797913089334,0.1865945374178375,22.683384042468308,"[17.510273949249363, 18.871962588254103, 22.41203409553321, 16.07179411394629, 16.709978508967986]",2026-06-19 03:50:51.333563,2026-06-19 03:50:51.389909
320,18.389474696685006,COMPLETE,0.11910796124234088,0.6221393972757627,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44207017491283657,0.18660577244245524,22.683227386735176,"[17.509400124844746, 18.8726078738311, 22.41209807197225, 16.072387846663297, 16.710252607108526]",2026-06-19 03:50:08.462153,2026-06-19 03:50:08.514488
545,18.389475037036785,COMPLETE,0.0879550192754022,0.47195103608101113,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44140524949981863,0.18522462940822348,22.702477273599882,"[17.52241436459174, 18.848376838658872, 22.371916143418655, 16.107401211522628, 16.759024132126743]",2026-06-19 03:50:53.076753,2026-06-19 03:50:53.131863
748,18.389972130767983,COMPLETE,0.07311468178206784,0.673344059592291,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4440593370627594,0.17935451729837026,22.78411137847273,"[17.172200961689118, 19.198805310667964, 21.95063125967298, 16.403784417859203, 17.29777344796532]",2026-06-19 03:51:37.515122,2026-06-19 03:51:37.573823
682,18.38997306839303,COMPLETE,0.07295569869697686,0.6723884287693039,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44406532004421556,0.17935998722787205,22.784035445750682,"[17.17242172394573, 19.198376934464044, 21.950785295192542, 16.404222566942735, 17.297121702545702]",2026-06-19 03:51:24.658533,2026-06-19 03:51:24.720167
228,18.390253842663174,COMPLETE,0.11499177395973034,0.5972163593630574,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4418167928768371,0.18640294940973734,22.68605528620314,"[17.522978449091983, 18.8632295463287, 22.415213061901223, 16.065243107266266, 16.704093833941556]",2026-06-19 03:49:51.292403,2026-06-19 03:49:51.347141
927,18.390416148904855,COMPLETE,0.10517034207974925,0.5425555259227636,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44146116056133167,0.1860253821915866,22.691318651684327,"[17.537407380136692, 18.849202879855696, 22.411626629808076, 16.064897201345804, 16.70374211540197]",2026-06-19 03:52:20.507997,2026-06-19 03:52:20.568897
161,18.39069607601431,COMPLETE,0.06097868385383247,0.5724841681816769,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44407636884349544,0.17977291794377526,22.77830247408813,"[17.20001544118463, 19.15004847343461, 22.003980039141496, 16.41985552483135, 17.21499844630189]",2026-06-19 03:49:39.289244,2026-06-19 03:49:39.337987
376,18.390908665760026,COMPLETE,0.14990582904734182,0.7522468410294709,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4432694663697358,0.18760538949519845,22.669284878376086,"[17.41177459096346, 18.948077715801823, 22.418353661079223, 16.106245673781274, 16.797960511929155]",2026-06-19 03:50:18.782733,2026-06-19 03:50:18.836980
402,18.391059980096383,COMPLETE,0.07769756031762176,0.6983415361065208,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.443879420219913,0.17925698500945753,22.785465264260562,"[17.166861892932783, 19.20926771508703, 21.95737043555758, 16.389669895909933, 17.313242231088104]",2026-06-19 03:50:23.849091,2026-06-19 03:50:23.931807
654,18.39146097746878,COMPLETE,0.12971119238859197,0.6670055894872224,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.442235386263472,0.18685647626948487,22.679731412714606,"[17.487055102535653, 18.890188013007375, 22.424544992993333, 16.08214371759885, 16.723164793433895]",2026-06-19 03:51:20.107867,2026-06-19 03:51:20.164488
661,18.391542669213763,COMPLETE,0.11015068493485507,0.5652754772187446,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4415137184716646,0.18616968406080203,22.689307197789162,"[17.537016376886807, 18.85376506978311, 22.4200481899795, 16.058886155405467, 16.69770431404671]",2026-06-19 03:51:20.785503,2026-06-19 03:51:20.842462
142,18.391568756178792,COMPLETE,0.06658608171887309,0.6333450649589503,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44409716773485597,0.17920040683061444,22.78625061234687,"[17.17594682960934, 19.186055283192122, 21.961170107519564, 16.425457746181014, 17.281131457868586]",2026-06-19 03:49:34.100639,2026-06-19 03:49:34.148553
32,18.39168593083171,COMPLETE,0.10046104165612188,0.5171075066120614,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44122758272453333,0.18572847626683775,22.695456724633708,"[17.54577933326447, 18.843219935095686, 22.407037150677944, 16.068932432984653, 16.7077734210741]",2026-06-19 03:49:06.601301,2026-06-19 03:49:06.648674
413,18.392159477889642,COMPLETE,0.11735542962732033,0.6033210312843696,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4417291704274088,0.18640858861092613,22.685976665311184,"[17.527424846945916, 18.86422013232528, 22.424568604460987, 16.059306727830887, 16.698457357254473]",2026-06-19 03:50:25.224481,2026-06-19 03:50:25.278847
557,18.392298868176244,COMPLETE,0.10947724437396206,0.5582331476104967,,,,,,,elastic_net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44140964462883,0.18611032374993997,22.690134655149446,"[17.54231800043605, 18.850622642462977, 22.42374258660195, 16.055763850325228, 16.694789547431782]",2026-06-19 03:51:00.026775,2026-06-19 03:51:00.085616
