target_conference,player_name,player_slug,destination_school,destination_school_slug,first_big_west_season,big_west_porpag,barttorvik_bpm,barttorvik_obpm,barttorvik_dbpm,barttorvik_url,barttorvik_player_name,barttorvik_team,match_status,source_file
Mountain West,Jackie Johnson,jackie johnson,UNLV,unlv,2022-23,0.664647,-2.33979,-1.00107,-1.33872,https://barttorvik.com/playerstat.php?year=2023&p=75216,Jackie Johnson III,UNLV,matched_player_and_team,Bart data/trank_data_2023.csv
Mountain West,Luis Rodriguez,luis rodriguez,UNLV,unlv,2022-23,2.09392,2.78189,1.72395,1.05794,https://barttorvik.com/playerstat.php?year=2023&p=65914,Luis Rodriguez,UNLV,matched_player_and_team,Bart data/trank_data_2023.csv
Mountain West,Shane Nowell,shane nowell,UNLV,unlv,2022-23,0.561917,-0.103595,-0.32902,0.225425,https://barttorvik.com/playerstat.php?year=2023&p=74534,Shane Nowell,UNLV,matched_player_and_team,Bart data/trank_data_2023.csv
Mountain West,Jalen Hill,jalen hill,UNLV,unlv,2023-24,3.54992,5.56533,3.12528,2.44005,https://barttorvik.com/playerstat.php?year=2024&p=70364,Jalen Hill,UNLV,matched_player_and_team,Bart data/trank_data_2024.csv
Mountain West,Kalib Boone,kalib boone,UNLV,unlv,2023-24,2.87738,7.65858,2.20277,5.45581,https://barttorvik.com/playerstat.php?year=2024&p=71360,Kalib Boone,UNLV,matched_player_and_team,Bart data/trank_data_2024.csv
Mountain West,Keylan Boone,keylan boone,UNLV,unlv,2023-24,3.06822,4.29007,2.73999,1.55008,https://barttorvik.com/playerstat.php?year=2024&p=71364,Keylan Boone,UNLV,matched_player_and_team,Bart data/trank_data_2024.csv
Mountain West,Jace Whiting,jace whiting,UNLV,unlv,2024-25,-1.68784,-10.7147,-10.0924,-0.622292,https://barttorvik.com/playerstat.php?year=2025&p=77108,Jace Whiting,UNLV,matched_player_and_team,Bart data/trank_data_2025.csv
Mountain West,Jaden Henley,jaden henley,UNLV,unlv,2024-25,2.12682,2.94636,0.76416,2.1822,https://barttorvik.com/playerstat.php?year=2025&p=76235,Jaden Henley,UNLV,matched_player_and_team,Bart data/trank_data_2025.csv
Mountain West,Jailen Bedford,jailen bedford,UNLV,unlv,2024-25,1.14369,-0.31441,-0.659639,0.345228,https://barttorvik.com/playerstat.php?year=2025&p=77980,Jailen Bedford,UNLV,matched_player_and_team,Bart data/trank_data_2025.csv
Mountain West,Julian Rishwain,julian rishwain,UNLV,unlv,2024-25,2.10256,4.79454,2.79463,1.99991,https://barttorvik.com/playerstat.php?year=2025&p=70713,Julian Rishwain,UNLV,matched_player_and_team,Bart data/trank_data_2025.csv
Mountain West,Al Green,al green,UNLV,unlv,2025-26,0.690823,-0.460816,1.05657,-1.51738,https://barttorvik.com/playerstat.php?year=2026&p=126822,Al Green,UNLV,matched_player_and_team,Bart data/trank_data_2026.csv
Mountain West,Dra Gibbs-Lawhorn,dra gibbs lawhorn,UNLV,unlv,2025-26,4.25949,3.17975,4.36485,-1.1851,https://barttorvik.com/playerstat.php?year=2026&p=78644,Dra Gibbs-Lawhorn,UNLV,matched_player_and_team,Bart data/trank_data_2026.csv
Mountain West,Emmanuel Stephen,emmanuel stephen,UNLV,unlv,2025-26,0.243655,-0.948405,-1.46572,0.517317,https://barttorvik.com/playerstat.php?year=2026&p=127427,Emmanuel Stephen,UNLV,matched_player_and_team,Bart data/trank_data_2026.csv
Mountain West,Howie Fleming,howie fleming,UNLV,unlv,2025-26,1.79063,2.39891,1.69437,0.704541,https://barttorvik.com/playerstat.php?year=2026&p=73495,Howie Fleming Jr.,UNLV,matched_player_and_team,Bart data/trank_data_2026.csv
Mountain West,Kimani Hamilton,kimani hamilton,UNLV,unlv,2025-26,2.95995,3.42115,3.63414,-0.212995,https://barttorvik.com/playerstat.php?year=2026&p=77479,Kimani Hamilton,UNLV,matched_player_and_team,Bart data/trank_data_2026.csv
Mountain West,Ladji Dembele,ladji dembele,UNLV,unlv,2025-26,0.122946,0.276226,-0.619772,0.895998,https://barttorvik.com/playerstat.php?year=2026&p=78949,Ladji Dembele,UNLV,matched_player_and_team,Bart data/trank_data_2026.csv
Mountain West,Josiah Allick,josiah allick,New Mexico,new-mexico,2022-23,2.17127,3.92774,2.52603,1.40171,https://barttorvik.com/playerstat.php?year=2023&p=70687,Josiah Allick,New Mexico,matched_player_and_team,Bart data/trank_data_2023.csv
Mountain West,Morris Udeze,morris udeze,New Mexico,new-mexico,2022-23,4.06279,3.025,2.54173,0.483267,https://barttorvik.com/playerstat.php?year=2023&p=65744,Morris Udeze,New Mexico,matched_player_and_team,Bart data/trank_data_2023.csv
Mountain West,Isaac Mushila,isaac mushila,New Mexico,new-mexico,2023-24,0.234457,0.685215,-0.652052,1.33727,https://barttorvik.com/playerstat.php?year=2024&p=75257,Isaac Mushila,New Mexico,matched_player_and_team,Bart data/trank_data_2024.csv
Mountain West,Jemarl Baker,jemarl baker,New Mexico,new-mexico,2023-24,1.25878,2.78021,2.00761,0.772599,https://barttorvik.com/playerstat.php?year=2024&p=66618,Jemarl Baker Jr.,New Mexico,matched_player_and_team,Bart data/trank_data_2024.csv
Mountain West,Mustapha Amzil,mustapha amzil,New Mexico,new-mexico,2023-24,1.2679,2.49771,1.45192,1.0458,https://barttorvik.com/playerstat.php?year=2024&p=74187,Mustapha Amzil,New Mexico,matched_player_and_team,Bart data/trank_data_2024.csv
Mountain West,Nelly Junior Joseph,nelly junior joseph,New Mexico,new-mexico,2023-24,1.73453,5.24901,0.515802,4.73321,https://barttorvik.com/playerstat.php?year=2024&p=72898,Nelly Junior Joseph,New Mexico,matched_player_and_team,Bart data/trank_data_2024.csv
Mountain West,Atiki Ally Atiki,atiki ally atiki,New Mexico,new-mexico,2024-25,0.204696,5.63499,-2.26971,7.9047,https://barttorvik.com/playerstat.php?year=2025&p=74485,Atiki Ally Atiki,New Mexico,matched_player_and_team,Bart data/trank_data_2025.csv
Mountain West,Filip Borovicanin,filip borovicanin,New Mexico,new-mexico,2024-25,0.558976,2.18773,-0.155857,2.34359,https://barttorvik.com/playerstat.php?year=2025&p=76815,Filip Borovicanin,New Mexico,matched_player_and_team,Bart data/trank_data_2025.csv
Mountain West,Ibrahima Sacko,ibrahima sacko,New Mexico,new-mexico,2024-25,-0.224898,0.540345,-3.66177,4.20211,https://barttorvik.com/playerstat.php?year=2025&p=77776,Ibrahima Sacko,New Mexico,matched_player_and_team,Bart data/trank_data_2025.csv
Mountain West,Antonio Chol,antonio chol,New Mexico,new-mexico,2025-26,0.719216,1.27195,0.00478822,1.26716,https://barttorvik.com/playerstat.php?year=2026&p=75939,Antonio Chol,New Mexico,matched_player_and_team,Bart data/trank_data_2026.csv
Mountain West,Chris Howell,chris howell,New Mexico,new-mexico,2025-26,0.963866,3.13565,0.0238819,3.11177,https://barttorvik.com/playerstat.php?year=2026&p=74618,Chris Howell,New Mexico,matched_player_and_team,Bart data/trank_data_2026.csv
Mountain West,Deyton Albury,deyton albury,New Mexico,new-mexico,2025-26,2.42206,3.76958,1.27356,2.49602,https://barttorvik.com/playerstat.php?year=2026&p=78884,Deyton Albury,New Mexico,matched_player_and_team,Bart data/trank_data_2026.csv
Mountain West,JT Rock,jt rock,New Mexico,new-mexico,2025-26,1.4662,5.27581,1.43476,3.84105,https://barttorvik.com/playerstat.php?year=2026&p=77714,JT Rock,New Mexico,matched_player_and_team,Bart data/trank_data_2026.csv
Mountain West,Kevin Patton,kevin patton,New Mexico,new-mexico,2025-26,-0.340589,-4.91827,-4.29953,-0.618745,https://barttorvik.com/playerstat.php?year=2026&p=77913,Kevin Patton Jr.,New Mexico,matched_player_and_team,Bart data/trank_data_2026.csv
Mountain West,Milos Vicentic,milos vicentic,New Mexico,new-mexico,2025-26,0.327545,-1.74612,-0.153652,-1.59247,https://barttorvik.com/playerstat.php?year=2026&p=127055,Milos Vicentic,New Mexico,matched_player_and_team,Bart data/trank_data_2026.csv
Mountain West,Tajavis Miller,tajavis miller,New Mexico,new-mexico,2025-26,0.708771,2.1042,0.506273,1.59793,https://barttorvik.com/playerstat.php?year=2026&p=76305,Tajavis Miller,New Mexico,matched_player_and_team,Bart data/trank_data_2026.csv
Mountain West,Darrion Trammell,darrion trammell,San Diego State,san-diego-state,2022-23,1.86584,4.47741,2.01208,2.46532,https://barttorvik.com/playerstat.php?year=2023&p=73505,Darrion Trammell,San Diego St.,matched_player_name_only,Bart data/trank_data_2023.csv
Mountain West,Micah Parrish,micah parrish,San Diego State,san-diego-state,2022-23,1.298,4.04206,1.14827,2.89379,https://barttorvik.com/playerstat.php?year=2023&p=73431,Micah Parrish,San Diego St.,matched_player_name_only,Bart data/trank_data_2023.csv
Mountain West,Jay Pal,jay pal,San Diego State,san-diego-state,2023-24,0.785855,4.15645,-1.07613,5.23257,https://barttorvik.com/playerstat.php?year=2024&p=73706,Jay Pal,San Diego St.,matched_player_name_only,Bart data/trank_data_2024.csv
Mountain West,Jared Coleman-Jones,jared coleman jones,San Diego State,san-diego-state,2024-25,1.18649,1.88643,-0.552486,2.43892,https://barttorvik.com/playerstat.php?year=2025&p=71160,Jared Coleman-Jones,San Diego St.,matched_player_name_only,Bart data/trank_data_2025.csv
Mountain West,Kimo Ferrari,kimo ferrari,San Diego State,san-diego-state,2024-25,0.558331,2.59578,2.49108,0.104706,https://barttorvik.com/playerstat.php?year=2025&p=74292,Kimo Ferrari,San Diego St.,matched_player_name_only,Bart data/trank_data_2025.csv
Mountain West,Nick Boyd,nick boyd,San Diego State,san-diego-state,2024-25,3.25406,3.37849,3.36621,0.0122848,https://barttorvik.com/playerstat.php?year=2025&p=73590,Nick Boyd,San Diego St.,matched_player_name_only,Bart data/trank_data_2025.csv
Mountain West,Wayne McKinney,wayne mckinney,San Diego State,san-diego-state,2024-25,0.510217,-2.77619,-1.92472,-0.851477,https://barttorvik.com/playerstat.php?year=2025&p=74697,Wayne McKinney III,San Diego St.,matched_player_name_only,Bart data/trank_data_2025.csv
Mountain West,Jeremiah Oden,jeremiah oden,San Diego State,san-diego-state,2025-26,0.496742,0.977521,-0.221848,1.19937,https://barttorvik.com/playerstat.php?year=2026&p=72993,Jeremiah Oden,San Diego St.,matched_player_name_only,Bart data/trank_data_2026.csv
Mountain West,Sean Newman,sean newman,San Diego State,san-diego-state,2025-26,0.469201,-0.666222,-0.970303,0.30408,https://barttorvik.com/playerstat.php?year=2026&p=77695,Sean Newman Jr.,San Diego St.,matched_player_name_only,Bart data/trank_data_2026.csv
Mountain West,Robert Vaihola,robert vaihola,San Jose State,san-jose-state,2022-23,2.33755,4.41871,2.85222,1.56648,https://barttorvik.com/playerstat.php?year=2023&p=74410,Robert Vaihola,San Jose St.,matched_player_and_team,Bart data/trank_data_2023.csv
Mountain West,Sage Tolbert,sage tolbert,San Jose State,san-jose-state,2022-23,1.65538,1.73159,0.376421,1.35517,https://barttorvik.com/playerstat.php?year=2023&p=66488,Sage Tolbert III,San Jose St.,matched_player_and_team,Bart data/trank_data_2023.csv
Mountain West,Adrame Diongue,adrame diongue,San Jose State,san-jose-state,2023-24,0.237952,0.0971397,-4.53063,4.62777,https://barttorvik.com/playerstat.php?year=2024&p=77303,Adrame Diongue,San Jose St.,matched_player_and_team,Bart data/trank_data_2024.csv
Mountain West,Chol Marial,chol marial,San Jose State,san-jose-state,2024-25,-0.588456,-2.31467,-7.62472,5.31005,https://barttorvik.com/playerstat.php?year=2025&p=70531,Chol Marial,San Jose St.,matched_player_and_team,Bart data/trank_data_2025.csv
Mountain West,Donavan Yap,donavan yap,San Jose State,san-jose-state,2024-25,1.59138,-0.596979,0.465239,-1.06222,https://barttorvik.com/playerstat.php?year=2025&p=72986,Donavan Yap Jr.,San Jose St.,matched_player_and_team,Bart data/trank_data_2025.csv
Mountain West,Josh Uduje,josh uduje,San Jose State,san-jose-state,2024-25,3.39619,1.60853,2.25615,-0.647612,https://barttorvik.com/playerstat.php?year=2025&p=74739,Josh Uduje,San Jose St.,matched_player_and_team,Bart data/trank_data_2025.csv
Mountain West,Sadaidriene Hall,sadaidriene hall,San Jose State,san-jose-state,2024-25,1.19741,1.72659,-0.581264,2.30786,https://barttorvik.com/playerstat.php?year=2025&p=74212,Sadaidriene Hall,San Jose St.,matched_player_and_team,Bart data/trank_data_2025.csv
Mountain West,Sadraque Nganga,sadraque nganga,San Jose State,san-jose-state,2024-25,0.779684,-2.48972,-0.405313,-2.08441,https://barttorvik.com/playerstat.php?year=2025&p=77106,Sadraque NgaNga,San Jose St.,matched_player_and_team,Bart data/trank_data_2025.csv
Mountain West,Steven Vasquez,steven vasquez,San Jose State,san-jose-state,2024-25,-0.212269,0.739095,-1.98106,2.72015,https://barttorvik.com/playerstat.php?year=2025&p=75736,Steven Vasquez Jr.,San Jose St.,matched_player_and_team,Bart data/trank_data_2025.csv
Mountain West,Will McClendon,will mcclendon,San Jose State,san-jose-state,2024-25,2.41827,0.0836099,1.9114,-1.82779,https://barttorvik.com/playerstat.php?year=2025&p=74891,Will McClendon,San Jose St.,matched_player_and_team,Bart data/trank_data_2025.csv
Mountain West,Adrian Myers,adrian myers,San Jose State,san-jose-state,2025-26,2.43824,2.20652,2.60685,-0.400338,https://barttorvik.com/playerstat.php?year=2026&p=79083,Adrian Myers,San Jose St.,matched_player_and_team,Bart data/trank_data_2026.csv
Mountain West,Colby Garland,colby garland,San Jose State,san-jose-state,2025-26,5.34709,2.91753,5.62908,-2.71155,https://barttorvik.com/playerstat.php?year=2026&p=79263,Colby Garland,San Jose St.,matched_player_and_team,Bart data/trank_data_2026.csv
Mountain West,JaVaughn Hannah,javaughn hannah,San Jose State,san-jose-state,2025-26,0.298216,-6.14516,-2.36297,-3.78219,https://barttorvik.com/playerstat.php?year=2026&p=76181,JaVaughn Hannah,San Jose St.,matched_player_and_team,Bart data/trank_data_2026.csv
Mountain West,Marcus Overstreet,marcus overstreet,San Jose State,san-jose-state,2025-26,0.578369,-0.851807,-0.502697,-0.34911,https://barttorvik.com/playerstat.php?year=2026&p=126579,Marcus Overstreet,San Jose St.,matched_player_and_team,Bart data/trank_data_2026.csv
Mountain West,Yaphet Moundi,yaphet moundi,San Jose State,san-jose-state,2025-26,2.91402,1.35962,1.14258,0.21704,https://barttorvik.com/playerstat.php?year=2026&p=127331,Yaphet Moundi,San Jose St.,matched_player_and_team,Bart data/trank_data_2026.csv
Mountain West,Taylor Funk,taylor funk,Utah State,utah-state,2022-23,3.35776,6.67234,4.33875,2.33359,https://barttorvik.com/playerstat.php?year=2023&p=50749,Taylor Funk,Utah St.,matched_player_name_only,Bart data/trank_data_2023.csv
Mountain West,Darius Brown,darius brown,Utah State,utah-state,2023-24,3.92274,4.94372,4.58756,0.356158,https://barttorvik.com/playerstat.php?year=2024&p=66256,Darius Brown II,Utah St.,matched_player_name_only,Bart data/trank_data_2024.csv
Mountain West,Great Osobor,great osobor,Utah State,utah-state,2023-24,4.25512,6.77369,2.98857,3.78512,https://barttorvik.com/playerstat.php?year=2024&p=74950,Great Osobor,Utah St.,matched_player_name_only,Bart data/trank_data_2024.csv
Mountain West,Ian Martinez,ian martinez,Utah State,utah-state,2023-24,2.89204,3.40718,2.30408,1.1031,https://barttorvik.com/playerstat.php?year=2024&p=73368,Ian Martinez,Utah St.,matched_player_name_only,Bart data/trank_data_2024.csv
Mountain West,Jackson Grant,jackson grant,Utah State,utah-state,2023-24,0.496114,-7.35744,-0.79175,-6.56569,https://barttorvik.com/playerstat.php?year=2024&p=74949,Jackson Grant,Utah St.,matched_player_name_only,Bart data/trank_data_2024.csv
Mountain West,Josh Uduje,josh uduje,Utah State,utah-state,2023-24,1.05114,-0.0975068,0.380483,-0.47799,https://barttorvik.com/playerstat.php?year=2024&p=74739,Josh Uduje,Utah St.,matched_player_name_only,Bart data/trank_data_2024.csv
Mountain West,Max Agbonkpolo,max agbonkpolo,Utah State,utah-state,2023-24,-0.644238,-1.56541,-1.76023,0.194819,https://barttorvik.com/playerstat.php?year=2024&p=70342,Max Agbonkpolo,Utah St.,matched_player_name_only,Bart data/trank_data_2024.csv
Mountain West,Nigel Burris,nigel burris,Utah State,utah-state,2023-24,-0.179966,-9.28723,-6.29051,-2.99672,https://barttorvik.com/playerstat.php?year=2024&p=76983,Nigel Burris,Utah St.,matched_player_name_only,Bart data/trank_data_2024.csv
Mountain West,Aubin Gateretse,aubin gateretse,Utah State,utah-state,2024-25,1.93081,4.48463,2.87188,1.61274,https://barttorvik.com/playerstat.php?year=2025&p=74372,Aubin Gateretse,Utah St.,matched_player_name_only,Bart data/trank_data_2025.csv
Mountain West,Braden Housley,braden housley,Utah State,utah-state,2024-25,2.46718,20.5653,17.6343,2.93103,https://barttorvik.com/playerstat.php?year=2025&p=76224,Braden Housley,Utah St.,matched_player_name_only,Bart data/trank_data_2025.csv
Mountain West,Dexter Akanno,dexter akanno,Utah State,utah-state,2024-25,2.226,2.37313,3.39112,-1.01799,https://barttorvik.com/playerstat.php?year=2025&p=71313,Dexter Akanno,Utah St.,matched_player_name_only,Bart data/trank_data_2025.csv
Mountain West,Deyton Albury,deyton albury,Utah State,utah-state,2024-25,2.01141,2.85132,2.66958,0.181745,https://barttorvik.com/playerstat.php?year=2025&p=78884,Deyton Albury,Utah St.,matched_player_name_only,Bart data/trank_data_2025.csv
Mountain West,Drake Allen,drake allen,Utah State,utah-state,2024-25,1.9242,3.12969,2.90352,0.226172,https://barttorvik.com/playerstat.php?year=2025&p=76931,Drake Allen,Utah St.,matched_player_name_only,Bart data/trank_data_2025.csv
Mountain West,Tucker Anderson,tucker anderson,Utah State,utah-state,2024-25,1.22099,1.8568,2.44606,-0.589252,https://barttorvik.com/playerstat.php?year=2025&p=78142,Tucker Anderson,Utah St.,matched_player_name_only,Bart data/trank_data_2025.csv
Mountain West,Garry Clark,garry clark,Utah State,utah-state,2025-26,2.24648,6.19484,4.70651,1.48833,https://barttorvik.com/playerstat.php?year=2026&p=77562,Garry Clark,Utah St.,matched_player_name_only,Bart data/trank_data_2026.csv
Mountain West,Kolby King,kolby king,Utah State,utah-state,2025-26,2.05682,5.20292,4.11374,1.08919,https://barttorvik.com/playerstat.php?year=2026&p=75883,Kolby King,Utah St.,matched_player_name_only,Bart data/trank_data_2026.csv
Mountain West,Luke Kearney,luke kearney,Utah State,utah-state,2025-26,0.316111,2.18242,4.30461,-2.12219,https://barttorvik.com/playerstat.php?year=2026&p=79424,Luke Kearney,Utah St.,matched_player_name_only,Bart data/trank_data_2026.csv
Mountain West,MJ Collins,mj collins,Utah State,utah-state,2025-26,4.33548,4.0106,5.10289,-1.09229,https://barttorvik.com/playerstat.php?year=2026&p=76582,MJ Collins,Utah St.,matched_player_name_only,Bart data/trank_data_2026.csv
Mountain West,Zach Keller,zach keller,Utah State,utah-state,2025-26,0.687948,0.994367,0.941628,0.0527388,https://barttorvik.com/playerstat.php?year=2026&p=76510,Zach Keller,Utah St.,matched_player_name_only,Bart data/trank_data_2026.csv
Mountain West,Ethan Anderson,ethan anderson,Wyoming,wyoming,2022-23,1.38032,-1.26296,-0.997087,-0.265868,https://barttorvik.com/playerstat.php?year=2023&p=70951,Ethan Anderson,Wyoming,matched_player_and_team,Bart data/trank_data_2023.csv
Mountain West,Jake Kyman,jake kyman,Wyoming,wyoming,2022-23,0.273323,-3.36854,-1.67359,-1.69495,https://barttorvik.com/playerstat.php?year=2023&p=71642,Jake Kyman,Wyoming,matched_player_and_team,Bart data/trank_data_2023.csv
Mountain West,Max Agbonkpolo,max agbonkpolo,Wyoming,wyoming,2022-23,0.0476856,-3.03665,-3.66403,0.627383,https://barttorvik.com/playerstat.php?year=2023&p=70342,Max Agbonkpolo,Wyoming,matched_player_and_team,Bart data/trank_data_2023.csv
Mountain West,Oleg Kojenets,oleg kojenets,Wyoming,wyoming,2023-24,0.0428114,-7.39176,-7.90254,0.510784,https://barttorvik.com/playerstat.php?year=2024&p=75712,Oleg Kojenets,Wyoming,matched_player_and_team,Bart data/trank_data_2024.csv
Mountain West,Sam Griffin,sam griffin,Wyoming,wyoming,2023-24,3.49092,0.666064,2.81913,-2.15307,https://barttorvik.com/playerstat.php?year=2024&p=72035,Sam Griffin,Wyoming,matched_player_and_team,Bart data/trank_data_2024.csv
Mountain West,A.J. Wills,a j wills,Wyoming,wyoming,2024-25,0.315194,-4.23611,-2.27694,-1.95917,https://barttorvik.com/playerstat.php?year=2025&p=78665,A.J. Wills,Wyoming,matched_player_and_team,Bart data/trank_data_2025.csv
Mountain West,Cole Henry,cole henry,Wyoming,wyoming,2024-25,0.938049,-0.168816,-1.47173,1.30292,https://barttorvik.com/playerstat.php?year=2025&p=70309,Cole Henry,Wyoming,matched_player_and_team,Bart data/trank_data_2025.csv
Mountain West,Dontaie Allen,dontaie allen,Wyoming,wyoming,2024-25,0.910509,-0.851931,-0.698193,-0.153738,https://barttorvik.com/playerstat.php?year=2025&p=70945,Dontaie Allen,Wyoming,matched_player_and_team,Bart data/trank_data_2025.csv
Mountain West,Jordan Nesbitt,jordan nesbitt,Wyoming,wyoming,2024-25,0.231831,-1.45528,-2.70649,1.25121,https://barttorvik.com/playerstat.php?year=2025&p=74215,Jordan Nesbitt,Wyoming,matched_player_and_team,Bart data/trank_data_2025.csv
Mountain West,Matija Belic,matija belic,Wyoming,wyoming,2024-25,0.128518,-0.576113,-1.51861,0.942493,https://barttorvik.com/playerstat.php?year=2025&p=76355,Matija Belic,Wyoming,matched_player_and_team,Bart data/trank_data_2025.csv
Mountain West,Scottie Ebube,scottie ebube,Wyoming,wyoming,2024-25,0.355105,-3.55409,-4.10454,0.550448,https://barttorvik.com/playerstat.php?year=2025&p=75050,Scottie Ebube,Wyoming,matched_player_and_team,Bart data/trank_data_2025.csv
Mountain West,Touko Tainamo,touko tainamo,Wyoming,wyoming,2024-25,0.704105,-1.00143,-1.09321,0.0917748,https://barttorvik.com/playerstat.php?year=2025&p=74763,Touko Tainamo,Wyoming,matched_player_and_team,Bart data/trank_data_2025.csv
Mountain West,Damarion Dennis,damarion dennis,Wyoming,wyoming,2025-26,3.29067,4.88457,4.35378,0.530793,https://barttorvik.com/playerstat.php?year=2026&p=127873,Damarion Dennis,Wyoming,matched_player_and_team,Bart data/trank_data_2026.csv
Mountain West,Jared Harris,jared harris,Wyoming,wyoming,2025-26,0.841911,1.81205,2.03377,-0.221719,https://barttorvik.com/playerstat.php?year=2026&p=127823,Jared Harris,Wyoming,matched_player_and_team,Bart data/trank_data_2026.csv
Mountain West,Khaden Bennett,khaden bennett,Wyoming,wyoming,2025-26,2.55828,5.27954,3.40337,1.87617,https://barttorvik.com/playerstat.php?year=2026&p=78903,Khaden Bennett,Wyoming,matched_player_and_team,Bart data/trank_data_2026.csv
Mountain West,Leland Walker,leland walker,Wyoming,wyoming,2025-26,2.57822,0.549987,1.25356,-0.703572,https://barttorvik.com/playerstat.php?year=2026&p=77436,Leland Walker,Wyoming,matched_player_and_team,Bart data/trank_data_2026.csv
Atlantic 10,Connor Kochera,connor kochera,Davidson,davidson,2022-23,1.03,0.707641,0.889949,-0.182308,https://barttorvik.com/playerstat.php?year=2023&p=72316,Connor Kochera,Davidson,matched_player_and_team,Bart data/trank_data_2023.csv
Atlantic 10,David Skogman,david skogman,Davidson,davidson,2022-23,2.10525,2.38086,1.95149,0.429375,https://barttorvik.com/playerstat.php?year=2023&p=70415,David Skogman,Davidson,matched_player_and_team,Bart data/trank_data_2023.csv
Atlantic 10,Angelo Brizzi,angelo brizzi,Davidson,davidson,2023-24,0.137924,0.016246,-2.23689,2.25314,https://barttorvik.com/playerstat.php?year=2024&p=75482,Angelo Brizzi,Davidson,matched_player_and_team,Bart data/trank_data_2024.csv
Atlantic 10,Jarvis Moss,jarvis moss,Davidson,davidson,2023-24,-0.799787,-12.3669,-7.67426,-4.69266,https://barttorvik.com/playerstat.php?year=2024&p=75232,Jarvis Moss,Davidson,matched_player_and_team,Bart data/trank_data_2024.csv
Atlantic 10,Joe Hurlburt,joe hurlburt,Davidson,davidson,2024-25,-0.129536,-8.03787,-5.35442,-2.68345,https://barttorvik.com/playerstat.php?year=2025&p=76023,Joe Hurlburt,Davidson,matched_player_and_team,Bart data/trank_data_2025.csv
Atlantic 10,"JaQualon ""JQ"" Roberts",jaqualon jq roberts,Davidson,davidson,2025-26,0.206997,1.64054,-1.8047,3.44523,https://barttorvik.com/playerstat.php?year=2026&p=77890,"JaQualon ""JQ"" Roberts",Davidson,matched_player_and_team,Bart data/trank_data_2026.csv
Atlantic 10,Josh Scovens,josh scovens,Davidson,davidson,2025-26,2.69287,4.28876,2.50855,1.78021,https://barttorvik.com/playerstat.php?year=2026&p=77938,Josh Scovens,Davidson,matched_player_and_team,Bart data/trank_data_2026.csv
Atlantic 10,Parker Friedrichsen,parker friedrichsen,Davidson,davidson,2025-26,1.90475,1.95408,1.95127,0.00280351,https://barttorvik.com/playerstat.php?year=2026&p=78778,Parker Friedrichsen,Davidson,matched_player_and_team,Bart data/trank_data_2026.csv
Atlantic 10,Sam Brown,sam brown,Davidson,davidson,2025-26,0.452704,-2.98816,-1.71392,-1.27425,https://barttorvik.com/playerstat.php?year=2026&p=78396,Sam Brown,Davidson,matched_player_and_team,Bart data/trank_data_2026.csv
Atlantic 10,Richard Amaefule,richard amaefule,Dayton,dayton,2022-23,-0.755199,-20.436,-17.4318,-3.00414,https://barttorvik.com/playerstat.php?year=2023&p=72533,Richard Amaefule,Dayton,matched_player_and_team,Bart data/trank_data_2023.csv
Atlantic 10,Enoch Cheeks,enoch cheeks,Dayton,dayton,2023-24,1.62258,3.82684,1.08172,2.74512,https://barttorvik.com/playerstat.php?year=2024&p=72673,Enoch Cheeks,Dayton,matched_player_and_team,Bart data/trank_data_2024.csv
Atlantic 10,Isaac Jack,isaac jack,Dayton,dayton,2023-24,0.673347,1.32221,-0.72153,2.04374,https://barttorvik.com/playerstat.php?year=2024&p=76551,Isaac Jack,Dayton,matched_player_and_team,Bart data/trank_data_2024.csv
Atlantic 10,Javon Bennett,javon bennett,Dayton,dayton,2023-24,2.75163,3.29764,3.52133,-0.223689,https://barttorvik.com/playerstat.php?year=2024&p=76011,Javon Bennett,Dayton,matched_player_and_team,Bart data/trank_data_2024.csv
Atlantic 10,Nate Santos,nate santos,Dayton,dayton,2023-24,3.26322,3.38956,2.80181,0.587745,https://barttorvik.com/playerstat.php?year=2024&p=75401,Nate Santos,Dayton,matched_player_and_team,Bart data/trank_data_2024.csv
Atlantic 10,Jacob Conner,jacob conner,Dayton,dayton,2024-25,-0.0743314,-1.09487,-1.12902,0.0341459,https://barttorvik.com/playerstat.php?year=2025&p=76272,Jacob Conner,Dayton,matched_player_and_team,Bart data/trank_data_2025.csv
Atlantic 10,Posh Alexander,posh alexander,Dayton,dayton,2024-25,1.23761,1.26585,1.10519,0.160662,https://barttorvik.com/playerstat.php?year=2025&p=73099,Posh Alexander,Dayton,matched_player_and_team,Bart data/trank_data_2025.csv
Atlantic 10,Zed Key,zed key,Dayton,dayton,2024-25,2.68164,2.54956,1.59308,0.956477,https://barttorvik.com/playerstat.php?year=2025&p=72919,Zed Key,Dayton,matched_player_and_team,Bart data/trank_data_2025.csv
Atlantic 10,Bryce Heard,bryce heard,Dayton,dayton,2025-26,1.0928,-1.01063,-0.487187,-0.523438,https://barttorvik.com/playerstat.php?year=2026&p=127271,Bryce Heard,Dayton,matched_player_and_team,Bart data/trank_data_2026.csv
Atlantic 10,De'Shayne Montgomery,de shayne montgomery,Dayton,dayton,2025-26,2.1851,5.48963,1.83579,3.65384,https://barttorvik.com/playerstat.php?year=2026&p=78048,De'Shayne Montgomery,Dayton,matched_player_and_team,Bart data/trank_data_2026.csv
